"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linegreen","lineopen","lineargh","linerpi","lineash"
"11/27/2004","UTEP",62,"Southern Illinois",68.0,-2.5,1.08,1.13,3.47,-2.46,-0.19,3.48,".",-0.02,".",".","."
"11/27/2004","Canisius",67,"St. Bonaventure",61.0,6.0,0.85,0.01,-3.69,-0.41,0.70,6.78,".",0.07,".",".","."
"11/27/2004","Niagara",102,"St. John's",81.0,11.5,11.46,7.02,11.69,2.32,15.35,16.49,".",11.50,".",".","."
"11/27/2004","Rutgers",66,"St. Mary's",58.0,5.0,9.73,9.76,14.37,9.14,7.04,8.35,".",5.50,".",".","."
"11/27/2004","Siena",56,"Syracuse",78.0,-16.5,-23.03,-17.95,-30.24,-10.92,-27.01,-23.93,".",-0.15,".",".","."
"11/27/2004","South Carolina",60,"Temple",46.0,6.5,5.92,4.67,2.87,6.69,6.52,7.59,".",0.08,".",".","."
"11/27/2004","Appalachian St.",98,"Tennessee Tech",87.0,6.0,4.49,3.54,5.20,1.82,5.58,5.35,".",0.05,".",".","."
"11/27/2004","Illinois St.",80,"Tennessee-Martin",51.0,11.0,13.75,8.47,5.47,13.56,19.84,16.13,".",0.11,".",".","."
"11/27/2004","Wright St.",74,"Toledo",64.0,-1.0,4.67,3.66,8.06,0.20,8.40,2.02,".",-0.01,".",".","."
"11/27/2004","UCLA",76,"UC Irvine",65.0,12.5,10.18,6.86,4.12,9.81,11.81,14.96,".",12.50,".",".","."
"11/27/2004","San Francisco",72,"UC Santa Barbara",56.0,5.0,-0.84,1.07,-1.69,2.81,-5.58,1.11,".",0.02,".",".","."
"11/27/2004","UAB",79,"VA Commonwealth",55.0,8.0,6.62,7.70,6.93,8.42,5.13,5.98,".",9.50,".",".","."
"11/27/2004","Kansas St.",62,"Washington St.",53.0,3.5,3.30,6.33,3.15,9.48,0.62,-0.07,".",2.50,".",".","."
"11/27/2004","LSU",69,"West Virginia",84.0,9.0,7.96,7.08,5.74,8.09,12.16,5.86,".",8.50,".",".","."
"11/27/2004","Austin Peay",62,"Wichita St.",72.0,-6.0,-3.20,-0.75,-4.27,2.66,-7.62,-3.58,".",-6.50,".",".","."
"11/27/2004","Pepperdine",75,"Wisconsin",61.0,-5.0,-10.58,-7.08,-6.58,-7.60,-14.71,-13.44,".",-5.50,".",".","."
"11/27/2004","Miami-Florida",70,"Xavier",83.0,-3.0,-6.29,-3.52,-4.52,-4.71,-6.98,-8.97,".",-3.50,".",".","."
"11/28/2004","Wisconsin-Milwaukee",50,"Air Force",45.0,7.0,-3.39,-6.48,-20.32,5.95,-3.85,4.68,".",0.04,".",".","."
"11/28/2004","Denver",80,"Eastern Washington",64.0,4.0,1.51,2.61,-4.77,9.50,2.03,-0.73,".",0.03,".",".","."
"11/28/2004","Eastern Illinois",79,"Evansville",74.0,1.0,-2.44,-3.36,-12.01,2.39,0.82,-0.96,".",0.03,".",".","."
"11/28/2004","George Washington",87,"Fairfield",70.0,12.0,4.52,-0.75,1.99,-3.54,5.16,14.47,".",10.50,".",".","."
"11/28/2004","TCU",71,"Florida St.",70.0,1.0,9.44,10.76,10.94,13.19,10.41,3.22,".",0.00,".",".","."
"11/28/2004","Missouri",59,"Murray St.",55.0,5.5,-2.41,-8.37,-8.42,-8.33,4.77,2.36,".",6.50,".",".","."
"11/28/2004","Colorado",66,"Northwestern",57.0,7.0,10.52,14.74,12.26,17.35,10.12,2.33,".",0.07,".",".","."
"11/28/2004","Virginia",85,"Richmond",58.0,8.0,9.04,9.48,12.03,5.58,6.88,11.66,".",7.50,".",".","."
"11/28/2004","Rhode Island",49,"Seton Hall",59.0,-4.0,-0.39,1.53,10.77,-5.59,-4.32,-2.44,".",-3.50,".",".","."
"11/28/2004","Santa Clara",86,"Stanford",76.0,-1.0,5.56,14.37,16.88,12.16,1.62,-8.44,".",-0.01,".",".","."
"11/28/2004","North Carolina",97,"USC",65.0,18.0,11.77,9.29,10.60,8.34,10.38,17.74,".",18.50,".",".","."
"11/28/2004","William & Mary",63,"Virginia Tech",80.0,1.0,-13.40,-14.70,-9.99,-22.32,-7.30,-13.97,".",-0.06,".",".","."
"11/28/2004","Massachusetts",70,"Yale",56.0,9.5,15.37,19.60,21.81,18.01,7.49,14.17,".",10.50,".",".","."
"11/29/2004","Ohio",81,"San Francisco",66.0,".",3.73,7.16,11.38,3.45,-2.96,3.04,".",".",".",".","."
"11/30/2004","Temple",62,"Arizona St.",65.0,3.5,-1.01,-4.36,-0.74,-9.83,1.20,5.34,".",0.03,".",".","."
"11/30/2004","Auburn",79,"Colorado St.",76.0,10.5,17.30,21.46,28.14,17.09,16.91,7.06,".",0.07,".",".","."
"11/30/2004","Minnesota",69,"Florida St.",70.0,3.0,-0.45,-2.52,4.41,-10.92,6.22,-1.51,".",0.03,".",".","."
"11/30/2004","Davidson",51,"Georgetown",76.0,6.5,11.02,16.65,23.01,11.39,8.19,1.50,".",6.50,".",".","."
"11/30/2004","Fairfield",81,"Manhattan",73.0,3.0,-1.94,0.59,-2.27,3.05,-4.12,-4.41,".",2.50,".",".","."
"11/30/2004","Wisconsin",69,"Maryland",64.0,-1.0,-7.73,-10.47,-10.78,-10.27,-9.96,0.10,".",0.00,".",".","."
"11/30/2004","Duke",81,"Michigan St.",74.0,5.5,7.60,6.19,14.06,-6.34,13.57,9.10,".",0.07,".",".","."
"11/30/2004","Kentucky",92,"Tennessee Tech",63.0,29.0,26.53,20.75,15.79,25.38,32.54,32.40,".",28.50,".",".","."
"11/30/2004","New Orleans",55,"Tulane",54.0,2.0,2.97,2.85,-3.10,9.33,2.80,2.86,".",0.02,".",".","."
"11/30/2004","Idaho",36,"Washington St.",37.0,-5.0,-5.12,-3.25,-2.28,-4.79,-6.97,-6.44,".",-0.04,".",".","."
"11/30/2004","Arizona",98,"Wyoming",70.0,17.5,7.94,0.72,-4.00,3.74,11.33,20.70,".",0.17,".",".","."
"12/01/2004","Duquesne",65,"Akron",77.0,3.0,0.10,1.52,-3.58,5.17,-0.44,-0.76,".",1.50,".",".","."
"12/01/2004","South Carolina",91,"Appalachian St.",57.0,14.5,15.60,9.27,8.84,9.69,18.93,24.93,".",15.50,".",".","."
"12/01/2004","Vanderbilt",74,"Austin Peay",58.0,17.0,13.65,10.07,7.66,12.95,14.29,19.70,".",18.50,".",".","."
"12/01/2004","Utah St.",71,"BYU",57.0,6.5,7.54,8.03,11.94,4.32,8.98,4.93,".",0.06,".",".","."
"12/01/2004","Northern Illinois",74,"Bradley",76.0,5.0,5.18,3.03,2.48,3.60,9.76,4.88,".",4.50,".",".","."
"12/01/2004","Kent St.",81,"Central Michigan",72.0,18.0,17.87,14.81,14.00,15.96,23.26,18.26,".",0.19,".",".","."
"12/01/2004","DePaul",70,"Dayton",59.0,6.5,4.16,1.38,3.25,-0.84,3.56,10.49,".",6.50,".",".","."
"12/01/2004","Loyola Marymount",76,"Denver",71.0,3.5,0.66,-0.52,-0.94,-0.21,-1.01,4.81,".",0.02,".",".","."
"12/01/2004","Western Michigan",64,"Detroit",48.0,4.5,3.13,-0.32,-1.51,0.76,2.77,10.51,".",0.05,".",".","."
"12/01/2004","Alabama",114,"East Tennessee St.",77.0,15.5,14.69,12.24,14.58,10.03,15.57,18.56,".",0.15,".",".","."
"12/01/2004","Northern Iowa",99,"Iowa St.",82.0,2.5,5.79,9.01,9.57,8.45,4.16,0.96,".",0.03,".",".","."
"12/01/2004","Wofford",81,"Jacksonville St.",76.0,9.5,2.66,3.03,2.06,3.87,3.42,1.31,".",10.50,".",".","."
"12/01/2004","NC Charlotte",84,"Louisiana-Lafayette",68.0,9.0,8.45,6.60,3.43,10.29,8.50,11.57,".",0.09,".",".","."
"12/01/2004","Arkansas St.",70,"Mississippi",68.0,6.5,2.34,0.47,-0.09,1.01,5.31,3.12,".",6.50,".",".","."
"12/01/2004","New Mexico",99,"New Mexico St.",80.0,12.0,11.75,8.14,7.76,8.53,15.94,14.75,".",0.12,".",".","."
"12/01/2004","Canisius",82,"Niagara",87.0,-7.0,-11.85,-11.06,-11.92,-10.85,-16.29,-8.33,".",-0.06,".",".","."
"12/01/2004","Indiana",63,"North Carolina",70.0,-13.5,-8.96,-7.79,-6.65,-9.38,-9.13,-12.01,".",-11.50,".",".","."
"12/01/2004","Clemson",80,"Ohio St.",73.0,2.0,-0.68,-2.15,-2.36,-2.17,-3.55,2.64,".",0.03,".",".","."
"12/01/2004","Rutgers",80,"Penn St.",83.0,14.5,19.83,18.84,25.41,15.32,19.76,24.99,".",0.16,".",".","."
"12/01/2004","Oregon St.",66,"Portland",63.0,5.0,3.94,2.93,3.58,2.30,1.05,8.82,".",0.05,".",".","."
"12/01/2004","Western Kentucky",74,"SE Missouri St.",53.0,12.0,16.77,15.71,18.61,13.51,16.55,18.42,".",0.12,".",".","."
"12/01/2004","Texas Tech",105,"SMU",67.0,13.0,10.99,6.02,0.31,18.98,9.93,17.49,".",0.12,".",".","."
"12/01/2004","San Diego St.",83,"San Diego",63.0,8.0,9.83,6.50,11.53,3.70,6.23,17.86,".",0.09,".",".","."
"12/01/2004","Wichita St.",65,"San Francisco",55.0,12.0,11.31,8.63,12.02,6.23,11.88,15.12,".",0.10,".",".","."
"12/01/2004","Santa Clara",73,"San Jose St.",60.0,15.5,15.69,13.35,12.69,14.49,18.31,17.26,".",15.50,".",".","."
"12/01/2004","Richmond",78,"South Florida",72.0,10.0,13.98,15.55,17.72,14.67,13.95,11.10,".",0.10,".",".","."
"12/01/2004","Syracuse",91,"St. Bonaventure",67.0,31.5,32.10,32.19,37.45,28.89,37.86,37.57,".",0.32,".",".","."
"12/01/2004","Evansville",81,"Tennessee-Martin",74.0,11.0,10.46,6.96,3.01,12.14,13.21,13.47,".",9.50,".",".","."
"12/01/2004","East Carolina",73,"Toledo",71.0,3.0,4.72,3.36,7.05,-0.04,8.30,3.55,".",0.03,".",".","."
"12/01/2004","George Mason",79,"Towson",61.0,18.0,18.18,14.91,14.38,15.62,20.78,21.95,".",0.19,".",".","."
"12/01/2004","Pepperdine",62,"UC Santa Barbara",56.0,10.0,5.99,4.72,5.11,4.44,7.92,6.48,".",0.10,".",".","."
"12/01/2004","California",72,"UNLV",73.0,3.0,4.10,4.66,6.53,2.64,3.72,3.49,".",0.03,".",".","."
"12/01/2004","Northwestern",44,"Virginia",48.0,-5.0,-9.26,-11.34,-10.93,-11.94,-13.51,-6.51,".",-4.50,".",".","."
"12/01/2004","Illinois",91,"Wake Forest",73.0,5.0,3.62,2.69,-1.69,6.03,5.61,7.13,".",0.05,".",".","."
"12/01/2004","Gonzaga",99,"Washington",87.0,0.0,-1.28,-0.09,-7.95,4.10,1.43,-2.70,".",0.00,".",".","."
"12/01/2004","Ball St.",61,"Wright St.",54.0,7.0,6.67,6.41,5.86,6.95,6.95,6.91,".",0.08,".",".","."
"12/02/2004","Ohio",64,"Butler",58.0,-1.0,-2.59,-2.61,-1.93,-3.38,-3.33,-1.71,".",-2.50,".",".","."
"12/02/2004","Virginia Tech",63,"Chattanooga",59.0,9.0,9.53,5.54,5.35,5.77,11.34,15.66,".",0.09,".",".","."
"12/02/2004","St. Mary's",67,"Delaware",58.0,12.5,12.72,11.11,14.44,8.42,13.32,14.69,".",13.50,".",".","."
"12/02/2004","Iona",59,"Fordham",64.0,12.0,10.52,11.84,10.63,13.10,11.70,6.65,".",0.13,".",".","."
"12/02/2004","St. Peter's",99,"Loyola-Maryland",83.0,14.0,19.65,16.64,20.15,16.89,21.22,20.35,".",0.15,".",".","."
"12/02/2004","UAB",80,"Nebraska",66.0,6.0,6.68,8.97,14.67,1.17,8.49,2.40,".",0.06,".",".","."
"12/02/2004","Mississippi St.",66,"South Alabama",52.0,18.0,19.02,15.06,19.18,11.47,19.60,25.84,".",0.17,".",".","."
"12/03/2004","Virginia",89,"Auburn",87.0,10.5,11.80,11.84,6.10,14.92,16.47,14.94,".",9.50,".",".","."
"12/03/2004","Iowa",88,"Centenary",53.0,29.0,23.07,21.42,23.66,19.70,23.66,25.26,".",0.26,".",".","."
"12/03/2004","Rider",76,"Marist",75.0,8.0,7.47,5.80,7.88,3.76,7.38,10.85,".",0.09,".",".","."
"12/03/2004","Purdue",51,"Memphis",62.0,-3.0,-0.37,-0.93,-1.45,-0.37,-0.64,-1.99,".",0.00,".",".","."
"12/03/2004","Southern Miss",78,"NC Greensboro",79.0,7.0,5.07,3.15,-2.23,9.56,6.14,6.80,".",8.50,".",".","."
"12/03/2004","Arkansas-Little Rock",58,"SE Louisiana",48.0,2.0,1.58,1.89,3.21,0.67,-3.04,5.46,".",0.05,".",".","."
"12/03/2004","SW Missouri St.",88,"Youngstown St.",52.0,18.0,18.22,15.93,18.91,13.41,21.03,19.52,".",17.50,".",".","."
"12/04/2004","Northern Illinois",66,"Akron",58.0,-1.0,2.23,1.60,0.00,3.15,2.97,2.82,".",".",".",".","."
"12/04/2004","NC Charlotte",101,"Alabama",102.0,2.5,2.15,3.05,1.82,4.93,2.17,1.22,".",3.50,".",".","."
"12/04/2004","SW Missouri St.",64,"Arkansas-Little Rock",51.0,8.5,5.62,2.84,0.24,5.18,5.48,11.58,".",0.08,".",".","."
"12/04/2004","Evansville",67,"Austin Peay",58.0,5.0,3.55,3.60,2.95,4.23,5.95,1.07,".",0.04,".",".","."
"12/04/2004","USC",87,"BYU",82.0,6.5,5.02,5.40,7.86,3.14,5.24,6.30,".",5.50,".",".","."
"12/04/2004","Miami-Ohio",83,"Ball St.",75.0,5.5,5.37,5.18,3.72,6.12,4.95,6.68,".",5.50,".",".","."
"12/04/2004","Idaho",67,"Boise St.",70.0,1.0,1.06,1.11,-0.96,1.88,2.94,0.39,".",-0.01,".",".","."
"12/04/2004","Detroit",53,"Bowling Green",59.0,4.5,0.72,-0.48,-0.66,-0.29,-2.08,5.92,".",3.50,".",".","."
"12/04/2004","Arizona St.",67,"CS Northridge",66.0,11.0,16.83,14.92,17.62,12.50,19.07,18.13,".",0.11,".",".","."
"12/04/2004","UC Irvine",81,"CS Sacramento",69.0,11.0,10.87,11.28,12.28,10.30,12.62,8.26,".",10.50,".",".","."
"12/04/2004","San Jose St.",69,"Cal Poly SLO",50.0,8.0,9.88,12.05,13.68,10.26,12.13,3.45,".",8.50,".",".","."
"12/04/2004","Denver",79,"Cal St. Fullerton",57.0,9.5,10.61,10.00,8.96,11.40,12.53,9.53,".",10.50,".",".","."
"12/04/2004","East Tennessee St.",72,"Charleston",79.0,-1.0,-0.38,-4.73,-4.07,-5.40,0.63,7.31,".",1.50,".",".","."
"12/04/2004","Dayton",55,"Cincinnati",65.0,-7.0,-9.94,-10.07,-11.46,-8.75,-16.35,-9.59,".",-8.50,".",".","."
"12/04/2004","South Carolina",62,"Clemson",63.0,8.0,9.71,7.85,8.28,7.38,11.56,11.62,".",0.08,".",".","."
"12/04/2004","Oregon St.",98,"Colorado",87.0,2.5,-0.98,-1.34,0.17,-2.81,-4.77,5.44,".",0.01,".",".","."
"12/04/2004","St. Bonaventure",54,"Cornell",58.0,3.0,4.25,4.72,3.51,5.16,2.09,6.23,".",4.50,".",".","."
"12/04/2004","Georgia Southern",76,"Davidson",84.0,0.0,-3.05,-3.94,-6.81,-1.30,-3.71,-0.38,".",0.00,".",".","."
"12/04/2004","Bradley",63,"DePaul",53.0,-2.0,1.39,4.32,7.23,1.60,2.68,-5.94,".",-2.50,".",".","."
"12/04/2004","San Francisco",84,"Delaware",79.0,8.0,7.37,8.47,8.29,8.65,7.57,4.98,".",8.50,".",".","."
"12/04/2004","Colorado St.",72,"Drake",62.0,8.5,6.94,3.99,2.06,5.94,8.88,10.87,".",8.50,".",".","."
"12/04/2004","St. Joseph's PA",49,"Drexel",57.0,7.0,18.05,16.03,15.80,16.39,17.15,22.86,".",0.08,".",".","."
"12/04/2004","Pittsburgh",87,"Duquesne",57.0,20.0,23.31,17.56,18.43,21.57,28.97,30.77,".",20.50,".",".","."
"12/04/2004","Indiana St.",76,"Eastern Illinois",57.0,6.5,5.95,4.38,3.78,4.98,4.98,10.06,".",0.05,".",".","."
"12/04/2004","Canisius",80,"Fairfield",81.0,-4.0,-8.22,-8.33,-13.79,-4.57,-9.56,-4.95,".",-0.06,".",".","."
"12/04/2004","Mississippi",64,"Florida St.",69.0,0.0,2.20,3.39,4.52,2.03,2.80,3.07,".",0.00,".",".","."
"12/04/2004","Maryland",78,"George Mason",54.0,14.5,17.34,14.99,15.78,14.16,19.35,20.06,".",15.50,".",".","."
"12/04/2004","Saint Louis",52,"Hawaii",53.0,8.0,-0.96,-6.79,-10.61,-3.57,-5.53,10.64,".",0.05,".",".","."
"12/04/2004","James Madison",75,"Hofstra",78.0,-2.0,-1.45,-1.27,-2.78,-0.90,-1.14,-0.98,".",-2.50,".",".","."
"12/04/2004","Arkansas",60,"Illinois",72.0,-7.5,-5.08,-2.38,-4.00,-1.00,-6.04,-9.73,".",-7.50,".",".","."
"12/04/2004","Connecticut",74,"Indiana",69.0,16.0,17.17,11.30,8.73,20.46,21.76,20.47,".",14.50,".",".","."
"12/04/2004","North Carolina",91,"Kentucky",78.0,8.5,4.74,4.19,5.15,3.21,-0.59,9.22,".",8.50,".",".","."
"12/04/2004","Pennsylvania",78,"La Salle",67.0,8.5,10.48,10.64,12.60,8.81,10.51,9.99,".",0.08,".",".","."
"12/04/2004","Loyola Marymount",73,"Long Beach St.",57.0,7.0,10.56,9.79,8.48,11.13,8.27,14.35,".",8.50,".",".","."
"12/04/2004","Gonzaga",68,"Massachusetts",57.0,15.5,18.33,16.62,19.67,14.08,23.72,15.83,".",15.50,".",".","."
"12/04/2004","Florida",65,"Miami-Florida",21.0,21.0,21.75,20.52,20.65,21.39,23.60,27.56,".",0.23,".",".","."
"12/04/2004","George Washington",96,"Michigan St.",83.0,-6.5,-4.26,-3.05,1.48,-12.81,-5.61,-6.35,".",-4.50,".",".","."
"12/04/2004","Fresno St.",80,"Miss Valley St.",65.0,12.0,12.66,12.72,13.96,11.88,12.19,12.60,".",13.50,".",".","."
"12/04/2004","Iowa",83,"NC Greensboro",58.0,20.0,19.67,16.51,12.99,20.36,19.11,26.20,".",0.21,".",".","."
"12/04/2004","New Mexico St.",66,"New Mexico",84.0,-6.0,-5.32,-3.11,-2.52,-3.71,-8.82,-6.24,".",-0.07,".",".","."
"12/04/2004","Loyola-Chicago",73,"Northern Iowa",80.0,-4.5,-5.05,-4.50,-5.60,-3.42,-4.93,-6.26,".",-5.50,".",".","."
"12/04/2004","Michigan",61,"Notre Dame",60.0,2.5,3.17,3.93,7.03,0.43,4.43,4.06,".",3.50,".",".","."
"12/04/2004","Kansas",81,"Pacific",70.0,10.5,17.65,13.87,8.63,21.24,18.63,22.11,".",".",".",".","."
"12/04/2004","Portland St.",72,"Portland",84.0,1.0,-1.90,0.38,2.61,-2.05,-3.90,-4.25,".",0.50,".",".","."
"12/04/2004","Providence",65,"Rhode Island",58.0,13.0,13.91,15.35,17.31,13.93,16.80,11.18,".",0.13,".",".","."
"12/04/2004","Wake Forest",90,"Richmond",73.0,16.5,12.17,9.13,7.50,10.14,13.71,19.73,".",17.50,".",".","."
"12/04/2004","UC Santa Barbara",55,"San Diego St.",73.0,4.0,6.54,9.36,11.10,7.68,6.96,0.44,".",4.50,".",".","."
"12/04/2004","Montana",75,"Santa Clara",77.0,-3.0,-4.14,-3.50,-3.74,-3.89,-6.51,-2.41,".",-3.50,".",".","."
"12/04/2004","Illinois St.",77,"St. John's",69.0,13.0,12.20,10.73,12.17,9.38,14.03,13.20,".",0.13,".",".","."
"12/04/2004","North Texas",78,"TCU",88.0,0.0,-3.14,-1.45,2.48,-5.68,-5.95,-3.40,".",-0.02,".",".","."
"12/04/2004","Seton Hall",62,"Texas",70.0,-4.0,-3.30,-3.71,-2.81,-6.26,-6.10,-1.24,".",-4.50,".",".","."
"12/04/2004","UTEP",57,"Texas Tech",72.0,1.0,-0.86,3.09,6.71,-8.57,1.23,-2.82,".",0.03,".",".","."
"12/04/2004","Marshall",78,"UAB",81.0,-4.5,-8.72,-7.86,-5.95,-10.23,-10.21,-8.49,".",-5.50,".",".","."
"12/04/2004","Nevada",84,"UNLV",78.0,4.5,9.07,9.48,10.58,8.64,10.29,6.75,".",4.50,".",".","."
"12/04/2004","Utah St.",71,"Utah",45.0,3.5,3.86,3.83,3.56,4.09,5.79,2.00,".",0.03,".",".","."
"12/04/2004","Oregon",75,"Vanderbilt",65.0,6.5,6.34,8.06,10.19,5.59,8.87,1.56,".",0.04,".",".","."
"12/04/2004","Temple",53,"Villanova",52.0,-5.0,2.93,6.09,8.06,3.80,3.69,-1.54,".",-0.05,".",".","."
"12/04/2004","Oklahoma St.",81,"Washington St.",29.0,18.0,18.52,17.08,16.26,18.49,19.67,21.68,".",0.17,".",".","."
"12/04/2004","Wisconsin-Green Bay",82,"Weber St.",62.0,8.5,3.77,2.28,4.38,0.37,5.00,5.31,".",0.05,".",".","."
"12/04/2004","Murray St.",72,"Western Kentucky",82.0,4.5,-1.64,-5.66,-6.21,-5.18,-1.57,6.41,".",0.05,".",".","."
"12/04/2004","Buffalo",53,"Western Michigan",70.0,7.0,3.47,5.42,6.49,4.33,3.64,-0.59,".",5.50,".",".","."
"12/04/2004","Old Dominion",69,"William & Mary",56.0,18.5,20.41,20.91,19.84,22.14,22.16,17.50,".",18.50,".",".","."
"12/04/2004","Rutgers",62,"Wisconsin",70.0,-3.0,-2.52,-2.49,-1.49,-3.38,-1.80,-1.88,".",-0.03,".",".","."
"12/04/2004","Illinois-Chicago",67,"Wisconsin-Milwaukee",75.0,2.0,0.84,0.56,2.76,-4.00,3.24,1.37,".",2.50,".",".","."
"12/04/2004","Montana St.",70,"Wyoming",71.0,-5.0,-4.15,-5.80,-12.30,-0.64,-3.31,-0.34,".",-0.06,".",".","."
"12/05/2004","UCLA",64,"Boston College",74.0,-4.0,-5.13,-5.12,-4.59,-5.66,-5.18,-8.82,".",-0.06,".",".","."
"12/05/2004","Tennessee",68,"Chattanooga",69.0,11.5,12.13,10.53,14.49,6.71,11.34,16.00,".",0.14,".",".","."
"12/05/2004","Washington",89,"Eastern Washington",56.0,15.5,17.31,12.76,17.20,10.20,19.61,22.21,".",0.17,".",".","."
"12/05/2004","Michigan St.",66,"George Mason",60.0,14.5,10.80,6.82,3.98,14.28,8.27,16.67,".",14.50,".",".","."
"12/05/2004","Georgia Tech",87,"Georgia",49.0,25.5,19.07,18.63,19.25,18.58,19.15,25.93,".",22.50,".",".","."
"12/05/2004","North Carolina St.",76,"Manhattan",60.0,17.5,14.48,11.87,8.16,16.85,14.73,18.19,".",15.50,".",".","."
"12/05/2004","George Washington",101,"Maryland",92.0,-6.0,-3.24,-3.60,-0.51,-6.76,-5.03,-2.46,".",-6.50,".",".","."
"12/05/2004","Arizona",68,"Mississippi St.",64.0,2.5,3.91,3.07,2.91,3.17,3.38,6.01,".",2.50,".",".","."
"12/05/2004","Loyola-Maryland",97,"Niagara",89.0,-13.5,-16.49,-12.51,-17.66,-10.39,-19.68,-18.21,".",-0.14,".",".","."
"12/05/2004","Iona",61,"Rider",62.0,5.5,5.34,3.50,-0.89,7.81,6.40,8.04,".",0.06,".",".","."
"12/05/2004","Middle Tenn St.",96,"Tennessee St.",94.0,8.0,5.41,0.89,-0.66,2.44,3.18,16.69,".",5.50,".",".","."
"12/05/2004","NC Wilmington",68,"VA Commonwealth",63.0,2.5,-0.20,0.12,0.27,-0.06,1.57,-2.59,".",0.02,".",".","."
"12/05/2004","Auburn",78,"Wofford",85.0,10.0,14.91,11.94,16.61,8.58,13.72,20.73,".",0.11,".",".","."
"12/06/2004","Georgetown",66,"Penn St.",53.0,11.0,10.89,11.21,7.53,15.53,11.48,17.66,".",12.50,".",".","."
"12/06/2004","Idaho St.",73,"Portland",82.0,-6.5,-5.60,-3.80,-6.41,-1.64,-8.30,-6.06,".",-0.09,".",".","."
"12/06/2004","Marist",82,"St. Peter's",76.0,2.0,-1.56,0.06,0.59,-0.56,-1.94,-4.31,".",0.03,".",".","."
"12/06/2004","Arkansas St.",92,"Tennessee-Martin",65.0,13.0,14.75,11.04,11.75,10.50,16.46,20.28,".",0.13,".",".","."
"12/06/2004","Iowa St.",81,"Virginia",79.0,1.5,-3.85,-4.61,-7.97,-2.60,-6.54,-0.57,".",-0.01,".",".","."
"12/07/2004","Missouri",52,"Arkansas",62.0,-3.0,-2.88,-5.56,-5.12,-6.02,-7.61,-2.00,".",-3.50,".",".","."
"12/07/2004","Charleston",61,"Auburn",76.0,5.0,3.52,5.18,4.23,6.03,3.60,0.20,".",4.50,".",".","."
"12/07/2004","Elon",63,"Buffalo",70.0,-3.0,-2.06,-0.55,0.06,-1.18,-1.12,-6.00,".",-2.50,".",".","."
"12/07/2004","Bradley",75,"Butler",66.0,1.0,-1.28,-0.68,3.10,-4.88,-4.15,0.80,".",1.50,".",".","."
"12/07/2004","California",60,"Colorado",63.0,4.5,4.35,1.86,0.27,3.61,3.62,9.38,".",3.50,".",".","."
"12/07/2004","Western Carolina",77,"East Carolina",72.0,-6.0,-9.07,-8.85,-13.20,-5.16,-11.05,-6.86,".",-0.06,".",".","."
"12/07/2004","Central Michigan",88,"East Tennessee St.",77.0,0.0,3.43,5.74,7.97,3.79,3.60,-1.64,".",-0.01,".",".","."
"12/07/2004","St. Joseph's PA",59,"Fairfield",51.0,6.5,9.50,5.37,3.93,6.68,8.16,19.23,".",0.06,".",".","."
"12/07/2004","Washington St.",52,"Gonzaga",54.0,-7.0,-5.47,-5.79,-6.31,-5.69,-7.40,-2.48,".",-5.50,".",".","."
"12/07/2004","Creighton",58,"Kent St.",67.0,5.5,5.64,5.25,10.68,2.32,3.18,6.37,".",0.05,".",".","."
"12/07/2004","South Alabama",59,"Loyola Marymount",63.0,5.0,1.19,1.01,0.67,1.24,0.59,2.26,".",0.07,".",".","."
"12/07/2004","Pittsburgh",70,"Memphis",51.0,4.0,6.90,0.09,-3.09,7.34,11.14,8.48,".",3.50,".",".","."
"12/07/2004","Florida International",67,"Miami-Florida",80.0,-6.0,-4.65,-2.78,-0.04,-5.91,-3.14,-9.51,".",-5.50,".",".","."
"12/07/2004","Colorado St.",78,"Montana St.",53.0,12.5,9.77,8.98,11.38,6.85,5.71,15.15,".",0.13,".",".","."
"12/07/2004","Toledo",83,"Nevada",75.0,6.0,-6.26,-6.05,-9.06,-3.42,-7.38,-5.20,".",3.50,".",".","."
"12/07/2004","Texas",86,"North Texas",57.0,23.0,22.89,18.55,16.41,21.98,24.14,29.03,".",22.50,".",".","."
"12/07/2004","Texas Tech",81,"Northern Arizona",65.0,22.0,22.36,17.42,16.11,24.94,18.91,29.47,".",20.50,".",".","."
"12/07/2004","Iowa",76,"Northern Iowa",73.0,9.0,6.13,5.45,6.46,4.83,4.52,8.73,".",7.50,".",".","."
"12/07/2004","Syracuse",60,"Oklahoma St.",74.0,2.0,1.29,3.23,7.85,-2.14,1.95,-0.88,".",0.01,".",".","."
"12/07/2004","San Jose St.",60,"San Diego",74.0,4.0,7.02,7.77,12.39,3.66,7.07,4.94,".",0.04,".",".","."
"12/07/2004","Washington",98,"San Diego St.",69.0,15.0,13.64,12.09,15.27,9.62,14.35,18.03,".",0.17,".",".","."
"12/07/2004","CS Sacramento",70,"San Francisco",75.0,-6.5,-9.47,-10.40,-10.81,-10.02,-13.63,-3.41,".",-0.07,".",".","."
"12/07/2004","Arkansas-Little Rock",70,"Southern Illinois",53.0,-4.5,-6.26,-4.72,-4.05,-5.54,-9.76,-5.67,".",-0.03,".",".","."
"12/07/2004","West Virginia",70,"St. Bonaventure",55.0,23.0,25.27,24.70,33.44,20.19,29.07,29.32,".",23.50,".",".","."
