date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
12/07/2016,South Dakota,74,Montana St.,57,4,2.68,2.78,4.6,1.71,4.56,-0.31,3.5,2.22,3,2.42,-4.28,3.5,0,,6.08,,,,2,4.3,2.81,4.6,,,
12/07/2016,Temple,63,George Washington,66,9.5,11.53,12.3,12.55,12.34,12.27,14.18,8,11.52,9,2.57,16.76,8.1,0,,9.7,,,,13,9.6,13.74,6.37,,,
12/07/2016,Texas A&M,80,Denver,58,21,19.2,20.31,19.94,20.48,20.05,22.81,19.5,18.97,22,2.06,23.05,16,0,,11.05,,,,19,15.7,17.4,22,,,
12/07/2016,Texas Tech,87,Texas San Antonio,50,22.5,24.44,24.48,24.74,24.34,24.83,23.71,23.5,23.24,22,3.19,32.78,22.5,0,,17.17,,,,26,29.8,19.21,27.32,,,
12/07/2016,Toledo,73,Detroit,65,13.5,13.5,12.08,12.73,11.81,12.5,9.71,13,15.38,14,4.7,15.38,12.3,0,,12.51,,,,13,8.4,28.27,10.99,,,
12/07/2016,Tulsa,70,Illinois St.,68,-3,-3.64,-6.41,-6.05,-6.67,-5.99,-4.66,-3,-2.26,5,4.62,-12.27,-2.4,0,,0.58,,,,-11,-0.8,-0.26,2.3,,,
12/07/2016,VA Commonwealth,73,Georgia Tech,76,15,10.92,11.53,11.45,11.63,11.36,11.26,13.5,13.73,8,2.7,14.83,11,0,,13.52,,,,5,14.4,8.65,6.54,,,
12/07/2016,Washington St.,61,Idaho,48,4.5,3.65,3.85,3.32,3.99,3.66,0.31,3.5,3.9,1,2.36,8.27,5.4,0,,1.85,,,,7,4.3,0.98,3.32,,,
12/07/2016,West Virginia,90,Western Carolina,37,34.5,32.09,36.37,31.68,40.16,32.06,42.89,32.5,29.43,33,8.23,40.31,20,0,,28.99,,,,15,,38.02,29.23,,,
12/07/2016,Wisconsin,78,Idaho St.,44,30.5,28.2,29.69,29.36,29.81,29.51,33.17,28,26.99,27,2.83,29.28,24.6,0,,21.6,,,,22,30.9,27.86,33,,,
12/08/2016,Florida St.,118,Nicholls St.,63,26,25.17,27.7,26.26,28.36,26.72,26.55,29,24.92,25,2.8,28.99,21.9,0,,18.82,,,,25,25.9,19.74,26.41,27.31,22,26.3
12/08/2016,Iowa,78,Iowa St.,64,-6,-10.08,-12.7,-12.78,-13,-12.49,-15.04,-5.5,-6.12,-9,4.38,-15.57,-6.1,0,,-8.16,,,,-2,-15.3,-6.97,-5.1,-9.29,-14,-7.8
12/08/2016,Loyola Marymount,75,Southern Utah,68,11,13.7,15.45,16.38,15.16,16.41,15.69,13,15.43,12,2.16,12.82,14.1,0,,8.94,,,,12,12.9,9.41,15.5,17.05,10,13.6
12/08/2016,Massachusetts,72,Pacific,48,10,8.63,7.6,8.27,7.24,8.21,8.32,8.5,3.57,7,2.47,12.47,9.6,0,,9.3,,,,13,10.2,9.53,8.11,8.45,10,5.9
12/08/2016,Middle Tenn St.,71,Vanderbilt,48,2,3.58,2.16,4.4,1.18,3.85,2,3,2.67,3,2.82,3.04,4.8,0,,0.76,,,,12,3.1,5.71,0.97,6.3,4,1
12/08/2016,St. John's,90,Fordham,62,5.5,6.31,7.83,5.69,9.06,5.92,8.1,7.5,9.99,6,3,7.56,5.9,0,,4.11,,,,-2,9.9,6.89,4.3,4.18,5,8.9
12/08/2016,St. Mary's,51,Texas Arlington,65,15.5,15.01,14.06,14.38,13.95,14.34,22.57,12.5,14.21,11,3.32,20.25,14.1,0,,10.67,,,,17,15.4,12.59,12.69,15.94,18,14
12/09/2016,Creighton,113,Longwood,58,35,34.05,35.88,38.3,34.82,37.9,34.74,33.5,34.12,30,6.31,43.72,,0,,29.4,,,,19,34.2,28.97,37.83,36.34,37,32.6
12/09/2016,Minnesota,86,Georgia Southern,49,13.5,16.16,17.28,19.11,16.42,18.77,15.39,12.5,15.97,5,5.31,22.3,15.2,0,,6.9,,,,25,21.1,10.02,13.41,17.6,22,13.3
12/09/2016,NC Greensboro,75,Wake Forest,78,-8.5,-5.78,-8.52,-8.41,-8.55,-8.47,-7.67,-7.5,-5.65,-2,3.91,-10.33,-4.5,0,,-4.26,,,,-1,-4.7,2.76,-7.69,-5.95,-8,-5.3
12/10/2016,Air Force,65,Denver,77,6,7.75,7.13,6.45,7.55,6.46,6.79,6,5.82,5,4.25,10.66,-1.2,0,,7.11,,,,16,9.4,12.64,5.26,8.15,12,6.5
12/10/2016,Arkansas,91,North Florida,76,22,21.15,21.75,21.9,21.73,21.8,25.32,20,20.7,17,3.25,26.78,15.4,0,,19.02,,,,25,21.9,20.48,17.51,23.61,20,19.6
12/10/2016,BYU,79,Colorado,71,4.5,2.55,0.69,-0.38,1.27,-0.2,2.02,4,3.64,4,2.05,0.61,4.4,0,,5.64,,,,5,2.4,5.07,2.77,2.28,1,3.1
12/10/2016,Ball St.,91,Eastern Kentucky,86,6,2.92,2.31,1.26,2.76,1.61,4.63,6,3.89,5,1.9,-0.35,4.9,0,,5.73,,,,2,1.4,4.51,2.55,4.37,-3,6
12/10/2016,Bowling Green,74,Detroit,61,9,9.49,8.44,7.31,9.12,7.25,5.97,9,11.82,9,2.74,14.17,7,0,,5.78,,,,12,11.7,13.87,7.46,9.41,12,9
12/10/2016,Butler,75,Cincinnati,65,3,3.87,2.33,3,2.07,2.75,1.72,3,5.21,2,1.97,3.08,8.5,0,,2.84,,,,5,5.6,1.86,6.06,7.48,2,4.3
12/10/2016,CS Northridge,68,Loyola Marymount,69,3,-1.11,-0.14,0.58,-0.63,0.63,-1.12,0,-0.89,-2,1.26,-1.91,1.3,0,,-1.72,,,,-2,0.9,-2.72,-2.76,-4.8,-2,0.4
12/10/2016,Cal St. Fullerton,75,Southern Utah,62,7,3.88,5.49,7.54,4.45,7.73,2.86,5,5.61,3,2.22,0.34,6.7,0,,-0.84,,,,5,0.6,2.24,4.91,3.58,1,5.8
12/10/2016,California,86,UC Davis,61,18,18.65,17.26,16.53,17.66,16.62,18.99,17,17.98,23,2.46,22.87,16.5,0,,14.22,,,,15,18.8,17.82,22.01,23.23,18,20.6
12/10/2016,Clemson,90,Mercer,47,13,15.3,15.22,14.98,15.33,15.03,19.49,14.5,13.61,15,2.13,17.12,16.6,0,,11.19,,,,14,15.4,10.59,17.88,20.96,12,15.7
12/10/2016,Colorado St.,81,Northern Colorado,64,12.5,14.61,16.49,18.33,15.48,18.21,14.5,14,13.15,14,3.38,19.16,19,0,,5.55,,,,7,16.2,14.57,15.94,16.25,12,12.6
12/10/2016,Dayton,75,East Tennessee St.,61,8,7.3,7.34,8.57,6.34,8.82,9.44,7,5.25,8,2.4,4.6,6.5,0,,10.2,,,,2,6.2,10.99,8.36,4.85,6,10.6
12/10/2016,DePaul,65,Temple,74,-7,-7.04,-7.29,-6.82,-7.59,-6.79,-8.46,-6.5,-6.67,-10,2.01,-7.12,-6.6,1,,-5.4,,,,-2,,-4.05,-8.72,-10.21,-8,-6.9
12/10/2016,Evansville,78,Murray St.,46,3.5,4,1.46,2.44,0.96,2.26,1.9,1,1.71,7,2.36,3.41,6.8,0,,1.31,,,,7,5.1,4.51,7.43,8.19,4,2.6
12/10/2016,Fresno St.,73,Cal Poly SLO,59,7,7.91,8.49,7.96,8.61,8.31,3.66,7,8.34,11,2.5,6.61,9.8,0,,9.63,,,,8,6.2,1.91,10.96,11.26,4,9.7
12/10/2016,Georgetown,93,La Salle,78,4.5,3.41,3.25,1.84,3.89,2.23,5.83,4,2.71,6,2.99,-3.66,5.1,1,,5.68,,,,-2,,4.99,4.76,3.97,4,5.9
12/10/2016,Gonzaga,61,Akron,43,16.5,17.1,17.67,18.96,17.06,18.73,20.09,16.5,16.71,15,4.41,22.92,21,0,,12.39,,,,12,19.5,6.21,18.34,19.55,18,16.6
12/10/2016,Houston,82,Rhode Island,77,4,4.07,3.92,1.81,5.48,1.96,0.86,5,0.94,5,2.48,4.75,-0.4,0,,5.36,,,,6,8,7.64,1.76,6.92,6,3.2
12/10/2016,IPFW,98,Austin Peay,58,13.5,13.1,13.36,12.75,13.77,12.78,11.99,13.5,14.69,14,1.75,15.76,11.7,0,,14.29,,,,17,14.2,10.7,10.51,13.03,8,14.2
12/10/2016,Illinois,92,Central Michigan,73,10,9.61,10.33,9.95,10.5,10.07,6.74,9.5,10.03,7,2,14.31,11,0,,6.36,,,,8,14.3,8.92,9.52,5.97,12,8.4
12/10/2016,Illinois St.,74,Tennessee-Martin,57,13,11.48,12.51,10.12,13.7,10.64,12.65,12.5,14.08,8,2.45,13.18,9,0,,11.3,,,,16,11,8.68,10.45,9.69,12,12.2
12/10/2016,Indiana,103,Houston Baptist,61,27.5,25.24,24.98,25.56,24.59,25.65,25.54,27,24.26,26,2.72,27.19,22.6,0,,24.57,,,,21,23.3,17.71,32.07,37.78,20,26.3
12/10/2016,Iona,79,Ohio,75,-1.5,1.77,0.98,0.12,1.41,0.28,-0.13,0,0.33,6,2,0.04,3.3,0,,2.98,,,,3,3,-1.21,3.1,3.46,1,2.4
12/10/2016,Kansas,89,Nebraska,72,19.5,18.57,18.98,18.67,19.08,18.83,22.57,20,19.84,23,2.81,16.63,14.1,0,,19.78,,,,16,17.6,14.47,19.12,19.69,16,21.3
12/10/2016,Kansas St.,70,Washington St.,56,15.5,14.91,12.81,12.41,13.22,12.17,15.56,15.5,16.36,16,2.63,12.97,14.1,1,,15.22,,,,12,,21.24,20.34,19.43,10,14.8
12/10/2016,Louisiana-Lafayette,91,Louisiana Tech,83,4.5,2,0.32,2.78,-1.18,2.55,-1.5,4.5,1.74,6,3.03,-3.04,2.3,0,,7.19,,,,5,-0.8,6.29,4.33,2.69,-4,3.3
12/10/2016,Louisiana-Monroe,88,Jacksonville St.,83,2,0.7,-0.24,-0.73,-0.2,-0.3,-0.53,1,0.92,8,2.71,-0.85,2.8,0,,-2.73,,,,-2,1.2,-2.06,6.35,3.61,-4,2.6
12/10/2016,Loyola-Chicago,72,Wisconsin-Milwaukee,56,11.5,11.96,12.32,11.04,13.13,11.06,10.28,10,11.02,9,1.94,15.19,11,0,,13.51,,,,14,13.6,14.51,9.77,13.99,8,11.9
12/10/2016,Manhattan,60,Fordham,53,-2,-1.35,-0.82,-1.08,-0.63,-1.12,0.56,0,-0.85,1,2.46,-0.27,-1.1,0,,1.19,,,,-8,0,-4.32,-0.39,-3.45,-4,0.3
12/10/2016,Marquette,84,Wisconsin,93,-4.5,-1.28,-3.31,-3.72,-2.81,-3.99,0.28,-3.5,-1.2,-2,2.87,-0.74,-4.4,0,,1.36,,,,6,1.4,-3.32,-2.16,-0.61,-2,-0.5
12/10/2016,Marshall,111,Toledo,105,3.5,4.8,4.36,4.93,4.04,4.87,2.57,5.5,2.28,2,2.49,5.44,7.8,0,,3.96,,,,11,4.2,4.81,4.47,5.2,6,3.6
12/10/2016,Maryland,66,St. Peter's,56,13.5,14.4,15.15,16.94,14.2,16.87,12.6,13.5,14.06,17,2.29,13.83,15.8,0,,9.45,,,,11,13.2,9.91,17.94,17.83,15,14.1
12/10/2016,Memphis,62,UAB,55,5,5.45,4.83,5.95,4.22,5.84,0.26,5.5,4.21,5,2.43,5.26,6.2,0,,2.14,,,,11,4.6,7.07,6.36,12.19,4,3.6
12/10/2016,Miami-Ohio,71,IUPUI,68,-3.5,-2.36,-5.11,-4.2,-5.76,-4.08,-4.59,-3.5,-4.5,-1,3.86,-6.44,-3.5,0,,-3.26,,,,4,-3.7,5.93,-0.99,3.61,-2,-4.6
12/10/2016,Michigan St.,71,Tennessee Tech,63,19.5,23.66,25.03,26.6,24.2,26.48,25.18,20,22.28,24,4.57,28.35,21.6,0,,18.23,,,,18,27,11.63,27.15,30.98,22,23.5
12/10/2016,Missouri,60,Arizona,79,-8,-7.1,-7.48,-9.74,-6.07,-9.71,-4.84,-6.5,-9.3,-12,3.31,-8.35,-8.6,0,,-6.4,,,,-1,-2.8,-1.61,-8.5,-11.64,-6,-6.7
12/10/2016,Nebraska Omaha,97,Montana St.,91,8,6.18,7.47,9.49,6.35,9.35,6.64,6.5,5.4,6,2.03,4.37,7.1,0,,12.43,,,,3,2.4,3.42,8.57,2.52,2,8.6
12/10/2016,New Mexico St.,84,New Mexico,71,3,2.87,1.43,1.9,1.18,1.84,-1.84,2.5,2.17,8,2.96,0.98,2.5,0,,0.68,,,,6,1.7,8.07,4.92,4.72,2,2.6
12/10/2016,North Carolina St.,67,Tennessee St.,55,9.5,8.53,6.74,5.81,7.03,6.3,8,8,8.79,9,1.38,8.59,10.6,0,,16.22,,,,8,8.6,9.4,8.71,5.99,7,10.3
12/10/2016,Northern Iowa,78,North Dakota,70,9.5,9.57,9.67,8.96,9.9,9.32,12.98,9,9.25,7,2.68,9.51,14.3,0,,9.06,,,,7,8.8,3.9,12.69,11.22,8,11.1
12/10/2016,Ohio St.,64,Connecticut,60,9.5,11.54,9.9,10.37,9.79,10.05,7.25,9,10.94,6,4.4,16.98,13.6,0,,11.26,,,,22,12.6,13.74,5.36,13.13,14,9.2
12/10/2016,Oklahoma,73,Wichita St.,76,-4.5,-6.02,-7.05,-5.38,-8.48,-5.43,-12.92,-3,-5.67,-7,3.59,-9.82,-4,1,,-4.61,,,,-1,,-0.29,-1.05,-4.84,-12,-6.7
12/10/2016,Old Dominion,64,VA Commonwealth,67,-2.5,-0.77,-1.6,-0.69,-1.97,-1.01,2.05,-1.5,-3.63,3,2.25,-2.34,-3,0,,-2.07,,,,3,0.1,0.36,-0.43,-0.74,-2,-2.1
12/10/2016,Pacific,66,Rider,73,2,4.28,4.56,5.28,4.13,5.27,3.15,1,1.53,5,2.24,4.55,9.7,0,,-2.47,,,,6,,3.24,3.93,6.59,3,5
12/10/2016,Pennsylvania,60,George Mason,79,3.5,4.45,4.32,1.7,5.8,1.94,5.87,4,6.2,3,1.73,5.96,3.2,0,,8.17,,,,5,6.5,1.7,1.06,2.79,7,5.4
12/10/2016,Pittsburgh,81,Penn St.,73,6.5,5.06,4.72,5.61,4.28,5.48,3.61,5,5.06,8,1.56,3.23,3,1,,6.08,,,,3,,6.94,5.3,6.29,4,6.3
12/10/2016,Providence,75,Massachusetts,69,9,9.72,7.87,7.55,8.07,7.55,10.17,9,9.19,13,1.96,8.61,9.6,0,,9.23,,,,8,8.6,13.25,11.53,12.62,10,10.4
12/10/2016,Purdue,77,Cleveland St.,53,25,26.01,26.63,25.91,27,26.07,30.75,27,24.45,30,3.8,28.82,22.6,0,,21.93,,,,18,25,20.21,30.28,35.08,24,25.5
12/10/2016,SE Missouri St.,66,Northern Kentucky,80,-3,-2.21,-2.98,-3.61,-2.64,-3.56,-0.78,-3.5,-1.72,-4,1.5,-1.28,-6.5,0,,0.59,,,,-2,0.5,-3.06,-2.15,-2.68,-1,-0.7
12/10/2016,SW Missouri St.,81,Valparaiso,84,-2.5,1.15,0.11,-2.98,1.73,-2.77,-1.56,0,3.2,-4,5.01,2.43,-2.8,0,,9.36,,,,8,2.3,12.93,-2.69,-9.15,4,1.4
12/10/2016,San Diego St.,63,Arizona St.,74,9,6.92,9.25,8.57,9.56,8.74,10.19,9,5.64,11,2.39,4.77,6.6,0,,12.17,,,,3,6.8,8.38,8.08,-8.84,5,8.7
12/10/2016,South Dakota,72,CS Sacramento,56,8.5,13.05,14.58,14.98,14.45,14.78,11.65,11,10.32,10,3.46,21.23,11.2,0,,9.11,,,,8,17.5,11.41,13.04,13.12,15,11.4
12/10/2016,South Dakota St.,80,Idaho,77,4,4.16,4.05,3.89,4.01,4.13,1.47,4.5,4.67,9,1.98,3.62,2.6,0,,3.72,,,,1,4.2,3.63,8.45,5.45,2,4.8
12/10/2016,Southern Miss,64,Tulane,71,-2.5,-4.65,-5.49,-4.01,-6.42,-4.1,-9.97,0,-5.61,-6,3.44,-9.49,-2.1,0,,1.88,,,,-1,-10.4,0.81,-3.12,-3.59,-7,-3.4
12/10/2016,St. Bonaventure,80,NC Wilmington,81,3.5,3.3,3.18,2.4,3.58,2.49,5.3,3.5,1.22,8,2.07,0.07,1.3,0,,2.9,,,,4,2.8,3.57,3.57,3.49,4,4.3
12/10/2016,TCU,72,Wofford,63,18.5,18.7,18.4,20.12,17.68,19.7,20.75,17,18.06,14,2.46,22.55,19.5,0,,11.73,,,,22,18.3,16.1,19.19,24.78,18,17
12/10/2016,Texas,71,Long Beach St.,65,9,13.82,12.71,12.37,12.8,12.56,16.26,11,12.21,12,2.1,18.64,14.3,0,,13.6,,,,13,14.9,13.36,12.83,15.92,14,13.5
12/10/2016,Texas A&M,83,South Carolina St.,76,32.5,30.47,31.05,29.31,32.24,29.47,30.66,30,30.12,34,3.65,37.18,22.5,0,,23.3,,,,26,31.5,29.7,34.78,35.12,30,31
12/10/2016,Tulsa,67,Oklahoma St.,71,-8,-7.37,-9.36,-8.69,-9.84,-8.62,-10.89,-7,-7.9,0.01,2.84,-9.71,-6.6,0,,-6.03,,,,-9,-9.1,-6.02,-2.58,-6,-9,-5.9
12/10/2016,UCLA,102,Michigan,84,8.5,9.01,8.35,8.29,8.5,8.1,12.59,9.5,9.34,10,1.9,11.5,10.1,0,,10.34,,,,6,11.6,6.31,5.46,8.43,8,10.2
12/10/2016,UNLV,45,Duke,94,-24,-19.04,-22.64,-23.27,-22.28,-23.24,-27.19,-20.5,-19.27,-20,6.71,-24.16,-15.1,1,,-20.57,,,,-6,-16,-6.6,-14.56,-21.21,-19,-22.6
12/10/2016,Villanova,74,Notre Dame,66,5,3.98,3.56,4.91,2.88,4.89,3.56,6.5,3.7,7,3.43,5.24,5.2,1,,8.4,,,,1,,-6.08,6.98,7.7,-1,5.7
12/10/2016,West Virginia,90,VMI,55,36.5,37.99,40.72,41.27,41.18,41.2,42.16,34.5,33.63,38,6.36,44.3,24.5,0,,35.2,,,,26,42.9,35.49,39.72,44.35,38,37.2
12/10/2016,Western Illinois,49,Eastern Illinois,63,2.5,-3.88,-5.3,-7.36,-4.43,-6.98,-4.2,0,-1.17,0.01,3.11,-7.33,-5.1,0,,0.5,,,,-7,-4,0.81,-4.17,-4.36,-6,0.2
12/10/2016,Western Michigan,74,James Madison,67,3.5,3.96,3.19,2.76,3.48,2.67,3.26,3.5,2.15,2,1.83,4.43,6.5,0,,2.92,,,,3,5.2,8.21,1.85,9.73,4,1.9
12/10/2016,Wyoming,85,Montana,83,4,6.07,6.42,7.7,5.77,7.47,6.73,4.5,4.39,3,1.57,5.77,7.1,0,,4.14,,,,6,5.9,8.5,5.77,9.41,4,5.1
12/10/2016,Xavier,77,Utah,69,13,10.65,10.95,10.86,11.01,10.84,11.16,11,10.58,10,2.48,14.05,8.7,0,,14.43,,,,9,10.7,3.45,9.23,9.62,13,13.5
12/11/2016,Drexel,71,St. Joseph's PA,72,-6.5,-4.82,-3.12,-2.79,-3.26,-2.91,-7.95,-4.5,-3.4,-10,2.78,-5.54,-8.9,0,,1.99,,,,-5,-1.7,-0.82,-10.07,-11.55,-4,-2.9
12/11/2016,Florida St.,83,Florida,78,4,2.9,1.98,1.42,2.38,1.39,2.26,3.5,2.09,5,2.37,-0.02,3.3,0,,0.04,,,,9,5.8,5.18,1.77,1.21,4,2.5
12/11/2016,Indiana St.,59,Western Kentucky,77,10,12.6,13.33,11.64,14.56,11.44,19.85,8.5,8.16,10,4.25,21.09,10.2,0,,5.89,,,,11,18.5,8.53,11.48,9.79,18,10.7
12/11/2016,Kentucky,96,Hofstra,73,25.5,24.58,25.11,22.93,26.5,23.09,33.06,23,24.36,23,4.89,33.09,19.5,1,,19.04,,,,16,,22.09,23.53,29.93,28,24
12/11/2016,Minnesota,77,Northern Illinois,57,14,15.89,17.56,19,16.91,18.64,19.52,15,14.5,11,3.69,19.45,15,0,,11.69,,,,14,18.7,7.37,16.32,15.54,19,16
12/11/2016,North Carolina,73,Tennessee,71,19.5,19.26,19.79,21.11,18.89,21.09,16.84,18.5,19.47,21,2.5,17.98,17.2,0,,23.98,,,,14,17.5,13.84,21.88,26.68,15,21.2
12/11/2016,Northwestern,83,New Orleans,49,22.5,20.81,21.87,19.78,23.05,20.17,24.6,20,19.88,21,2.41,22.96,15.4,0,,16.67,,,,19,23.1,18.76,20.85,24.5,21,21.2
12/11/2016,Oregon,65,Alabama,56,12.5,11.07,11.29,11.89,10.89,11.89,10.57,11.5,13.59,16,2.92,6.13,11.2,0,,12.87,,,,5,11.5,11.05,11.53,12.88,8,11.9
12/11/2016,Oregon St.,90,Savannah St.,93,18,17.36,18.79,18.59,18.69,18.96,14.4,18,18.66,22,3.29,15.67,14.8,0,,20.63,,,,9,14.5,16.08,19.67,19.22,16,19.4
12/11/2016,San Diego,77,UC Santa Barbara,68,-2.5,4.44,2.01,2.62,1.89,2.2,1.91,1.5,-3.64,-2,4.47,8.09,3.6,0,,2.71,,,,12,7.5,9.17,0.24,19.65,5,2.5
12/11/2016,St. John's,73,LIU Brooklyn,74,14.5,7.94,10.63,7.02,12.7,7.52,12.72,15.5,14.46,9,5.48,13.21,4.9,1,,2.61,,,,-2,8.1,0.81,8.04,4.88,8,12.4
12/11/2016,St. Mary's,84,UC Irvine,53,18.5,18.05,17.38,17.52,17.42,17.29,21.65,18,20.38,10,3.63,23.23,20.5,0,,15.87,,,,22,19.1,14.51,14.44,16.7,20,18.8
12/11/2016,USC,93,Pepperdine,67,19,21.34,19.84,20.74,19.67,20.2,27.01,19,19.42,20,3.47,29.07,16.6,0,,15.79,,,,22,22.9,20.65,21.8,25.85,22,19.2
12/11/2016,Virginia Tech,80,Mississippi,75,9.5,9.39,8.45,8.26,8.68,8.1,8.61,10.5,9.72,11,1.33,9.41,10.9,0,,11.4,,,,10,9.3,12.38,8.18,9.82,6,
12/11/2016,Washington,85,Nevada,87,4.5,0.25,-0.3,-1.58,0.31,-1.23,-4.07,4,2.96,3,3.29,-1.82,-0.6,0,,-1.68,,,,-2,0.8,7.79,2.98,4.19,-4,-0.5
12/11/2016,Yale,81,Delaware,63,10,10.72,10.58,10.23,10.72,10.37,14.61,11.5,10.8,19,5.09,9.97,12.2,0,,7.59,,,,5,9.6,-2.22,14.97,17.94,8,12.8
12/12/2016,Boston College,72,Auburn,71,-10,-9.46,-12.39,-14.12,-11.65,-13.66,-9.93,-9,-8.28,-4,5.13,-14.66,-10.2,1,,-8.17,,,,-5,,3.15,-9.09,-6.59,-15,-11.8
12/12/2016,Central Florida,49,Pennsylvania,58,9.5,14,13.49,14.73,12.99,14.32,12.63,9,11.03,10,3.12,18.68,14.2,0,,14.35,,,,19,12.9,10.66,13.37,15.67,16,13.9
12/12/2016,Maryland,92,Jacksonville St.,66,14,15.67,15.3,16.75,14.36,17.03,17.75,14,14.27,18,1.74,15.83,15.8,0,,11.03,,,,12,14.8,14.87,16.71,21.41,14,16.4
12/12/2016,Seton Hall,67,South Carolina,64,2.5,-4.01,-5.42,-5.65,-5.46,-5.36,-8.95,2,0.5,-1,4.27,-11.43,-0.1,1,,2.26,,,,-7,,0.73,-1.3,-7.81,-6,-2.2
12/13/2016,Clemson,93,South Carolina St.,65,33,28.44,28.33,26.79,29.34,26.83,32.55,29,29.23,29,3.33,32.1,21.9,0,,28.52,,,,22,28.9,29.76,30.39,33.48,24,30.3
12/13/2016,Eastern Washington,88,Morehead St.,86,4,5.26,4.91,7.99,3.33,7.37,5.91,3.5,0.53,0.01,3.52,9.43,6.8,0,,2.95,,,,4,7.2,12.05,3.31,6.37,6,1.2
12/13/2016,LSU,70,NC Central,66,10.5,9.38,9.29,10.66,8.36,10.91,14.99,10.5,6.8,13,2.7,8.66,8.4,0,,4.89,,,,6,11.5,6.27,14.11,12.1,4,9.6
12/13/2016,Memphis,79,Monmouth,82,3.5,3.73,3.05,2.94,3.02,3.1,1.65,3.5,2.02,5,2.78,3.12,3.3,0,,-0.32,,,,10,2.9,9.81,2.66,7.25,2,1.9
12/13/2016,Michigan,97,Central Arkansas,53,26.5,24.98,25.38,27.09,24.38,27.15,23.35,25.5,23.43,24,1.88,26.58,21.1,0,,22.21,,,,27,21.4,26.24,26.04,33.68,20,25.6
12/13/2016,Oregon,81,Montana,67,18.5,18.45,19.9,20.81,19.3,20.89,17.52,17.5,18.96,20,2.08,16.22,16.5,0,,17.24,,,,14,17.6,17.52,18.88,23.61,16,18.7
12/13/2016,Santa Clara,77,Cal Riverside,53,6,7.23,6.78,5.91,7.17,6.17,9.35,5.5,1.94,1,3.15,10.55,9,0,,7.6,,,,10,9.7,10.48,6.67,9.27,5,6.3
12/13/2016,South Alabama,51,Denver,64,7,5.23,3.79,3.58,3.92,3.59,4.48,4,5.24,3,3.71,4.44,2.2,0,,5.66,,,,16,3.9,8.23,2.98,7.18,6,4.8
12/13/2016,Tennessee,74,Tennessee Tech,68,15,19.37,18.74,17.95,19.58,17.79,24.19,17,17.48,18,3.44,27.96,15.8,0,,12.04,,,,18,20.7,17.75,21.08,23.59,22,16.6
12/13/2016,Villanova,78,Temple,57,15.5,16.9,16.61,17.64,16.18,17.63,16.38,16.5,16.46,20,1.88,16.52,14.8,0,,20.11,,,,15,14.8,12.11,18.54,21.49,14,19.1
12/14/2016,Arizona,64,Grand Canyon,54,16.5,17.87,17.94,18.69,17.45,18.77,14.84,17,17.04,23,2.57,17.33,16.3,0,,20.09,,,,12,16,16.52,19.82,22.24,17,18.7
12/14/2016,Baylor,89,Southern,59,27,28.95,28.9,31.11,27.84,30.86,35.3,24,33.35,29,4.99,34.56,22.5,0,,20.73,,,,22,29.1,21.05,37.83,34.44,26,27.6
12/14/2016,Belmont,66,Middle Tenn St.,79,-1.5,-4.2,-2.76,-3.37,-2.6,-3.08,-5.15,-2,-2.22,-4,3.22,-7.97,-3.1,0,,4.28,,,,-13,-3.9,-6.92,-2.85,-8.07,-8,1.3
12/14/2016,DePaul,75,Illinois-Chicago,80,8,9.26,8.01,9.31,7.35,9.11,9.04,8,7.43,9,1.9,12.32,11,0,,9.04,,,,10,10.6,4.87,10.57,12.54,8,9.2
12/14/2016,Georgia,73,Louisiana-Lafayette,60,9,7.58,9.21,8.56,9.37,8.97,11.98,9,7.47,4,3.49,6.69,10.3,0,,3.23,,,,6,9.3,-1.39,7.92,10.29,10,7
12/14/2016,Mississippi St.,65,East Tennessee St.,67,3.5,0.56,-0.35,2,-1.98,2.22,0.19,1.5,-2.15,2,2.5,-4.86,4.1,0,,3.05,,,,1,-1.8,2.6,3.49,-1.19,-2,3.2
12/14/2016,Nevada,76,UC Irvine,69,10.5,13.8,13.71,13.97,13.76,13.66,17.96,10.5,11.65,9,2.51,16.97,11.3,0,,17.91,,,,13,14.8,13.69,10.25,12.67,16,14.3
12/14/2016,North Dakota St.,74,UC Davis,70,10,8.77,7.74,7.36,7.92,7.47,4.36,8.5,10.7,9,2.26,12.59,8.8,0,,9.65,,,,5,11.1,9.95,10.06,8.73,8,10.7
12/14/2016,Northern Arizona,67,Arkansas-Little Rock,72,-11.5,-12.26,-12.7,-13.01,-12.61,-12.89,-13.91,-13,-9.53,-16,2.53,-16.83,-8.6,0,,-2.03,,,,-9,-12.6,-12.09,-14.86,-20.41,-9,-12.4
12/14/2016,Northwestern,68,Chicago St.,64,27.5,29.43,29.89,30.07,29.74,30.16,30.94,26.5,25.87,30,4.13,38.47,22.6,0,,22.3,,,,26,30.3,24.03,37.79,36.34,28,27.8
12/14/2016,Ohio,71,Wisconsin-Milwaukee,69,16,13.27,14.09,13.06,14.66,13.2,17.41,15,13.63,8,2.54,15,10.6,0,,15.89,,,,16,13.4,11.43,9.73,11.85,12,15.7
