date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/14/2017,Arizona St.,90,San Diego St.,68,0,1.59,4.07,4.53,3.97,4.4,1.36,0,-1.54,0.01,2.44,,,0,-0.2,,,,,,0.73,,,,,-1.4
11/14/2017,Bradley,61,Delaware,53,7,4.33,2.63,-5.75,3.04,2.57,8.35,7,2.05,5,4.55,,,0,8.2,,,,,,9.96,,,,,7.3
11/14/2017,Colorado,89,Denver,62,10.5,12.67,13.32,20.27,12.9,13.67,6.02,10,10.44,15,3.81,,,0,11.6,,,,,,14.35,,,,,9.1
11/14/2017,Davidson,108,NC Wilmington,81,12,8.19,10.17,8.39,10.73,8.5,16.09,10.5,8.42,3,4.01,,,0,2.3,,,,,,5.2,,,,,9.1
11/14/2017,Duke,88,Michigan St.,81,2,3.61,3.61,3.49,3.6,3.81,-0.53,2,-0.71,6,2.86,,,1,8.3,,,,,,6.4,,,,,2.1
11/14/2017,Duquesne,77,VMI,61,15.5,13.71,11.86,11.86,11.89,11.81,20,14,13.68,14,2.63,,,0,11.7,,,,,,15.61,,,,,14.7
11/14/2017,Florida St.,87,George Washington,67,16,14.32,12.47,9.96,12.74,11.99,17.73,15.5,11.51,15,3.13,,,0,19.6,,,,,,17.45,,,,,14.7
11/14/2017,Furman,76,Elon,67,4.5,2.61,0.21,0.56,0.26,-0.12,3.75,4.5,-0.99,7,2.99,,,0,6.7,,,,,,3.64,,,,,5.1
11/14/2017,Kentucky,61,Kansas,65,-4.5,-3.41,-4.28,-1.36,-4.98,-1.86,-6.11,-2,-4.16,-4,1.91,,,1,-0.1,,,,,,,,,,,-3.8
11/14/2017,Marquette,71,Purdue,86,-4.5,-4.74,-6.41,-3.7,-7.06,-5.18,-2.21,-3,-5.04,-7,1.81,,,0,-2.7,,,,,,-2.75,,,,,-5.3
11/14/2017,Memphis,70,Arkansas-Little Rock,62,13.5,13.48,12.61,9.45,12.8,12.64,28.59,13.5,9.98,10,5.52,,,0,12.6,,,,,,12.05,,,,,14.1
11/14/2017,Miami-Ohio,73,Wright St.,67,-2.5,-0.55,-0.33,5.6,-0.91,0.52,3.5,-1,-2.75,-3,3.17,,,0,-5.2,,,,,,-1.96,,,,,-1
11/14/2017,New Mexico,103,Nebraska Omaha,71,10,8.9,5.97,10.65,5.84,5.47,9.91,7,14.69,9,2.84,,,0,7.3,,,,,,9.74,,,,,10.4
11/14/2017,Northern Illinois,85,Wisconsin-Green Bay,65,5,2.52,2.79,2.81,2.79,2.78,6.55,5,-2.26,2,2.18,,,0,1.2,,,,,,3.28,,,,,3.3
11/14/2017,Rice,54,Georgia St.,75,-7.5,-2.96,-3.4,-5.11,-3.16,-4.02,-4.46,-5.5,-7.33,-1,2.93,,,0,0.1,,,,,,2.96,,,,,-4.2
11/14/2017,Rutgers,70,Cleveland St.,38,11.5,10.07,9.14,11.34,8.62,10.83,18.87,11.5,1.73,11,4.2,,,0,11.4,,,,,,9.62,,,,,8.1
11/14/2017,St. John's,80,Central Conn. St.,55,25.5,23.36,23.6,24.57,23.17,25.41,24.04,25,24.14,20,1.75,,,0,23.2,,,,,,20.65,,,,,24.8
11/14/2017,Stanford,61,Eastern Washington,67,16.5,14.17,15.88,17.02,15.5,17.25,9.95,16.5,18.14,12,3.24,,,0,9.7,,,,,,10.7,,,,,15.6
11/14/2017,Syracuse,71,Iona,62,10,12.23,11.85,13.56,11.81,11.61,15.2,10,9.8,14,2.43,,,0,13.1,,,,,,14.39,,,,,7
11/14/2017,Villanova,113,Nicholls St.,77,32.5,33.1,32.83,25.01,33.22,34.04,38.37,32,30.37,34,3.8,,,0,38.2,,,,,,33.05,,,,,31.9
11/15/2017,Buffalo,81,Jacksonville St.,76,2,3.91,5.18,4,4.78,7.18,2.26,1.5,1.69,3,2.16,8.24,5,0,4.4,2.15,,,,,2.75,,3.97,,,0.1
11/15/2017,Loyola Marymount,76,Cal Riverside,64,4,3.69,0.12,-11.25,1.16,-1.31,3.16,3.5,2.34,11,6.1,3.26,11.7,0,10.9,0.72,,,,,7.64,,8.17,,,4
11/15/2017,Maryland,79,Butler,65,5.5,3.69,7.69,4.98,8.3,6.12,1.43,4.5,5.55,0.01,3.41,1.31,0.6,0,-1,7.72,,,,,3.04,,-0.87,,,6.8
11/15/2017,Minnesota,107,Niagara,81,20,19.68,18.82,17.6,19,18.79,19.92,19.5,17.87,21,1.74,16.15,20.4,0,22.8,20.58,,,,,21.32,,20.93,,,20.3
11/15/2017,Northwestern,88,Creighton,92,4.5,0.86,-0.09,1.33,-0.65,2.24,5.95,3,-1,0.01,2.81,-4.07,3.2,0,-0.6,6.3,,,,,-1.51,,0.5,,,0.4
11/15/2017,Oklahoma,108,Ball St.,69,15.5,13.5,15.42,15.7,15,17.23,16.39,14.5,12.53,11,2.12,11.94,11.5,0,12.4,13.46,,,,,10.6,,12.09,,,13.8
11/15/2017,Pacific,58,UC Davis,62,4.5,1.76,-0.49,-5.16,-0.07,-1.13,2.51,3.5,2.13,1,3.41,4.42,1.3,0,3,8.43,,,,,1.27,,0.29,,,7.2
11/15/2017,Penn St.,70,Montana,57,12,10.89,10.68,6.95,11.01,10.23,15.28,11,7.51,10,2.23,13.08,11.5,0,11.7,12.76,,,,,9.81,,9.13,,,12.8
11/15/2017,Pittsburgh,70,UC Santa Barbara,62,6,8.91,7.05,-8.87,7.41,9.47,6.1,6,5.22,17,8.12,3.62,20,0,21.9,5.3,,,,,12.68,,16.03,,,1.8
11/15/2017,Princeton,56,BYU,65,4.5,1.37,-2.69,-3.93,-2.44,-3.44,1.86,4.5,1.59,10,3.8,-0.66,4.6,0,4.3,2.19,,,,,3.77,,2.44,,,1.6
11/15/2017,SIU Edwardsville,69,Valparaiso,94,-7.5,-9.66,-8.02,-7,-7.92,-8.72,-12.3,-8.5,-15.12,-10,3.32,-14.26,-8.9,0,-12.2,-3.18,,,,,,,-11.32,,,-6.7
11/15/2017,Santa Clara,63,Nevada,93,-5.5,-4.94,-6.45,-10.08,-6.52,-5.45,-3.35,-4,-3.89,-4,2.71,-8.63,-3.6,0,-5.1,1.47,,,,,-5.55,,-4.6,,,-3.4
11/15/2017,Seton Hall,84,Indiana,68,13,9.99,10.87,20.25,10.76,7.97,14.34,12,11.58,11,4.74,14.26,2.9,0,2.2,7.52,,,,,8.3,,5.97,,,12
11/15/2017,St. Mary's,76,Cal St. Fullerton,57,28,25.09,24.61,22.08,25.01,23.81,33.52,25.5,28.36,24,4.2,31.31,18.3,0,25.2,21,,,,,,,21.65,,,27.3
11/15/2017,TCU,76,South Dakota,71,18,15.37,15.74,7.16,16.2,15.71,22.71,18,14.49,16,3.41,13.96,11.1,0,15.9,16.96,,,,,16.22,,15.74,,,17.3
11/15/2017,Texas St.,78,Texas San Antonio,79,5.5,7.77,6.89,2.47,7.2,6.6,16.39,6,3.56,11,3.37,6.01,7.8,0,10.6,6.42,,,,,7.55,,8.93,,,7.3
11/15/2017,UCLA,106,Central Arkansas,101,28,29.35,29.9,28.19,29.91,30.54,25.19,28,29.49,31,4.05,34.59,22.8,0,33.6,21.14,,,,,31.57,,34.66,,,28.3
11/15/2017,UNLV,98,Prairie View,63,,16.48,18.79,16.25,19.16,18.04,12.87,,18.56,10,3.68,22.62,20,0,11,16.7,,,,,14.34,,13.34,,,19.1
11/15/2017,Washington St.,75,Seattle,59,7.5,8.44,8.67,11.24,8.34,9.42,8.64,7.5,4.94,8,3.16,13.72,8.8,0,8.7,0.57,,,,,11.71,,9.56,,,5.9
11/15/2017,Western Illinois,56,Eastern Illinois,54,-5,-1.17,-1.42,0.67,-1.77,-0.46,0.86,-5,-1.66,2,1.67,-4.03,-0.7,0,-3,-2.65,,,,,-2.66,,-1.6,,,0
11/16/2017,Arizona,91,CS Bakersfield,59,25,20.72,24.04,22.61,24.19,23.99,18.2,25,25.56,19,3.54,19.57,15.3,0,17.1,18.97,,,,,20.03,,15.95,,,25.5
11/16/2017,Auburn,83,Indiana St.,64,7.5,5.05,4.43,-10.61,5.15,3.64,17.04,7.5,0.47,7,6.5,-0.32,8.1,1,,11.53,,,,,5.13,,5.74,,,8.3
11/16/2017,California,79,Wofford,65,5.5,7.78,8.28,2.89,8.14,10.26,5.49,5.5,6.83,8,2.38,6.42,10.3,0,10.5,6.48,,,,,,,11.2,,,6.3
11/16/2017,Clemson,81,Ohio,76,10.5,8.24,8.56,6.31,9.05,7.06,7.87,10,9.86,5,2.17,13.84,6.3,1,8,8.67,,,,,7.59,,6.91,,,10.3
11/16/2017,Dayton,69,Hofstra,72,1.5,6.52,5.76,4.32,5.54,7.14,5.44,1.5,4.17,8,3.57,10.12,8,1,12.6,-1.76,,,,,8.43,,10.3,,,3.2
11/16/2017,Eastern Michigan,76,Arkansas St.,59,8.5,3.86,3.48,3.88,3.54,3.16,-2.27,8.5,5.61,7,2.57,7.57,1.2,0,1.3,6.34,,,,,4.52,,4.05,,,4.7
11/16/2017,Evansville,66,SE Missouri St.,50,11,11.5,10.27,14.12,9.94,10.87,17.45,11,11.5,12,2.84,16.51,8,0,9,7.81,,,,,10.93,,11.14,,,11.4
11/16/2017,Florida,108,North Florida,68,30.5,27.9,25.56,22.85,25.89,25.27,36.11,30,24.54,28,4.03,32.49,21.1,0,30.2,28.99,,,,,29.74,,28.3,,,31.5
11/16/2017,Iowa St.,104,Appalachian St.,98,10.5,14.33,16.19,-0.61,16.6,20.54,15.3,11,6.76,14,5.91,15.77,14.1,1,19,12.94,,,,,16.15,,23.32,,,10.5
11/16/2017,LSU,105,Samford,86,8,9.38,8.53,6.81,9.37,5.52,10.86,8,11.22,6,3.97,21.16,8,0,5.4,8.07,,,,,11.56,,8.21,,,10.6
11/16/2017,La Salle,81,South Alabama,73,14,13.09,11.92,13.93,12.14,10.53,21.88,13,13.21,12,3.62,19.27,9.1,0,10,10.89,,,,,12.83,,10.22,,,15.4
11/16/2017,Michigan,61,Southern Miss,47,22.5,26.8,24.51,22.69,24.33,25.86,31.84,21,23.19,33,4.41,27.97,22.9,0,34.5,21.58,,,,,27.78,,32.08,,,23
11/16/2017,Middle Tenn St.,63,Belmont,69,6,6.54,5.62,2.27,5.4,7.25,6.57,6,6.25,11,2.16,9.34,8.1,0,6.2,6.49,,,,,7.18,,6.44,,,3.5
11/16/2017,Morehead St.,86,Marshall,83,-2.5,-2.84,-2.87,-6.82,-3.12,-1,-8.22,-2.5,-2.16,-2,3.21,-8.32,-0.1,0,1.8,-0.24,,,,,-5.57,,0.29,,,-1.5
11/16/2017,Ohio St.,82,Texas Southern,64,15.5,16.03,16.33,16.68,16.21,16.79,22.43,15.5,14.73,13,2.62,18.39,11.6,0,16.3,13.08,,,,,16.91,,15.11,,,16.9
11/16/2017,Oklahoma St.,91,Oral Roberts,48,20,21.64,20.02,24.65,20.07,19.04,22.89,19,18.67,24,4.15,26.89,12.7,0,25.7,15.42,,,,,25.54,,24.15,,,23.2
11/16/2017,South Carolina,65,Illinois St.,69,10,8.71,7.06,13.12,6.88,6.27,14.13,9,9.56,11,3.34,14.54,3.3,1,7.2,5.93,,,,,7.56,,6.71,,,8.7
11/16/2017,Southern Utah,81,San Jose St.,69,-1,-3.61,-4.61,1.07,-4.76,-5.23,-7.28,-3,-2.68,-4,3.42,-4.11,-5.9,0,-7.5,4.52,,,,,-4.9,,-5.82,,,0.6
11/16/2017,St. John's,79,Nebraska,56,8,6.27,6.39,4.89,6.55,6.07,11.27,8,8.3,5,2.39,6.13,2.8,0,4.1,7.07,,,,,5.85,,3.23,,,10.1
11/16/2017,Temple,76,Old Dominion,65,4,1.36,0.28,-3.84,0.29,1.17,7.4,2.5,1.43,-1,2.74,1.6,1.3,1,1.8,5.96,,,,,0.05,,0.14,,,2.5
11/16/2017,Tulsa,81,Western Michigan,74,2,1.5,2.53,1.29,2.51,3,2,2,2.41,-3,2.09,-2.09,1.3,1,1.8,3.54,,,,,0.3,,0.54,,,4.9
11/16/2017,UTEP,56,Boise St.,58,-3.5,-6.75,-8.33,-7.56,-8.28,-8.79,-7.36,-4,-5.04,-2,2.01,-7.94,-6.7,1,-8.4,-3.26,,,,,-7.45,,-6.82,,,-6.6
11/16/2017,Utah,77,Missouri,59,3,2.24,0.97,-3.14,0.56,3.24,-0.63,3,0.31,10,4.32,1.47,-3.1,0,9.7,2.01,,,,,4.13,,7.72,,,-1.9
11/16/2017,Virginia Tech,71,Saint Louis,77,13.5,13.6,11.82,8.38,12.28,10.96,17.67,14,11.28,19,3.77,19.33,11.7,1,19.1,9.1,,,,,15.24,,13.17,,,11.4
11/16/2017,Washington,70,Providence,77,,-7.63,-6.59,3.19,-7.17,-7.6,-11.11,-9,-4.88,-13,3.82,-8.98,-7.6,1,-9.4,-10.28,,,,,-6.84,,-6.09,,,-10.4
11/16/2017,Wisconsin,70,Xavier,80,1,3.04,1.02,2.19,0.67,1.66,-1.04,3,1.5,6,2.6,4.34,6.3,0,6.6,1.84,,,,,6.13,,5.06,,,0.3
11/17/2017,Arizona St.,97,Northern Arizona,62,25,22.36,23.25,23.77,23.36,22.8,27.36,21.5,23.2,21,2.73,27.58,19.8,0,19.3,21.88,,,,,19.44,,18.84,,,21.4
11/17/2017,Arkansas,83,Fresno St.,75,12.5,13.75,12.73,10.4,13.48,10.66,20.79,12.5,12.4,14,3.91,23.1,10.1,0,14.3,9.42,,,,,14.01,,11.92,,,15.2
11/17/2017,Boise St.,82,Illinois St.,64,,-1.06,0.39,-0.92,0.31,1.04,3.58,,1.19,-4,3.41,-5.07,-3.8,1,-4.1,4.12,,,,,-5.3,,-5.03,,,2.7
11/17/2017,Bradley,64,Vermont,65,-7,-7.43,-6.7,4.8,-7.35,-6.71,-7.63,-6.5,-9.51,-16,4.46,-7.24,-9.4,1,-12.1,-5.86,,,,,-6.72,,-7.05,,,-6.5
11/17/2017,Colorado,70,Quinnipiac,69,17,16.39,17.7,18.28,17.9,16.78,13.24,17,15.67,22,3.32,20.99,11.5,1,15.6,9.66,,,,,17.13,,17.47,,,15.5
11/17/2017,Colorado St.,53,Tulane,80,4,5.22,3.76,1.84,3.56,5.12,4.55,3,5.72,10,2.76,2.31,8.4,1,7.9,3.11,,,,,6.4,,8.92,,,1.5
11/17/2017,Dayton,79,Ohio,65,,4.27,5.46,2.55,5.53,6.13,2.87,,5.59,5,2.14,2.69,6.2,1,6.9,-1.07,,,,,4.62,,4.93,,,2.4
11/17/2017,Eastern Illinois,80,IUPUI,79,6,4.58,6.45,4.91,6.6,6.11,7.71,5.5,3.6,2,1.94,5.44,0.7,0,4.4,4.96,,,,,5.26,,2.82,,,3.2
11/17/2017,Florida International,87,Elon,95,-14,-10.55,-11.51,-11.79,-11.12,-13.4,-20.21,-13.5,-7.16,-9,4.16,-9.38,-7.5,1,-9.1,-13.07,,,,,-3.24,,-6.46,,,-14.8
11/17/2017,Florida St.,67,Fordham,43,15,15.02,16.14,15.15,16.17,16.32,13.98,14.5,15.58,17,2.76,16.75,12.7,1,20.2,8.62,,,,,,,13.25,,,13.4
11/17/2017,Hofstra,59,Clemson,78,,-7.47,-6.41,-1.4,-6.52,-6.98,-8.08,,-6.43,-6,2.46,-7.64,-8.2,1,-12.4,-7.31,,,,,-7.91,,-10.55,,,-8.7
11/17/2017,Houston,80,Drexel,84,14,14.49,14.27,17.42,13.95,15.09,10.78,12,13.63,14,3.5,22.31,11.3,1,17.7,7.46,,,,,16.43,,13.79,,,14.7
11/17/2017,Illinois,82,DePaul,73,7,9.51,10.22,9.78,10.48,9.36,2.92,7.5,11,15,3.44,8.79,12.2,0,11.4,1.86,,,,,10.96,,11.11,,,8.1
11/17/2017,James Madison,78,Northern Kentucky,87,-10.5,-8.58,-7.85,-13.51,-7.5,-8.02,-15.12,-10,-7.45,-7,3.76,-15.87,-5.3,1,-6.8,-2.28,,,,,-8.52,,-6.46,,,-8.4
11/17/2017,Kansas,98,South Dakota St.,64,20.5,20.68,20.56,17.53,20.46,21.71,16.95,17.5,17.91,23,3.03,20.85,19.1,0,27.3,17.5,,,,,23.61,,24.22,,,18.8
11/17/2017,Kansas St.,71,UC Irvine,49,14.5,13.92,13.05,7.79,13.36,13.08,22.9,14.5,9.94,12,3.77,20.02,12.7,0,15.1,12.16,,,,,15.12,,13.41,,,14.2
11/17/2017,Kentucky,78,East Tennessee St.,61,26,18.18,20.94,18.05,20.99,22.41,18.65,24,18.1,18,3.23,20.93,13.5,0,18.9,10.09,,,,,18.8,,19.21,,,15.9
11/17/2017,Liberty,48,Mercer,63,-2.5,0.48,-1.68,9.48,-2.63,-0.18,-1.62,0,-5.36,0.01,4.06,6.83,-0.2,0,-4,1.78,,,,,4.55,,0.06,,,-0.3
11/17/2017,Louisville,87,Nebraska Omaha,78,27.5,24.99,24.86,27.32,24.83,24.82,38.26,25.5,25.02,25,4.77,26.22,19,0,25.9,17.02,,,,,25.85,,21.81,,,24
11/17/2017,Miami-Ohio,78,LIU Brooklyn,74,2.5,2.92,4.32,12.65,4,3.58,5.37,2.5,1.01,1,4.37,7.72,-2.2,1,-1.1,-5.07,,,,,4.65,,3.8,,,1.1
11/17/2017,Mississippi,77,Georgia St.,72,11,8.86,8.06,7.54,8,8.41,15.68,10,4.86,7,2.66,5.49,8.6,0,8.9,9.49,,,,,9.94,,11.13,,,11
11/17/2017,New Mexico St.,75,New Mexico,56,6.5,1.04,2.14,1.21,1.96,3.09,-3.94,7.5,-1.44,0.01,4.55,-11.33,7.4,0,2.8,4.11,,,,,0.22,,5.63,,,2.7
11/17/2017,Old Dominion,62,Indiana St.,44,,1.84,1.46,-0.56,1.37,2.37,3.66,,1.25,4,1.95,-1.52,4.3,1,2.1,4.11,,,,,-1.27,,1.21,,,3.3
11/17/2017,Oregon,114,Alabama St.,56,33,33.37,31.18,27.47,31.33,31.99,33.06,30.5,30.68,42,6.2,38.86,23.3,0,39.3,25.05,,,,,38.2,,43.75,,,31
11/17/2017,Penn St.,79,Columbia,65,13,12.72,11.79,12.84,11.59,12.39,18.2,13,10.33,11,1.86,13.5,13.4,0,13.1,11.31,,,,,12.44,,12.57,,,13.6
11/17/2017,Pepperdine,82,Northern Colorado,84,2,4.14,7.01,10.6,6.74,7.34,-1.34,1.5,4.13,3,3.27,2.15,6.2,0,1,3.22,,,,,2.61,,5.42,,,-0.1
11/17/2017,SW Missouri St.,54,North Dakota St.,57,11,9.68,10.31,18.37,10.18,9.13,11.24,11.5,5.62,5,3.87,14.77,3.3,0,7.7,10.2,,,,,11.93,,8.76,,,9
11/17/2017,Saint Louis,63,Providence,90,,-9.45,-7.98,0.91,-7.92,-10.02,-11.08,,-7.38,-14,4.01,-6.64,-10.9,1,-16.3,-7.7,,,,,-10.83,,-11.98,,,-10.5
11/17/2017,San Francisco,69,CS Sacramento,56,13,12.41,13.68,10.47,13.37,15.91,16.45,13,11.03,7,2.62,11.15,11.1,0,15.2,11.26,,,,,11.35,,10.72,,,15
11/17/2017,Stanford,73,Northeastern,59,9,6.79,7.65,-5.38,8.2,9.11,7.15,8.5,7.13,8,3.73,6.88,10.2,0,6,5.07,,,,,7.98,,8.13,,,8.9
11/17/2017,Temple,88,Auburn,74,,-3.82,-2.1,-9.14,-2.46,-0.24,-5.06,,-1.74,-4,2.36,-5.9,-4.5,1,-4.2,-0.93,,,,,-6.41,,-3.77,,,-3.1
11/17/2017,Texas A&M,84,UC Santa Barbara,65,21.5,22.89,22.56,32.06,21.77,24.57,23.59,21.5,19.08,23,3.83,28.75,20.1,0,24.8,17.55,,,,,21.36,,21.4,,,19.9
11/17/2017,Texas San Antonio,69,Coastal Carolina,83,-3.5,-3.4,-1.78,2.31,-2.34,-0.52,-19.38,-3,0.57,-3,5.08,-2.23,-5,1,-5.4,-4.37,,,,,-0.62,,-1.77,,,-4.1
11/17/2017,Tulsa,78,Iowa St.,80,,-4.88,-3.36,7.71,-3.45,-7.14,-1.3,,-3.79,-10,6.03,3.7,-8.2,1,-15.6,-5.27,,,,,-7.14,,-12.13,,,-2.3
11/17/2017,UCLA,96,South Carolina St.,68,32,31.97,28.4,27.67,28.64,28.54,34.56,31,32.5,38,5.11,35.99,23.3,0,38.6,26.19,,,,,37.14,,38.38,,,29.7
11/17/2017,UNLV,91,Eastern Washington,76,11.5,6.92,9.42,-0.8,10.14,9.02,1.65,10.5,8.76,0.01,4.95,15.01,12.5,0,1.7,9.19,,,,,7.6,,2.52,,,10.1
11/17/2017,UTEP,56,South Carolina,80,,-11.41,-9.51,-4.6,-9.74,-10.49,-13.37,,-9.36,-15,4.24,-12.38,-11.1,1,-18.8,-4.47,,,,,-14.04,,-17.9,,,-9
11/17/2017,VA Commonwealth,67,Virginia,76,-8,-4.94,-5.86,-3.57,-6.18,-5.32,-15.42,-7,-5.93,-3,3.37,-2.58,-2.2,0,-5.7,-3.65,,,,,-2.93,,-1.95,,,-4.9
11/17/2017,Villanova,104,Lafayette,57,30.5,29.96,31.68,35.19,31.3,33.42,24.27,29.5,30.22,32,5.26,34.68,18,1,34.9,22.47,,,,,30.58,,34.4,,,26.3
11/17/2017,Wake Forest,74,Drake,77,10,10.1,11.99,-1.36,12.17,15.15,11.78,10,4.3,14,4.96,7.39,11.7,1,18.2,6.41,,,,,9.94,,12.46,,,7.2
11/17/2017,Washington,79,Virginia Tech,103,,-7.94,-7.21,-2.02,-7.81,-7.52,-12.22,,-5.27,-14,3.81,-2.58,-8.4,1,-10.5,-14.71,,,,,-6.2,,-5.46,,,-7.2
11/17/2017,Weber St.,72,Iona,80,-4.5,-2.09,-3.96,4.08,-4.64,-3.17,-0.99,-5,-1.95,0.01,2.72,0.86,-3.6,1,-1.5,-7.26,,,,,-1.04,,-2.46,,,-3.6
11/17/2017,Western Michigan,86,Appalachian St.,67,,4.77,6.37,6.83,5.96,8.23,9.2,,0.35,3,2.76,4.2,6.3,1,0.5,2.89,,,,,4.88,,6.34,,,1.7
11/17/2017,Wisconsin-Milwaukee,55,Concordia St. Paul,69,,22.88,,,,,,,24.21,,1.89,,,,,21.54,,,,,,,,,,
11/18/2017,Akron,76,Tennessee-Martin,59,6,8.21,6.56,8.53,6.04,8.3,11.07,6,8.68,9,2.9,3.27,11,0,10.2,2.34,,,,13,9.64,,9.34,,,6.2
11/18/2017,BYU,75,Texas Arlington,89,8.5,6.56,9.02,9.27,9.25,7.94,11.1,6.5,6.51,3,3.06,4.33,3.3,0,3,10.99,,,,3,5.53,,3.51,,,8.6
11/18/2017,Belmont,93,Houston Baptist,88,17,18.63,17.8,24.1,17.88,16.61,21.88,17,17.71,14,3.61,24.07,16.1,0,16.3,15.06,,,,25,16.07,,15.84,,,21
11/18/2017,Boston College,64,Texas Tech,75,-9,-5.97,-5.15,-3.09,-5.21,-5.6,-6.69,-10,-6.66,-3,3.91,-11.42,-7.8,0,-11.2,-6.25,,,,3,-10.12,,-9.42,,,-1
11/18/2017,Butler,82,Furman,65,13.5,11.26,11.2,5.06,11.54,11.41,15,11,13.96,11,4.22,9.22,16,0,14.5,8.06,,,,1,14.74,,16.1,,,10.1
11/18/2017,Cal Riverside,82,Portland St.,94,2.5,3.44,2.44,-3.29,3.1,1.27,11.02,2.5,1.06,-1,5.19,4.09,3.9,0,-1.5,4.91,,,,18,3.31,,2.05,,,2.2
11/18/2017,Canisius,104,Youngstown St.,84,8,6.51,6.16,4.63,6.5,5.16,12.39,5.5,2.19,5,2.72,10.77,6.2,0,9.2,3.76,,,,5,8.73,,5.08,,,6.9
11/18/2017,Central Florida,75,William & Mary,64,13.5,14.62,16,19.97,16.12,14.83,23.68,15,10.36,10,4.45,21.19,11.2,0,10.7,13.72,,,,9,15.42,,10.66,,,16.5
11/18/2017,Coastal Carolina,67,Vermont,80,-10,-5.31,-4,-0.49,-4.13,-4.31,-7.45,-11,-7.36,-8,7.52,-12.36,-12,0,-10.6,-5,,,,19,-10.41,,-8.23,,,-4.3
11/18/2017,Colorado,86,Drake,81,7,8.96,9.99,7.57,10.26,9.53,5.36,7,6.49,12,3.5,14.83,12.3,1,12.1,1.04,,,,10,7.44,,10.44,,,5.1
11/18/2017,Detroit,71,Seattle,102,4,3.05,6.56,7.95,6.49,6.44,7.57,4,-3.94,0.01,4.18,-4.2,2.1,0,-0.9,0.36,,,,6,5.56,,0.14,,,5.6
11/18/2017,Drexel,59,Mercer,78,-9,-6.87,-6.36,-11.89,-6.43,-5.5,-7.29,-8,-6.48,-7,2.32,-11.07,-6.8,0,-7.9,-7.2,,,,-2,-5.17,,-5.49,,,-6.4
11/18/2017,George Mason,78,CS Northridge,73,12.5,11.98,9.83,10.89,9.51,10.92,24.88,12,9.6,13,4.34,11.12,9.2,0,13.7,8.81,,,,18,8.83,,8.95,,,12.4
11/18/2017,Gonzaga,79,Utah St.,66,17,18.35,17.7,13.4,17.97,18.04,17.82,16,18.74,24,4.22,22.1,16.3,0,24.4,13.34,,,,9,21.68,,21.94,,,18.8
11/18/2017,Hartford,84,LIU Brooklyn,86,-5.5,-4.59,-2.92,3.63,-3.72,-1.55,-4.24,-5.5,-8.15,-8,4.75,-11.98,-6,0,-8.5,-8.05,,,,6,-7.89,,-4.92,,,-2.5
11/18/2017,Houston,68,Liberty,66,9,8.76,11.95,4.95,12.04,13.84,6.99,6,9.72,9,4.35,4.41,2.6,0,13.4,-0.69,,,,13,10.92,,7.7,,,11.6
11/18/2017,Illinois-Chicago,51,IPFW,67,6.5,3,3.69,2.08,4.32,1.41,2.28,6,-2.13,0.01,4.67,9.71,3.6,0,-3.5,-2.19,,,,15,5.02,,2.03,,,3.6
11/18/2017,Iona,72,Northern Kentucky,85,-2,0.02,3.11,0.78,3.05,3.92,-3.28,-2,2.63,-1,4.54,-4.09,-7.8,1,1.8,8.16,,,,-9,-0.48,,0.14,,,2.4
11/18/2017,Louisiana Tech,71,Montana St.,58,9,8.91,9.06,10.45,8.51,11.11,-5.75,7,9.74,9,4.41,5.73,10.1,0,12.6,9.93,,,,13,11.23,,9.45,,,9.5
11/18/2017,Manhattan,73,Harvard,69,-3.5,-3.89,-2.85,2.27,-3.17,-2.87,-5.61,-3.5,-8.01,-8,4.01,-6.68,-8.3,0,-6.5,-1.43,,,,6,-5.38,,-5.8,,,-2
11/18/2017,Maryland,80,Bucknell,78,12.5,13.5,15.53,18.53,15.71,14.19,10.23,10.5,16.43,9,3.79,16.25,11.8,0,9.4,8.92,,,,21,14.33,,9.09,,,12.1
11/18/2017,NC Charlotte,72,Charleston,81,-6,-3.82,-4.18,-4.14,-3.97,-5.12,-6.91,-5,-2.48,-6,3.08,-2.36,-6.7,0,-6,-4.09,,,,6,-2.37,,-4.09,,,-4.9
11/18/2017,Northwestern,82,La Salle,74,7.5,6.61,9.14,2.8,8.85,12.4,11.89,8,2.83,13,5.18,-0.01,7.6,0,9.4,4.19,,,,-6,4.91,,8.23,,,9.9
11/18/2017,Oregon St.,89,Long Beach St.,81,12.5,2.4,4.29,-10.03,5,4.48,11.43,12,2.45,0.01,5.16,-1.78,-2.4,0,1.5,8.46,,,,3,1.19,,0.24,,,8.1
11/18/2017,Pacific,74,Nevada,89,-12.5,-13.13,-12.66,-17.32,-12.87,-11.1,-21.77,-12.5,-11.12,-15,4.09,-20.39,-13.5,0,-12.4,-6.83,,,,-11,-12.55,,-10.28,,,-8.2
11/18/2017,Purdue,106,Fairfield,64,23.5,21.95,23.27,17.58,23.78,22.95,22.01,22.5,26.05,27,5.25,16.58,22.9,0,25.3,24.08,,,,6,22.58,,23.11,,,26
