date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
03/01/2014,Baylor,59,Texas Tech,49,8.5,9.36,8.41,8.15,7.97,0,5,11.76,8.43,8.5,10.26,10,12
03/01/2014,Louisiana-Monroe,46,Troy St.,61,4.5,5.46,5.99,6.73,5.03,0,5,6.16,4.27,4.5,4.87,5,6.5
03/01/2014,UC Davis,54,UC Santa Barbara,67,-6,-8.86,-11.95,-12.1,-11.77,0,-5,-7.65,-13.99,-8.5,-7.59,-6,-5.5
03/01/2014,Air Force,67,UNLV,93,-4.5,-6.46,-7.71,-7.82,-8.32,0,-6,-8.21,-9.62,-4.5,-4.67,-7,-4
03/01/2014,San Jose St.,58,Utah St.,75,-9,-7.57,-7.83,-10.52,-7.5,0,-5,-9.66,-9.16,-7,-7.33,-8,-4.5
03/01/2014,Tennessee,76,Vanderbilt,38,10,9.37,8.96,8.64,9.54,0,9,8.95,9.94,9.5,11.08,9,8.5
03/01/2014,Samford,93,Western Carolina,86,-3,-2.84,-4.21,-5.26,-4.85,0,1,-4.59,-4.4,-3.5,-2.79,-5,-2.5
03/01/2014,Texas Arlington,80,Western Kentucky,73,-1,0.68,-0.09,0.31,0.43,0,4,-0.2,-0.2,0,0.97,2,2.5
03/01/2014,Toledo,96,Western Michigan,85,6,4.56,5.67,5.57,5.4,0,5,3.81,5.25,5.5,5.58,4,3
03/01/2014,Towson,70,William & Mary,68,5,7.75,6.69,4.32,6.8,0,4,9.13,6.71,6,6.54,11,12
03/01/2014,Detroit,66,Wisconsin-Green Bay,75,-5.5,-5.93,-7.9,-6.59,-7.5,0,-3,-6.73,-7.72,-5,-4.71,-3,-6
03/01/2014,Illinois-Chicago,61,Wright St.,68,-5.5,-2.92,-4.55,-3.73,-4.12,0,2,-5.31,-4.46,-3.5,-4.1,-2,-1.5
03/01/2014,Pennsylvania,63,Yale,70,-3,-1.91,-2.52,-3.29,-2.18,0,2,-0.73,-1.45,-2.5,-1.45,-4,-3
03/02/2014,Manhattan,68,Canisius,63,5.5,6.46,6.64,7.25,6.37,0,6,6.24,6.3,6,7.47,5,8
03/02/2014,St. John's,72,DePaul,64,15,13.68,12.85,11.95,13.45,0,13,17.48,13.93,15,13.53,16,15.5
03/02/2014,Marshall,64,East Carolina,61,3,1.82,1.88,2.49,2.23,0,1,-0.54,2.16,3,3.31,3,2.5
03/02/2014,George Washington,66,George Mason,58,10,10.53,12.05,12.2,11.43,0,9,9.63,11.32,10.5,10.73,9,11
03/02/2014,Florida St.,81,Georgia Tech,71,9.5,11.08,12.32,12.69,12.43,0,8,10.53,11.04,10,9.6,10,10.5
03/02/2014,UAB,58,Louisiana Tech,67,-5,-4.5,-7.24,-8.19,-7.83,0,1,-6.58,-6.38,-3.5,-4.03,-7,-4
03/02/2014,Villanova,73,Marquette,56,9.5,12.21,12.21,12.82,11.83,0,9,13.37,12.45,10.5,13.14,12,12.5
03/02/2014,Clemson,77,Maryland,73,2.5,3.71,3.24,1.66,3.28,0,3,1.36,3.3,3,4.47,3,4
03/02/2014,Siena,70,Monmouth,54,6.5,7.75,7.6,7.94,7.21,0,6,9.59,7.21,8.5,7.03,9,12.5
03/02/2014,Nevada,58,New Mexico,72,-7.5,-7.09,-6.73,-6.63,-6.26,0,-8,-9.16,-7.2,-5,-5.11,-7,-5.5
03/02/2014,St. Peter's,71,Niagara,67,5.5,6.82,6.06,4.44,5.71,0,5,7.66,4.68,6,6.16,9,11.5
03/02/2014,Indiana,72,Ohio St.,64,-3,-2.7,-3.95,-4.63,-4.85,0,-2,-2.55,-6.52,-2,-2.46,0.01,2
03/02/2014,NC Charlotte,74,Old Dominion,63,4,4.44,3.45,2.61,4.06,0,7,5.34,5.28,3,4.13,5,4
03/02/2014,UCLA,74,Oregon St.,69,14,13.79,13.45,13.49,14.17,0,11,16.01,16.56,13.5,13.15,17,14.5
03/02/2014,Iowa,83,Purdue,76,14.5,13.84,14.4,16.12,15.39,0,11,13.98,15.07,14.5,15.01,14,12
03/02/2014,Marist,103,Quinnipiac,72,-2,-2.49,-3.97,-3.45,-4,0,-3,-1.66,-3.75,-1.5,-0.08,-1,1
03/02/2014,Iona,97,Rider,81,10.5,13.29,12.58,12.92,12.5,0,11,15.08,12.43,13.5,13.49,13,18.5
03/02/2014,Louisiana-Lafayette,102,South Alabama,76,8.5,10.77,10.92,10.83,10.47,0,8,13.28,9.39,10,9.73,11,13
03/02/2014,Florida Atlantic,49,Southern Miss,60,-9.5,-7.08,-8.9,-11.26,-8.01,0,-3,-8.79,-7.94,-7,-8.25,-5,-5.5
03/02/2014,Arizona,79,Stanford,66,10.5,12.07,13.24,13.5,12.69,0,11,12.07,11.43,11,12.55,12,12.5
03/02/2014,Tulsa,72,Texas San Antonio,70,18,20.39,20.63,22.18,20.81,0,12,24.46,21.3,20,20.61,24,24.5
03/02/2014,Florida International,73,Tulane,47,5.5,4.19,3.47,3.22,4.27,0,4,4.56,3.92,5.5,5.88,6,5
03/02/2014,North Texas,54,UTEP,74,-4.5,-3.67,-4.15,-3.13,-4.25,0,-2,-6.29,-5.69,-3.5,-3.88,-5,-2.5
03/02/2014,Penn St.,66,Wisconsin,71,-7,-6.48,-8.36,-8.3,-7.69,0,-4,-6.49,-8.78,-6,-6.02,-8,-4.5
03/03/2014,Oklahoma St.,77,Kansas St.,61,9,6.75,6.7,7.32,8.07,0,4,7.4,7.71,8.5,6.97,8,6
03/03/2014,Loyola-Maryland,71,Lafayette,84,-4.5,-0.51,-0.03,-0.09,-0.86,0,,-1.13,,-2,-0.02,-2,-1.5
03/03/2014,Montana,53,Montana St.,50,9.5,9.28,9.37,8.57,9.48,0,7,12.25,9.24,9.5,8.24,11,13
03/03/2014,Colgate,57,Navy,51,10,11.84,12.46,13.01,12.93,0,8,14.26,,11.5,10.01,14,15.5
03/03/2014,Pittsburgh,67,North Carolina St.,74,11,11.4,12.01,11.55,12.58,0,8,12.3,12.82,11,11.73,12,11
03/03/2014,North Carolina,63,Notre Dame,61,11,12.08,11.27,11.9,10.35,0,10,13.21,10.25,11.5,11.56,14,15.5
03/03/2014,NC Central,,Savannah St.,57,14.5,16.94,17.12,17.57,16.46,0,,17.54,15.68,14,16.7,19,19.5
03/03/2014,Seton Hall,71,Xavier,62,-2,-0.93,-2.65,-3.65,-1.79,0,3,0.13,-2.11,0,1.1,0.01,-2
03/04/2014,Kentucky,55,Alabama,48,13,12.31,12.62,13.02,12.69,0,10,12.06,12.93,13,12.91,11,10.5
03/04/2014,Oregon,85,Arizona St.,78,7,4.17,2.92,1.94,3.27,0,4,5.23,3.29,6,5.43,8,6.5
03/04/2014,Eastern Michigan,72,Ball St.,58,13.5,14.81,16.13,13.83,16.19,0,12,16.65,15.91,14,14.01,17,16.5
03/04/2014,Akron,83,Buffalo,71,2,-0.47,-0.48,-2.07,-0.39,0,1,-1.21,-0.37,2,-0.17,-1,-2.5
03/04/2014,Temple,86,Central Florida,78,3.5,4.87,4.57,4.71,4.81,0,8,5.95,4.38,4.5,4.81,5,6
03/04/2014,Georgetown,75,Creighton,63,-4,-3.52,-4.86,-5.47,-5.12,0,2,-3.29,-5.37,-3.5,-4.9,-4,-2
03/04/2014,Wisconsin-Milwaukee,83,Detroit,73,2,2.58,3.11,2.55,2.29,0,4,0.62,,3,4.28,-1,2.5
03/04/2014,South Carolina,46,Florida,72,-12,-11.75,-11.96,-10.26,-11.73,0,-5,-13.29,-11.7,-12,-11.56,-14,-11
03/04/2014,Boston College,70,Florida St.,74,-2.5,-4.2,-6.79,-5.7,-6.61,0,-4,-2.54,-6.41,-2.5,-3.21,-1,0.5
03/04/2014,Arkansas St.,76,Georgia St.,79,2.5,-2,-1.64,-2.24,-1.65,0,1,-2.42,-2.86,-1.5,-1.35,-3,-2.5
03/04/2014,Syracuse,62,Georgia Tech,67,14.5,15.24,16.06,16.75,15.25,0,13,15.89,15.13,14.5,15.38,14,15
03/04/2014,Valparaiso,73,Illinois-Chicago,63,10.5,9.37,10.96,9.76,10.48,0,6,11.57,,10.5,10.06,10,10.5
03/04/2014,Baylor,74,Iowa St.,61,3,1.41,-0.49,-0.58,-0.51,0,1,4.03,-0.11,2.5,2.31,3,6
03/04/2014,Mercer,85,Jacksonville,64,14,16.55,18.81,18.85,19.32,0,11,18.51,,15.5,17.28,18,15
03/04/2014,East Tennessee St.,89,Lipscomb,88,5,5.4,4.51,5.31,4.85,0,5,7.79,,6,4.77,5,7.5
03/04/2014,Providence,81,Marquette,80,3,4.65,4.13,3.93,4.06,0,4,5.49,3.76,4.5,5.3,5,7
03/04/2014,Clemson,58,Miami-Florida,54,4,5.08,6.38,6.27,6.09,0,4,4.12,5.88,4.5,3.91,2,3.5
03/04/2014,Kent St.,61,Miami-Ohio,73,5.5,7.15,6.35,5.78,6.87,0,5,9.09,7.21,6,6.06,10,10.5
03/04/2014,Illinois,53,Michigan,84,-3.5,-2.36,-4.69,-4.09,-4.73,0,1,-4.01,-4.2,-2.5,-3.11,0.01,1.5
03/04/2014,South Carolina Upstat,80,North Florida,74,9.5,8.32,8.67,10.24,8.68,0,6,10.38,,9,10.07,9,9.5
03/04/2014,North Dakota,94,Northern Colorado,90,4,1.17,1.96,0.66,1.71,0,-6,5.51,-5.02,5,2.88,5,10
03/04/2014,Western Michigan,61,Northern Illinois,56,9,8.28,8.1,7.82,7.63,0,10,8.48,8.01,8.5,7.83,6,9
03/04/2014,Bowling Green,61,Ohio,72,0,-0.96,-2.84,-2.79,-2.36,0,-1,0.03,-2.52,-1,0.03,0.01,3
03/04/2014,Houston,78,South Florida,69,6,7.51,7.19,7.8,6.99,0,8,7.65,5.97,6.5,6.67,6,11
03/04/2014,Florida Gulf Coast,,Stetson,55,14.5,16.64,16.12,16.64,16.48,0,10,21.76,,15,14.88,20,21
03/04/2014,Central Michigan,69,Toledo,73,-7.5,-7.67,-9.12,-8.39,-8.87,0,-5,-7.7,-9.66,-7.5,-6.55,-7,-4.5
03/04/2014,Maryland,64,Virginia Tech,47,12,11.74,12.66,12.86,12.43,0,7,13.58,11.35,12,11.67,11,13.5
03/04/2014,Oakland,96,Youngstown St.,92,4.5,4.26,3.15,2.08,3.11,0,5,5.31,,4,3.87,5,8
03/05/2014,New Mexico,80,Air Force,52,18,19.5,19.86,18.87,19.46,0,18,24.08,19.49,18,19.1,24,23
03/05/2014,Oregon St.,69,Arizona,74,-9.5,-10.72,-13.57,-13.82,-13.61,0,-5,-12.29,-14.14,-9,-9.85,-12,-9.5
03/05/2014,Bucknell,71,Army,72,5.5,7.15,7.3,6.3,7.56,0,5,8,4.58,6.5,8.1,10,11
03/05/2014,Wagner,83,Central Conn,59,11.5,10.32,12.3,12.12,11.92,0,8,14.29,8.81,12,9.57,12,12.5
03/05/2014,Campbell,71,Charleston Southern,,-6,-8.2,-7.75,-6.56,-9.19,1,,-10.31,-8.83,-6,-8.72,-13,
03/05/2014,American,59,Colgate,50,6.5,5.56,7.15,6.64,6.48,0,6,4.96,2.46,6.5,8.08,5,4
03/05/2014,Stanford,56,Colorado,59,8.5,6.53,5.8,6.21,6.06,0,4,8.56,4.62,8,8.85,9,11
03/05/2014,Saint Louis,67,Dayton,72,7,7.74,6.62,4.92,6.45,0,7,8.27,5.92,7,7.84,8,7
03/05/2014,Wake Forest,82,Duke,72,-12.5,-11.68,-12.29,-13.38,-13.02,0,-6,-14.48,-13.68,-12,-11.69,-14,-13.5
03/05/2014,SE Missouri St.,79,Eastern Illinois,61,7,4.05,5.2,5.68,5.19,1,2,3.51,5.43,6,5.19,3,1.5
03/05/2014,Robert Morris,60,Fairleigh Dickinson,53,11,11.17,11.51,11.41,10.76,0,6,14.23,7.11,10.5,11.18,13,13
03/05/2014,Rhode Island,77,Fordham,65,9,9.91,9.04,7.39,9.43,0,9,12.62,8.71,10.5,9.48,12,14.5
03/05/2014,Boston,91,Lafayette,54,8.5,9.94,11.03,10.23,9.97,0,12,10.56,7.82,8.5,10.79,8,9
03/05/2014,Holy Cross,54,Lehigh,48,8.5,8.48,9.27,9.63,9.17,0,9,10.15,5.14,7.5,6.19,8,10.5
03/05/2014,Winthrop,77,Liberty,65,4,3.89,4.23,4.85,3.5,1,1,4.85,3.6,4.5,3.58,5,5.5
03/05/2014,Gardner Webb,81,Longwood,65,13,10.79,12.58,13.08,12.5,1,5,13.76,11.94,12,12.57,13,12
03/05/2014,SMU,71,Louisville,84,-3,-2.38,-2.07,-4.18,-3.75,0,2,-5.45,-4.2,-2,-3.22,-6,-1
03/05/2014,Duquesne,74,Massachusetts,78,-4.5,-4.77,-7.76,-6.91,-7.49,0,-5,-4.3,-8.23,-4.5,-2.26,-2,1.5
03/05/2014,Arkansas,110,Mississippi,80,8.5,8.46,8.56,8.87,8.78,0,9,8.74,8.08,8.5,7.63,9,10.5
03/05/2014,Georgia,66,Mississippi St.,45,12,12.38,10.86,8.9,11.28,0,9,14.76,10.67,12,12.22,16,16
03/05/2014,Indiana,60,Nebraska,70,6,4.73,4.64,4.9,4.67,0,4,5.91,4.67,5.5,5.67,6,5.5
03/05/2014,Boise St.,81,Nevada,83,12,11.16,9.72,10.06,9.36,0,14,11.87,10.29,11,10.51,12,11.5
03/05/2014,Radford,78,Presbyterian,73,15,11.64,13.53,14.21,13.14,1,7,13.86,13.73,13.5,12.48,13,13
03/05/2014,Wisconsin,76,Purdue,70,13.5,14.42,14.71,14.69,13.94,0,14,14.7,13.8,13.5,13.55,16,15.5
03/05/2014,Connecticut,69,Rutgers,63,15.5,17.74,19.18,18.54,19.15,0,11,21.73,17.24,16,17.27,19,19.5
03/05/2014,Tennessee Tech,74,SIU-Edwardsville,67,5,2.72,2.97,4.17,2.04,1,1,2.95,2.34,4,3.74,2,4
03/05/2014,UNLV,64,San Diego St.,73,-3,-0.94,-2.58,-1.51,-2,0,1,1.1,-1.74,-3,-1.25,-1,1
03/05/2014,Colorado St.,78,San Jose St.,66,15,14.45,13.59,14.31,13.37,0,12,18.75,14.18,14,15.89,19,16
03/05/2014,Bryant,54,St. Francis (PA),,12,11.84,12.66,11.63,12.92,,,13.04,9.66,12,13.6,13,
03/05/2014,George Washington,76,St. Joseph's PA,71,3.5,3.87,5.06,5.13,5.14,0,3,3.23,4.63,4,4.61,2,3
03/05/2014,Texas,66,TCU,54,18,17.72,16.92,15.75,17.03,0,14,22.01,17.38,18,17.98,18,21
03/05/2014,Auburn,54,Tennessee,82,-4.5,-5.04,-4.92,-3.74,-5.65,0,-2,-6.32,-5.95,-4.5,-3.73,-4,-5
03/05/2014,Missouri,57,Texas A&M,56,9.5,7.69,9.07,8.8,9.37,0,5,8.03,8.82,9.5,8.33,9,7.5
03/05/2014,Kansas,82,Texas Tech,57,14.5,14.74,14.83,15.34,14.48,0,12,17.58,15.11,13.5,15.36,16,15.5
03/05/2014,California,59,Utah,63,3.5,0.68,0.84,-0.3,0.27,0,1,-0.21,-1.12,3.5,2.09,-2,0.1
03/05/2014,Oklahoma,72,West Virginia,62,8.5,7.98,6.32,6.5,5.49,0,9,9.94,6.19,8.5,6.66,7,10
03/05/2014,Utah St.,65,Wyoming,54,8,4.01,2.79,3.8,2.41,0,4,4.87,2.88,9,6.14,6,8
03/06/2014,DePaul,46,Butler,79,-1,0.85,0.49,-0.37,0.17,0,1,1.09,-0.15,0,-0.78,0.01,4.5
03/06/2014,Old Dominion,68,East Carolina,47,5.5,3.3,3.69,3.37,3.21,0,1,1.82,3.14,4,4.49,1,3
03/06/2014,Florida Gulf Coast,,East Tennessee St.,64,10,7.98,7.47,7.61,7.55,0,5,10.95,,9,8.26,10,9.5
03/06/2014,Drake,61,Evansville,69,2.5,1.93,2.19,0.82,2.54,1,1,0.34,5.66,1.5,1.4,-1,-1.5
03/06/2014,St. Peter's,65,Fairfield,62,2.5,2.32,2.32,0.64,2.09,1,1,1.33,4.74,1.5,1.38,2,2
03/06/2014,Florida Atlantic,70,Florida International,74,3.5,2.95,3.34,2.09,3.95,0,3,3.14,3.92,3.5,3.39,3,3
03/06/2014,La Salle,57,George Mason,59,6,4.59,4.81,3.79,4.47,0,6,3.93,4.26,5.5,4.45,6,4
03/06/2014,UC Santa Barbara,86,Hawaii,77,5.5,5.67,5.91,6.09,5.14,0,5,4.82,3.7,6,3.9,6,8
03/06/2014,Eastern Washington,77,Idaho St.,69,4,5.23,4.41,3.94,4,0,5,5.57,3.15,4,4.09,7,8.5
03/06/2014,Michigan St.,86,Iowa,76,5,3.78,2.81,3.33,1.43,0,4,3.44,2.75,4,4.89,4,4
03/06/2014,Vanderbilt,51,LSU,57,-2,0.01,-0.78,-0.34,-1.31,0,1,1.26,-1.54,-1.5,-1.01,0.01,2
03/06/2014,CS Northridge,91,Long Beach St.,83,-3,-3.08,-3.82,-3.58,-4.03,0,-3,-2.85,-5.28,-3.5,-3.14,-2,0.1
03/06/2014,Rice,48,Louisiana Tech,70,-14.5,-15.53,-18.15,-18.68,-18.2,0,-5,-17.23,-17.84,-14.5,-15.83,-18,-14.5
03/06/2014,Western Kentucky,75,Louisiana-Lafayette,72,2,0.3,-0.69,-0.47,-1.58,0,1,-1.35,-1.69,2,0.82,-1,
03/06/2014,Arkansas St.,64,Louisiana-Monroe,58,10,9.88,9.84,8.95,10.15,0,6,12.83,7.89,10,10.5,13,13.5
03/06/2014,Portland,64,Loyola Marymount,67,3.5,5.99,5.28,5.63,5.41,1,5,5.14,8.86,4,4.82,6,7
03/06/2014,Bradley,72,Loyola-Chicago,74,3,3.37,2.37,2.13,2.03,1,1,3.58,5.26,2,1.68,2,4
03/06/2014,Cincinnati,97,Memphis,84,5.5,5.8,5.46,5.64,5.17,0,4,6.82,4.97,4,5.39,7,8
03/06/2014,UAB,53,Middle Tenn St.,55,-2.5,-0.72,-1,-0.36,-1.03,0,1,-2.46,-0.62,-1,-1.7,-3,-2
03/06/2014,Rider,71,Monmouth,60,4.5,2.86,2.7,2.71,2.39,1,2,3.16,5.27,2.5,2.57,4,1.5
03/06/2014,CS Sacramento,55,Montana,70,-1,0.47,-0.86,-2.45,-0.91,0,3,-0.88,-1.74,-1,-0.31,1,4
03/06/2014,Northern Arizona,61,Montana St.,48,5.5,5.04,5.34,4.18,5.39,0,4,4.84,4.95,5,4.53,5,7.5
03/06/2014,Marshall,70,NC Charlotte,74,2,1.52,0.88,2.53,0.75,0,1,0.59,-0.85,2,1.22,5,5
03/06/2014,Marist,76,Niagara,78,4,5.83,3.52,2.74,3.2,1,2,6.57,7.31,4,4.02,10,9.5
03/06/2014,Southern Utah,77,North Dakota,71,-9.5,-8.42,-10.51,-10.2,-10.1,0,-2,-10.88,-11.05,-9,-8.46,-8,-8.5
03/06/2014,Northwestern,32,Penn St.,59,-1.5,1.33,-0.13,-1.09,-0.26,0,2,0.24,-0.55,0,0.96,1,2
03/06/2014,Eastern Kentucky,84,SE Missouri St.,76,4.5,4.48,4.76,4.95,4.86,1,5,5.42,5.36,4,4.22,3,3
03/06/2014,Pacific,64,Santa Clara,81,2,2.16,2.38,4.02,1.63,1,4,-0.47,5.07,2.5,1.81,-2,-0.5
03/06/2014,Mercer,78,South Carolina Upstat,75,8,9.47,10.12,11.33,10,0,8,10.64,10.14,8,9.62,9,9
03/06/2014,Tulane,51,Southern Miss,68,-12,-9.83,-11.45,-12.9,-12.15,0,-3,-11.63,-11.62,-11,-11.04,-10,-8
03/06/2014,Morehead St.,76,Tennessee Tech,61,4.5,4.12,5.51,4.65,5.99,1,3,3.58,6.5,0,3.97,3,-0.5
03/06/2014,Troy St.,86,Texas Arlington,87,1,2.37,0.85,-0.2,1.48,0,1,2.7,1.59,1.5,1.63,4,5.5
03/06/2014,South Alabama,63,Texas St.,53,3.5,3.91,4.29,3.59,4.43,0,5,2.49,3.82,3.5,4.75,4,5
03/06/2014,North Texas,68,Tulsa,79,-7,-5.81,-5.96,-6.64,-6.51,0,-1,-8.33,-6.78,-5,-6.38,-8,-7.5
03/06/2014,Cal Riverside,78,UC Davis,65,5.5,5.75,5.99,6.48,6.02,0,3,5.69,5.82,5,5.95,7,7.5
03/06/2014,Cal St. Fullerton,44,UC Irvine,62,-5.5,-4.27,-6.16,-6.77,-5.85,0,-3,-3.49,-5.57,-5,-4.51,-3,-0.5
03/06/2014,Washington,82,UCLA,91,-4,-4.82,-6.28,-7.38,-7.05,0,-2,-4.99,-9.09,-4.5,-4.24,-4,-0.5
03/06/2014,Washington St.,68,USC,79,5,2.52,1.45,0.8,0.97,0,3,3.46,1.18,4.5,1.32,3,5.5
03/06/2014,Texas San Antonio,51,UTEP,61,-9.5,-10.41,-12.3,-12.62,-12.05,0,-5,-12.76,-13.43,-10,-10.27,-11,-9
03/06/2014,Richmond,50,VA Commonwealth,56,-6,-4,-4.47,-4.38,-4.84,0,-1,-5.44,-5.5,-4.5,-4.85,-5,-5
03/06/2014,Xavier,70,Villanova,77,-3.5,-2.39,-4.01,-3.52,-4.01,0,-1,-4.55,-3.84,-3,-2.48,-3,-0.5
03/06/2014,Portland St.,66,Weber St.,59,-2.5,-1.4,-2.74,-4.36,-2.92,0,1,-4.56,-3.11,-2.5,-3.07,-1,2
03/07/2014,Samford,70,Appalachian St.,56,2,0.79,1.04,-0.97,0.42,1,1,0.63,3.62,1,0.31,-2,-0.1
03/07/2014,Coastal Carolina,,Charleston Southern,,3.5,0.74,-0.9,-0.81,-1.81,1,,-1.14,1.81,3,3.59,-5,4
03/07/2014,NC Greensboro,76,Citadel,86,6,5.42,6.52,6.44,5.54,1,2,4.95,9.29,6.5,5.95,5,5
03/07/2014,Brown,68,Dartmouth,75,8,8.71,8.74,7.39,8.63,0,6,11.09,7.6,9.5,7.43,13,14
03/07/2014,Murray St.,83,Eastern Kentucky,86,-1.5,-1.01,-1.36,-1.97,-1.09,1,-3,-2.44,-1.05,-1.5,-1.53,2,0.01
03/07/2014,Wichita St.,80,Evansville,58,17.5,17.53,18.52,18.44,18.24,1,11,19.71,19.16,17,17.2,18,16.5
03/07/2014,Georgia Southern,65,Furman,50,5,4.96,5.14,5.1,5.81,1,1,4.82,8.26,5,6.06,6,5.5
03/07/2014,VMI,90,Gardner Webb,77,0,0.88,-0.21,-0.64,-0.71,1,1,0.13,2.93,0,1.05,2,1
03/07/2014,Yale,58,Harvard,70,-6.5,-6.57,-8.66,-7.76,-8.73,0,-4,-7.71,-9.78,-7,-7.26,-6,-4.5
03/07/2014,Central Florida,104,Houston,83,3,0.39,0.09,-1.44,0.76,0,-1,1.15,0.99,2,1.98,2,-0.5
03/07/2014,SW Missouri St.,53,Illinois St.,48,-1,0.46,0.17,1.01,-0.34,1,1,-0.49,2.83,-1,-0.89,2,-1.5
03/07/2014,Akron,58,Kent St.,54,6.5,7.36,6.65,7.08,6.15,0,9,8.02,4.65,6.5,6.72,9,9
03/07/2014,Indiana St.,75,Loyola-Chicago,62,8,7.04,8.91,9.48,8.24,1,6,7.76,8.05,7,7.39,5,5.5
03/07/2014,Belmont,86,Morehead St.,63,6,5.15,3.61,3.49,3.6,1,4,6.43,3.69,6.5,7.31,6,7
03/07/2014,Hofstra,78,NC Wilmington,70,1.5,1.51,1.39,1.95,1.29,1,1,2.32,4.24,0,0.81,-1,1.5
03/07/2014,Wright St.,73,Oakland,57,4,2.87,2.14,2.11,2.29,1,-1,3.69,4.53,3,4.59,3,3.5
03/07/2014,Columbia,74,Pennsylvania,55,8.5,10.6,12.27,12.88,11.95,0,10,10.21,11.16,10.5,8.79,11,12
03/07/2014,Cornell,51,Princeton,91,-13,-11.54,-13.97,-14.53,-13.57,0,-3,-13.9,-14.23,-13,-12.69,-12,-9.5
03/07/2014,NC Asheville,96,Radford,87,2.5,1.34,0.5,-0.68,0.88,1,1,3.03,3.42,1.5,-1.25,4,2
03/07/2014,Northern Iowa,58,Southern Illinois,63,5.5,5.73,5.81,6.6,5.97,1,6,5.25,9.24,5,4.69,4,3.5
03/07/2014,High Point,60,Winthrop,62,-2,-0.94,-1.82,-2.07,-2.31,1,1,-0.98,0.81,-2,-0.87,-3,0.01
03/07/2014,Valparaiso,57,Wisconsin-Milwaukee,74,4.5,3.6,2.57,1.48,3.36,1,1,5.58,6.77,3.5,3.83,5,4
03/08/2014,Oregon,64,Arizona,57,-3.5,-3.01,-5.85,-6.54,-5.35,0,1,-2.71,-5.16,-2.5,-5.82,-1,-1.5
03/08/2014,Oregon St.,78,Arizona St.,76,1.5,-2.09,-3.79,-3.5,-4.16,0,-1,-1.74,-5.69,1,-0.29,-1,-0.5
03/08/2014,Alabama,83,Arkansas,58,-1,-2.84,-3.65,-2.95,-4.11,0,-1,-3.53,-2.96,-1,-1.81,-5,-3
03/08/2014,Boston,91,Army,70,7.5,10.48,10.64,9.26,10.39,0,11,12.17,9.62,9.5,10.37,11,13
03/08/2014,Texas A&M,64,Auburn,69,5,5.56,3.65,3.32,3.11,0,6,6.88,2.68,5,4.65,5,9
03/08/2014,Northern Illinois,70,Ball St.,56,7,9.2,9.57,8.34,9.2,0,4,10.86,9.03,7.5,8.58,12,13
03/08/2014,Kansas St.,74,Baylor,76,3.5,2.12,2.02,1.95,1.54,0,7,0.2,1.5,3.5,1.97,0.01,2
03/08/2014,Air Force,64,Boise St.,61,-7.5,-8.18,-9.1,-8.87,-9.32,0,-8,-9.29,-10.24,-7.5,-7.08,-10,-6
03/08/2014,Buffalo,88,Bowling Green,65,11,10.68,10.52,11.36,9.85,0,11,12.33,9.57,11,10.7,12,14
03/08/2014,Long Beach St.,74,Cal Riverside,67,10.5,11.4,11.74,11.14,11.85,0,11,12.12,13.03,10.5,11.4,12,12.5
03/08/2014,Hawaii,81,Cal St. Fullerton,77,12,10.55,11.4,11.92,11.37,0,11,11.67,12.03,11,11,10,9.5
03/08/2014,William & Mary,70,Charleston,59,2.5,1.3,1.13,2.95,0.02,1,1,0.89,2.49,1,0.66,-2,1
03/08/2014,Rutgers,66,Cincinnati,70,-7.5,-10.15,-11.97,-12.49,-11.73,0,-3,-11.26,-11.62,-7.5,-9.37,-10,-9
03/08/2014,Wofford,68,Citadel,51,12.5,11.15,13.42,14.4,12.86,1,5,12.04,13.19,12,12.35,13,9.5
03/08/2014,California,66,Colorado,65,5.5,2.04,1.8,0.52,2.27,0,1,1.86,1.42,4,4.82,3,2.5
03/08/2014,Wyoming,83,Colorado St.,75,2.5,4.48,4.99,5.66,4.79,0,5,3.1,4.55,1.5,2.66,2,3
03/08/2014,Louisville,81,Connecticut,48,9,9.88,8.36,10.51,9.19,0,6,11.4,9.36,9,10.83,15,12.5
03/08/2014,Yale,61,Dartmouth,69,9.5,8.81,7.81,6.92,7.24,0,7,10.24,6.84,9.5,9.81,11,11
03/08/2014,George Mason,69,Duquesne,81,5,6.32,5.59,5.59,5.47,0,8,7.72,5.35,5.5,4.55,6,6.5
03/08/2014,Belmont,73,Eastern Kentucky,79,5.5,3.75,3.08,3.72,3.06,1,1,3.21,2.43,5.5,2.79,6,4.5
03/08/2014,Toledo,77,Eastern Michigan,66,5.5,4.28,3.96,4.16,3.13,0,3,3.23,3.61,5.5,6.18,3,4.5
03/08/2014,San Jose St.,56,Fresno St.,69,-6,-7.9,-7.93,-9.12,-7.72,0,-4,-11.45,-8.25,-6,-5.93,-12,-8.5
03/08/2014,Fordham,67,George Washington,70,-8.5,-9.29,-10.86,-10.12,-10.87,0,-5,-10.87,-10.41,-9,-8.14,-9,-7.5
03/08/2014,Villanova,77,Georgetown,59,9.5,10.67,11.59,12.61,10.99,0,5,11.92,11.68,10,11.97,11,10.5
03/08/2014,LSU,61,Georgia,69,7,5.6,5.9,6.75,5.73,0,6,3.97,6.41,7,6.14,3,5
