date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
03/02/2013,Appalachian St.,86,Chattanooga,60,3.5,4.56,4.91,5.33,4.52,0,3,4.38,3.82,5,4.35,6,5.5
03/02/2013,Wofford,69,Citadel,62,12,11.69,11.05,9.79,12.44,0,8,11.58,13.56,13,10.33,14,13
03/02/2013,Virginia Tech,69,Clemson,61,0,-0.67,-0.47,0.08,-0.95,0,2,-0.9,-1.53,0,-1.05,-3,
03/02/2013,Loyola-Chicago,87,Cleveland St.,60,6,5.49,4.78,3.75,5.89,0,4,5.87,6.72,6,6.03,5,4
03/02/2013,California,62,Colorado,46,5,2.95,2.77,2.99,2.62,0,1,3.93,1.59,4.5,2.22,5,5.5
03/02/2013,Boise St.,78,Colorado St.,65,1,-0.14,-0.66,0.1,-1.36,0,1,-0.93,-3.66,1,0.92,1,4
03/02/2013,Cincinnati,61,Connecticut,56,7.5,4.39,3.51,2.7,4.21,0,5,3.76,3.18,5.5,6.8,4,
03/02/2013,Princeton,68,Dartmouth,63,17,18.27,18.82,18.18,19.56,0,15,22.73,19.61,18,16.57,21,19.5
03/02/2013,Illinois-Chicago,67,Detroit,79,-5,-5.37,-5.16,-3.74,-6.6,0,-2,-7.4,-6.99,-5.5,-5.39,-10,
03/02/2013,La Salle,97,Duquesne,64,16,16.94,16.55,16.46,16.68,0,11,18.98,17.13,16.5,16.06,19,19.5
03/02/2013,Southern Miss,88,East Carolina,69,11,8.9,8.84,7.56,10.28,0,6,6.86,8.72,10.5,10.98,11,7
03/02/2013,Tennessee St.,85,Eastern Kentucky,81,-2,-0.2,0.94,1.66,0.27,0,0.01,-0.4,-1.56,0,0.12,-2,-0.5
03/02/2013,Florida Atlantic,77,Florida International,60,-1,0.62,1.67,2.19,1.2,0,,1.34,-0.91,1,-2.03,1,2.5
03/02/2013,St. Joseph's PA,82,Fordham,56,14.5,14.31,14.43,13.86,15.07,0,12,16.7,15.04,15.5,13.18,16,
03/02/2013,Delaware,82,George Mason,77,1.5,1.61,1.9,2.41,1.45,0,1,1.59,0.67,2,2.76,2,4
03/02/2013,Davidson,83,Georgia Southern,48,19.5,18.83,16.91,16.37,17.56,0,,21.02,19.21,19,17.13,21,19.5
03/02/2013,Pennsylvania,75,Harvard,72,-7,-6.84,-7.39,-7.67,-7.07,0,-5,-8.64,-7.79,-6.5,-6.9,-7,
03/02/2013,Towson,67,Hofstra,64,11,11.53,10.47,9.54,11.51,0,7,11.61,12.06,10.5,10.09,13,16
03/02/2013,Oakland,72,IUPU-Fort Wayne,74,8,7.32,8.46,8.77,8.2,0,5,7.83,6.77,8,8.51,7,6.5
03/02/2013,Texas St.,81,Idaho,90,-2,-1.8,-2.3,-2.17,-2.4,0,-1,-0.87,-4.54,-2,-2.36,-1,1.5
03/02/2013,CS Sacramento,53,Idaho St.,52,6,6.3,7.48,7.97,7.08,0,5,8.25,5.44,7,5.65,4,7
03/02/2013,Northern Iowa,80,Illinois St.,72,3.5,3.45,3.47,4.6,2.16,0,4,1.66,3.56,2,3.58,3,3
03/02/2013,Evansville,84,Indiana St.,68,6,4.37,4.32,4.32,4.36,0,4,5.9,1.65,4,4.14,6,11
03/02/2013,Indiana,73,Iowa,60,14,13.81,12.61,11.84,13.6,0,9,15.33,16.29,15,13.33,15,15
03/02/2013,Oklahoma,86,Iowa St.,69,4.5,3.1,2.96,3.62,2.45,0,4,2.45,2.07,3.5,3.12,4,4.5
03/02/2013,Belmont,78,Jacksonville St.,71,17.5,17.44,17.25,15.89,18.94,0,13,19.48,19.34,17,14.83,20,19.5
03/02/2013,Belmont,78,Jacksonville St.,60,17.5,20.15,17.25,15.89,18.94,0,13,19.48,19.34,17,14.83,20,19.5
03/02/2013,William & Mary,67,James Madison,69,2.5,1.99,1.55,1.17,1.97,0,4,2.33,1.82,2,0.72,3,5.5
03/02/2013,Baylor,61,Kansas St.,64,2.5,1.03,1.47,-0.1,2.74,0,-2,-0.15,1.8,2.5,2.35,3,1
03/02/2013,Miami-Ohio,58,Kent St.,78,-2,-3.87,-4.52,-4.24,-4.75,0,-2,-4.45,-6.22,-3.5,-3.48,-5,-2.5
03/02/2013,Arkansas,73,Kentucky,60,3.5,-0.83,-2.2,-1.89,-2.54,0,1,-4.92,-0.81,2.5,0.21,-2,3
03/02/2013,Missouri,89,LSU,76,14,11.98,11.35,10.3,12.47,0,9,13.32,11.85,13,10.29,15,14
03/02/2013,UC Irvine,72,Long Beach St.,69,3,2.34,1.74,1.75,1.77,0,4,1.07,2.14,3,3.01,1,4
03/02/2013,Louisiana-Monroe,63,Louisiana-Lafayette,71,-3.5,-3.34,-2.61,-1.78,-3.46,0,,-5.12,-5.96,-3,-4.05,-2,-1
03/02/2013,Syracuse,53,Louisville,58,2,1.43,0.4,0.44,0.36,0,3,0.2,0.75,1.5,1.17,-1,2
03/02/2013,Houston,103,Marshall,76,2.5,4.03,3.55,2.11,5.03,0,5,2.37,4.27,3.5,2.53,7,6.5
03/02/2013,Wake Forest,57,Maryland,67,-1.5,-1.23,-1.32,-0.53,-2.01,0,2,-2.3,-3.14,-1,-2.3,0.01,2.5
03/02/2013,Xavier,72,Massachusetts,77,4,3.3,3.61,3.54,3.71,0,5,1.66,3.26,4.5,3.43,4,6
03/02/2013,Central Florida,67,Memphis,76,-6.5,-6.71,-6.02,-6.32,-5.72,0,-2,-8.1,-7.29,-7.5,-6.55,-11,
03/02/2013,Duke,79,Miami-Florida,76,7,6,5.92,5.31,6.61,0,5,7.9,7.78,6.5,5.76,6,8.5
03/02/2013,Western Kentucky,62,Middle Tenn St.,70,-7,-9.83,-8.32,-7.15,-9.74,0,,-12.28,-11.3,-7,-8.94,-12,
03/02/2013,Mississippi St.,73,Mississippi,67,-12,-13.56,-12.07,-10.3,-13.95,0,,-18.13,-16.95,-12.5,-11.89,-16,
03/02/2013,IUPUI,44,Mo Kansas City,48,1,0.99,2.02,2.07,1.97,0,2,0.92,0.12,1.5,1.3,0.01,-0.5
03/02/2013,Montana St.,68,Montana,71,-3,-7.82,-8.67,-9.24,-8.06,0,-6,-9.61,-8.66,-4,-5.14,-9,-8
03/02/2013,Tennessee Tech,72,Morehead St.,66,-2.5,-0.34,0.1,0.42,-0.2,0,1,0.5,-1.3,-2,-1.61,-1,1.5
03/02/2013,St. Bonaventure,104,NC Charlotte,83,6,3.81,4.46,3,5.87,0,3,7.88,4.08,6,3.39,8,
03/02/2013,Elon,80,NC Greensboro,66,9,9.01,8.31,9.07,7.72,0,7,9.01,7.64,8.5,7.78,6,9
03/02/2013,Drexel,62,NC Wilmington,46,13,11.43,11.56,10.67,12.55,0,,13.91,11.05,13,9.76,12,12
03/02/2013,Illinois,72,Nebraska,65,14,12.02,11.53,10.37,12.68,0,8,14.47,11.15,13,12.17,13,15
03/02/2013,Denver,66,New Mexico St.,60,8.5,7.65,6.34,5.35,7.49,0,4,8.41,7.77,8,8.11,10,12
03/02/2013,Eastern Washington,74,North Dakota,78,2.5,1.43,0.9,0.54,1.3,0,4,0.63,1.83,3,1.02,1,0.01
03/02/2013,Nebraska-Omaha,57,North Dakota St.,84,-15.5,-12.11,-11.29,-8.6,-14.28,0,-6,-14.1,-14.35,-13.5,-15.73,-11,
03/02/2013,Portland St.,75,Northern Colorado,85,1,0.12,-0.56,-1.3,0.17,0,2,-0.25,1.16,2,0.06,-1,-0.5
03/02/2013,Marquette,72,Notre Dame,64,5.5,4.75,4.74,4.8,4.77,0,4,4.61,3.86,5.5,5.59,4,7
03/02/2013,Bowling Green,65,Ohio,78,-5,-5.88,-5.43,-5.09,-5.85,0,-4,-5.46,-7.89,-4.5,-5.69,-3,
03/02/2013,Northeastern,74,Old Dominion,81,8.5,10.98,10.37,11.06,9.75,0,8,10.16,11.26,8.5,9.19,9,13.5
03/02/2013,Cal Riverside,68,Pacific,70,-9,-7.35,-8.13,-7.7,-8.58,0,-6,-8.97,-9.29,-8.5,-8.42,-5,-6.5
03/02/2013,Minnesota,73,Penn St.,44,15.5,14.87,14.79,14.78,14.85,0,14,14.01,16.33,15.5,14.84,12,13.5
03/02/2013,San Diego,76,Pepperdine,69,5.5,6.58,6.4,6.32,6.53,0,4,8.45,4.5,7,4.62,11,8.5
03/02/2013,Gonzaga,81,Portland,52,26,27.51,26.67,25.43,28.11,0,17,31.08,28.13,26,28.32,32,
03/02/2013,Wisconsin,,Purdue,,,14.98,13.08,11.84,14.63,,,17.65,14.33,,,17,17.5
03/02/2013,Temple,76,Rhode Island,70,12.5,13.32,12.65,13.33,12.12,0,10,12.49,11.34,12.5,11.51,14,15.5
03/02/2013,Dayton,78,Richmond,74,5.5,4.67,5.22,5.28,5.2,0,3,4.02,3.81,5,5.71,4,6
03/02/2013,Canisius,61,Rider,65,6.5,6.8,5.01,4.82,5.27,0,8,4.39,6.07,6.5,6.9,7,6.5
03/02/2013,Georgetown,64,Rutgers,51,13.5,14.78,15.42,17,14.49,0,11,15.87,14.6,14.5,12.75,17,19.5
03/02/2013,Murray St.,68,SE Missouri St.,84,10.5,9.59,10.54,11.18,9.97,0,5,8.88,11.65,9.5,9.88,8,6.5
03/02/2013,Eastern Illinois,61,SIU-Edwardsville,46,8,6.04,5.52,5.76,5.34,0,5,5.72,4.3,7.5,5.69,6,10.5
03/02/2013,UAB,74,SMU,69,5.5,6.2,6.36,6.98,5.79,0,,4.87,3.72,5.5,5.02,7,10
03/02/2013,George Washington,58,Saint Louis,66,-5.5,-7.02,-7.34,-8.43,-6.27,0,,-9.49,-6.83,-6.5,-5.46,-7,
03/02/2013,Western Carolina,56,Samford,54,5.5,5.6,5.18,4.12,6.24,0,5,5.91,6.22,6,5.68,7,4
03/02/2013,Louisiana Tech,88,San Jose St.,61,18,18.12,17.44,16.54,18.43,0,12,21.02,17.58,19,16.18,24,22.5
03/02/2013,St. Mary's,80,Santa Clara,67,11,11.04,10.86,9.8,12.16,0,,14.05,9.86,10.5,10.76,14,
03/02/2013,Texas San Antonio,37,Seattle,53,4,3.57,3.18,3.5,2.93,0,,3.45,-0.59,3.5,2.19,7,6.5
03/02/2013,Troy St.,49,South Alabama,53,-1,-1.04,-1.82,-1.72,-1.87,0,2,-2.24,-2.66,-1,-1.91,1,1
03/02/2013,Texas A&M,74,South Carolina,56,9,10.37,9.58,9.14,10.08,0,8,9.27,9.09,9,8.8,11,12
03/02/2013,Western Illinois,61,South Dakota,59,10,11.36,10.18,10.29,10.13,0,4,12.51,10.74,10,9.86,12,11
03/02/2013,Drake,63,Southern Illinois,66,5,7.94,7.65,7.17,8.2,0,8,7.92,6.93,6,5.3,10,10
03/02/2013,Providence,62,St. John's,59,7.5,5.41,5.13,4.58,5.69,0,2,5.31,5.73,7.5,6.89,7,
03/02/2013,Niagara,78,St. Peter's,61,11.5,13.43,12.57,12.45,12.73,0,11,14.4,13.3,12.5,10.97,13,
03/02/2013,Texas Tech,72,TCU,63,5.5,5.16,5.51,5.75,5.32,0,5,4.72,4.95,4.5,3.04,5,7.5
03/02/2013,Georgia,78,Tennessee,68,-1.5,-1.58,-1.67,-1.13,-2.12,0,0.01,-2.23,-2.15,-1.5,0.7,-3,
03/02/2013,Austin Peay,91,Tennessee-Martin,58,4.5,5.76,6.27,5.71,6.97,0,6,3.28,7.11,4.5,4.69,6,4.5
03/02/2013,Oklahoma St.,78,Texas,65,12.5,12.59,10.96,10.1,11.8,0,9,11.31,14.12,12,12.32,16,14.5
03/02/2013,Tulsa,78,Tulane,66,0,0.67,1.54,2.54,0.57,0,-1,0.51,-1.75,2,-2.01,4,2
03/02/2013,Cal St. Fullerton,68,UC Davis,71,1.5,2.96,4.71,4.73,4.74,0,4,2.88,-3.56,4.5,3.94,4,
03/02/2013,CS Northridge,74,UC Santa Barbara,83,5,4.18,3.45,3.58,3.36,0,4,2.69,4.79,4,4.04,5,6
03/02/2013,Nevada,63,UNLV,80,-5.5,-7.9,-7.36,-7.04,-7.63,0,-6,-7.96,-8.53,-5.5,-7.14,-10,
03/02/2013,Rice,56,UTEP,67,-10,-9.43,-9.55,-9.22,-9.86,0,-5,-9.61,-12.7,-9.5,-11.04,-10,-8
03/02/2013,Texas Arlington,61,Utah St.,46,2.5,0.05,-1.12,-1.13,-1.06,0,2,-1.64,-2.33,2.5,0.38,-1,0.01
03/02/2013,Wisconsin-Green Bay,56,Valparaiso,75,2.5,0.03,-0.07,0.07,-0.15,0,1,-0.68,-1.87,2,0.22,0.01,2
03/02/2013,Auburn,55,Vanderbilt,62,-2,-2.7,-2.73,-2.23,-3.16,0,-1,-4.58,-3.88,-1.5,-1.71,-4,-4
03/02/2013,Northern Arizona,78,Weber St.,80,-9,-10.97,-11.47,-10.37,-12.63,0,-4,-14.13,-13.59,-8.5,-11.37,-14,
03/02/2013,Kansas,91,West Virginia,65,15.5,17.1,16.43,16.02,16.88,0,13,19.84,18.33,16,14.03,19,19.5
03/02/2013,Eastern Michigan,50,Western Michigan,49,-4,-1.66,-1.13,-0.37,-1.86,0,3,-1.13,-3.28,-1,-2.76,0.01,0.01
03/02/2013,Creighton,91,Wichita St.,79,5,5.1,5.63,5.47,5.9,0,3,4.65,3.62,5.5,5.59,7,6
03/02/2013,New Mexico,53,Wyoming,42,11.5,11.99,11.3,11.71,11.08,0,10,16.82,10.48,12,11.74,14,16.5
03/02/2013,Cornell,70,Yale,79,-2,1.54,2.11,2.7,1.58,0,5,0.21,1.19,0,0.87,-4,0.5
03/02/2013,Wright St.,72,Youngstown St.,45,7,5.62,4.44,3.7,5.24,0,5,4.15,5.77,7,5.34,6,7
03/03/2013,South Florida,83,DePaul,73,4,4.94,4.33,4.81,3.93,0,4,3.88,3.3,4,4.64,5,6
03/03/2013,Marist,73,Fairfield,60,-4.5,-2.5,-2.72,-2.11,-3.3,0,2,-3.07,-9.1,-4,-3.91,-2,4
03/03/2013,North Carolina,79,Florida St.,58,12,11.95,11.91,11.42,12.43,0,9,14.18,12.69,12.5,10.43,14,15.5
03/03/2013,Loyola-Maryland,63,Manhattan,61,7,7.33,6.36,6.32,6.43,0,9,3.88,6.67,6.5,6.54,5,8
03/03/2013,Michigan,58,Michigan St.,57,5,3.45,3.34,3.29,3.44,0,3,2.01,5.73,4,5.51,1,3
03/03/2013,Georgia Tech,57,North Carolina St.,70,-3,-3.29,-3.39,-3.72,-3.08,0,-2,-3.26,-4.16,-3.5,-2.25,-5,-2
03/03/2013,Wisconsin,56,Purdue,69,14,14.26,13.18,11.85,14.79,0,10,17.65,14.33,14.5,13.1,17,17.5
03/03/2013,Iona,80,Siena,61,16.5,16.66,15.31,14.35,16.36,0,14,19.23,17.43,17.5,15.45,18,18.5
03/03/2013,Stanford,84,Utah,66,11.5,11.52,11.07,10.4,11.76,0,10,15,10.53,10.5,10.52,13,12
03/03/2013,Pittsburgh,73,Villanova,64,9.5,10.23,9.29,7.93,10.71,0,9,10.13,10.18,9,13.05,8,
03/03/2013,Boston College,53,Virginia,52,-4,-6.1,-6.13,-5.01,-7.25,0,-1,-9.37,-6.43,-5.5,-5.09,-6,
03/03/2013,Washington,72,Washington St.,68,7,7.22,7.3,8.1,6.59,0,5,7.42,5.92,7,6.47,6,9.5
03/04/2013,Texas,79,Baylor,70,-1.5,-1.13,-0.98,-0.21,-1.65,0,2,-1.35,,-2,-2.05,-4,1.5
03/04/2013,Louisville,67,Cincinnati,51,10.5,11.23,11.1,10.01,12.23,0,7,12.67,,10,10.98,14,15
03/04/2013,Southern Utah,74,Montana,86,-1.5,-6.14,-7.46,-7.72,-7.2,0,-3,-7.61,,-2,-4.77,-9,-6
03/04/2013,Kansas,79,Texas Tech,42,24,25.28,24.26,22.89,25.7,0,17,30.6,,24.5,23.57,29,27
03/05/2013,Mississippi,87,Alabama,83,5,5.34,4.85,4.17,5.5,0,3,4.76,6.39,5,6.26,6,4.5
03/05/2013,Missouri,93,Arkansas,63,10,9.29,8.34,8,8.62,0,7,10.86,7.97,10,8.55,12,10.5
03/05/2013,Western Michigan,85,Ball St.,89,9.5,9.67,9.19,8.66,9.67,0,4,8.3,8.76,10,9.41,10,9.5
03/05/2013,UNLV,68,Boise St.,64,7.5,6.59,6.8,6.24,7.27,0,8,5.39,5.98,7.5,7.35,6,7
03/05/2013,Clemson,61,Boston College,68,4.5,4.24,4.44,3.85,4.92,0,3,2.76,3.35,4,4.86,3,2.5
03/05/2013,Kent St.,69,Bowling Green,61,8,8.53,8.7,8.76,8.6,0,9,7.44,8.81,8,7.56,9,10
03/05/2013,Illinois-Chicago,82,Cleveland St.,59,4.5,5.95,4.35,3.71,4.96,0,4,6.03,,4.5,5.01,3,4.5
03/05/2013,Central Michigan,61,Eastern Michigan,59,3,0.68,-1.09,-2.7,0.44,0,1,-0.44,0.34,1,2.1,-1,1.5
03/05/2013,Iowa,63,Illinois,55,4.5,3.88,3.7,3.13,4.17,0,4,3.66,2.4,4,4.48,4,4.5
03/05/2013,Coastal Carolina,61,Liberty,78,9,9.33,8.14,7.72,8.51,0,,10.09,,8.5,7.91,9,9
03/05/2013,NC Asheville,72,Longwood,87,12.5,12.83,12.76,11.64,13.93,1,8,16.98,,14.5,15.33,13,8.5
03/05/2013,Youngstown St.,62,Loyola-Chicago,60,2,2.34,2.37,3.05,1.62,0,4,1.64,,2,2.39,0.01,1
03/05/2013,Rutgers,54,Marquette,60,-7,-5.75,-7.06,-8.27,-6.18,0,-2,-7.77,-7.27,-6.5,-4.83,-6,
03/05/2013,UTEP,54,Memphis,56,-3,-5.71,-5,-5.8,-4.35,0,-2,-8.97,-5.31,-4.5,-4.56,-9,
03/05/2013,Akron,72,Miami-Ohio,58,16,18.34,17.83,17.22,18.39,0,12,20.5,19.31,17,16.18,21,20.5
03/05/2013,Toledo,70,Northern Illinois,46,11.5,12.23,12.87,12.74,12.93,0,9,13.92,11.46,10.5,9.54,13,14.5
03/05/2013,Buffalo,69,Ohio,72,-4.5,-4.14,-3.82,-2.98,-4.84,0,-3,-3.99,-6.15,-4.5,-4.81,-2,0.01
03/05/2013,Indiana,58,Ohio St.,67,7.5,8.85,7.38,6.37,8.47,0,6,9.52,9.86,9,8.51,10,11.5
03/05/2013,Campbell,81,Presbyterian,73,3.5,3.98,4.88,4.64,5.11,1,8,3.46,,4,3.52,1,0.01
03/05/2013,Providence,76,Seton Hall,66,8.5,7.49,7.53,7.67,7.33,0,5,8.06,7.46,8,9.26,10,
03/05/2013,Marshall,88,Southern Miss,84,-6,-6.62,-6.82,-5.29,-8.53,0,-2,-7.36,-8.79,-6.5,-7.19,-11,
03/05/2013,Notre Dame,66,St. John's,40,10,10.05,9.4,9.41,9.4,0,7,10.6,9.45,8.5,9.04,12,
03/05/2013,Kansas St.,79,TCU,68,22,22.28,22.04,22.59,21.86,0,16,26.63,22.33,22,20.35,23,25.5
03/05/2013,Duke,85,Virginia Tech,57,19.5,19.81,18.49,16.88,20,0,14,22.8,21.31,21,19.06,23,21
03/05/2013,Radford,58,Winthrop,60,-1.5,-2.11,-3.09,-3.33,-2.88,1,2,-3.77,,-1.5,-3.97,-3,-4.5
03/05/2013,Wisconsin-Green Bay,62,Wisconsin-Milwaukee,46,13.5,13.09,12.57,11.56,13.55,0,11,14.8,,14.5,12.75,13,13.5
03/06/2013,San Diego St.,58,Air Force,51,12.5,10.79,11.2,9.79,12.55,0,8,11.57,11.79,12,12.14,12,12.5
03/06/2013,Army,65,American,44,9.5,8.9,7.92,7.51,8.27,0,7,9.7,9.67,9.5,9.55,11,12
03/06/2013,Wagner,72,Central Conn,,9.5,9.37,8.88,8.9,8.82,0,,11.15,8.49,9.5,7.62,11,12.5
03/06/2013,UAB,70,Central Florida,74,4,3.1,2.29,2.07,2.45,0,-1,0.85,0.92,4.5,2.98,7,9.5
03/06/2013,Lehigh,71,Colgate,64,14.5,15.85,15.42,14.64,16.21,0,11,18.44,16.24,15,14.54,19,15.5
03/06/2013,Wyoming,56,Colorado St.,78,-5,-3.32,-3.1,-2.35,-3.92,0,0.01,-6.36,-5.04,-4,-3.08,-5,-2
03/06/2013,South Florida,65,Connecticut,51,-2.5,-5.05,-5.46,-5.6,-5.47,0,-2,-6.28,-6.75,-4,-3.01,-6,-6
03/06/2013,Syracuse,78,DePaul,57,19,18.79,18.52,17.59,19.48,0,15,21.4,20.15,21,17.21,20,
03/06/2013,SE Missouri St.,78,Eastern Illinois,68,4,4.8,3.83,3.36,4.28,1,5,6.98,6.69,4.5,3.28,6,5
03/06/2013,La Salle,84,George Washington,70,9,10.68,9.79,9.67,9.87,0,,11.12,10.04,10,9.97,12,12.5
03/06/2013,Villanova,67,Georgetown,57,0,-1.97,-2.8,-4.36,-1.88,0,-2,-1.25,-2.63,-1,1.69,-1,-1
03/06/2013,Miami-Florida,69,Georgia Tech,71,12.5,14.32,13.05,12.6,13.44,0,10,14.19,12.79,13.5,12.76,18,16
03/06/2013,Lafayette,77,Holy Cross,54,8,7.12,6.45,6.42,6.45,0,5,8.38,6.37,8,6,11,11
03/06/2013,Texas A&M,57,LSU,68,5,4.52,4.12,3.83,4.34,0,7,3.13,4.2,4.5,4.52,5,5
03/06/2013,Mercer,82,Lipscomb,48,14.5,13.37,13.68,12.95,14.41,0,6,17.17,13.84,14,13.3,14,17.5
03/06/2013,Portland,54,Loyola Marymount,65,-1.5,-0.84,-2.09,-1.77,-2.44,1,,-1.14,1,-1,-0.68,-2,0.5
03/06/2013,Purdue,75,Michigan,80,-6,-4.65,-4.97,-5.22,-4.8,0,-2,-4.63,-7.51,-6,-6.15,-2,1.5
03/06/2013,Nebraska,53,Minnesota,51,-8.5,-6.93,-7.28,-6.09,-8.46,0,-2,-9.23,-10.15,-8,-8.48,-5,-4.5
03/06/2013,South Carolina,79,Mississippi St.,72,8.5,7.01,5.81,4.61,7.1,0,,8.9,8.2,8.5,6.88,7,8.5
03/06/2013,Duquesne,87,NC Charlotte,89,-3,-2.55,-3.08,-4.64,-1.65,0,-2,-1.6,-2.82,-2,-2.83,0.01,1
03/06/2013,Bucknell,58,Navy,42,21,21.44,21.93,21.61,22.2,0,14,24.36,21.96,21.5,18.27,22,23
03/06/2013,Nevada,62,New Mexico,75,-7.5,-9.48,-9.02,-9.65,-8.61,0,-6,-11.95,-10.7,-8.5,-7.13,-12,
03/06/2013,Maryland,68,North Carolina,79,0,-1.29,-2.14,-2.74,-1.66,0,1,-3.32,-1.33,-1,-0.88,-2,0.01
03/06/2013,Florida Gulf Coast,73,North Florida,63,5.5,6.74,5.5,4.19,6.81,1,,7.83,,7,5.87,9,
03/06/2013,Iowa St.,87,Oklahoma St.,76,3,0.1,-0.92,-1.35,-0.57,0,4,0.15,-1.48,2.5,1.64,-2,0.01
03/06/2013,Long Island,91,Quinnipiac,83,4,3.07,4.01,3.94,4.03,,2,4.3,3.43,4,2.6,3,4
03/06/2013,St. Joseph's PA,81,Rhode Island,44,9,9.84,10.32,10.15,10.44,0,5,11.39,9.04,9.5,9.61,11,
03/06/2013,Houston,84,Rice,62,12.5,12.84,12.28,11.14,13.37,0,8,13.86,14.45,14,11.66,19,17.5
03/06/2013,VA Commonwealth,93,Richmond,82,13,11.53,10.72,9.94,11.62,0,9,14.01,12.53,12.5,12.38,12,
03/06/2013,Tulsa,65,SMU,71,3.5,4.56,4.7,5.43,3.9,0,,4.94,3.36,4,3.26,6,5
03/06/2013,Xavier,77,Saint Louis,66,-4,-4.67,-4.3,-4.94,-3.8,0,-2,-8,-4.56,-4,-3.59,-4,
03/06/2013,Dayton,75,St. Bonaventure,63,7.5,6.73,6.2,5.73,6.6,0,5,5.85,6.43,7.5,6.44,8,
03/06/2013,California,70,Stanford,83,5.5,4.37,4.56,5.1,4.01,0,1,4.93,3.02,5,3.72,7,8.5
03/06/2013,Fordham,55,Temple,74,-11,-10.76,-10.45,-10.61,-10.47,0,-8,-12.06,-12.26,-11.5,-11.06,-11,-10
03/06/2013,Auburn,75,Tennessee,82,-5,-6.55,-6.8,-6.95,-6.72,0,-4,-7.48,-7.93,-5,-4.92,-7,
03/06/2013,Morehead St.,73,Tennessee-Martin,66,12.5,10.75,9.75,8.94,10.75,1,8,11.15,14.89,12,11.65,12,10.5
03/06/2013,East Carolina,88,Tulane,85,3.5,4.41,4.3,5.25,3.3,0,4,5,1.69,4,2.94,6,8.5
03/06/2013,Washington St.,73,UCLA,61,-2.5,-4.27,-4.98,-5.78,-4.24,0,-2,-6.61,-6.08,-4,-2.13,-3,
03/06/2013,Washington,65,USC,57,6,4.49,4.26,4.49,4.01,0,5,5.23,3.19,4,5.96,4,4
03/06/2013,Florida,66,Vanderbilt,40,19,17.66,15.77,14.2,18.22,0,13,19.03,20.04,19,19.66,19,17.5
03/06/2013,North Carolina St.,81,Wake Forest,66,13,13.61,13.26,13.11,13.41,0,10,15.68,13.7,14.5,12.89,15,14.5
03/06/2013,Oklahoma,83,West Virginia,70,10,10.97,9.67,9.53,9.83,0,11,12.61,11.82,11.5,9.16,13,13.5
03/07/2013,Massachusetts,62,Butler,73,1.5,2.18,0.97,-0.16,1.83,0,0.01,3.41,0.46,1,1.09,6,6.5
03/07/2013,Montana,63,CS Sacramento,52,9.5,12.76,12.79,12.91,12.61,0,11,14.11,10.79,10,10.12,16,14.5
03/07/2013,Cal Poly SLO,68,Cal Riverside,62,13,13.86,14.08,13.1,15.06,0,7,17.4,14.6,14.5,12.21,14,17.5
03/07/2013,UC Santa Barbara,66,Cal St. Fullerton,50,5.5,2.1,1.83,1.8,1.81,0,2,3.31,1.34,4,1.44,3,
03/07/2013,Gardner Webb,71,Campbell,57,8,7.9,5.78,5.63,5.94,1,5,9.69,8.01,8.5,7.53,8,12
03/07/2013,Bradley,66,Drake,81,-2,-2.31,-3,-2.7,-3.3,1,-3,-4.3,0.42,-2.5,-1.48,-5,-4
03/07/2013,Stetson,67,East Tennessee St.,46,5.5,6.48,4.13,3.31,5.14,1,6,8.41,,6,5.01,8,9.5
03/07/2013,Idaho St.,73,Eastern Washington,87,2.5,2.75,1.58,1.2,1.88,0,1,1.82,2.52,3,2.26,4,6.5
03/07/2013,CS Northridge,88,Hawaii,75,3,-0.07,0.01,-0.04,0,0,2,-1.94,-1.51,2.5,1.4,0.01,-0.5
03/07/2013,Georgia,72,Kentucky,62,-2.5,-2.87,-2.94,-1.3,-4.64,0,1,-3.12,-4.3,-3,-4.06,-3,2.5
03/07/2013,High Point,60,Liberty,61,3.5,4.76,3.55,3.32,3.77,1,6,2.99,9.17,3.5,3.84,3,-0.5
03/07/2013,UC Davis,76,Long Beach St.,77,1,-0.17,-1.73,-1.88,-1.65,0,3,-1.68,-0.51,1,0.38,-1,2
03/07/2013,VMI,90,Longwood,86,8,5.56,5.78,5.15,6.49,1,6,7.03,10.14,8,5.19,3,1.5
03/07/2013,New Mexico St.,78,Louisiana Tech,60,2.5,0.68,1.39,1.5,1.22,0,3,0.24,-1.04,2,1.69,-3,1.5
03/07/2013,San Francisco,60,Loyola Marymount,61,5,6.16,4.62,4.39,4.86,1,,6.65,9.43,5,6.25,6,7
03/07/2013,Tennessee St.,88,Morehead St.,75,3,4.1,3.49,3.62,3.37,1,6,4.21,6.34,4,4.35,4,4.5
03/07/2013,Montana St.,83,Northern Arizona,79,4.5,2.75,3.05,1.99,4.14,0,1,4.38,1.95,3,3.18,5,3
03/07/2013,Colorado,76,Oregon,53,3,2.96,2.55,2.3,2.71,0,3,1.49,0.97,3.5,3.56,2,5.5
03/07/2013,Utah,72,Oregon St.,61,2,0.38,0.59,0.93,0.19,0,0.01,-2.63,-0.37,1,1.11,1,3
03/07/2013,Northwestern,59,Penn St.,66,5,5.19,5.27,5.88,4.67,0,8,4.16,4.9,4.5,5.53,2,3.5
