date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
2/20/2019,Providence,78,St. John's,59,1,-0.42,-0.5,-5.28,-0.03,-0.2,-2.67,-1.5,-0.3,3,2.3,-1.21,-1.2,0,-1,-1.59,,,,2,0.73,4.37,-2.98,2.64,-1,0.1
2/20/2019,Richmond,72,Fordham,69,6.5,5.92,6,8.68,5.88,5.27,4.06,7,5.4,10,1.67,4.87,5.3,0,4.3,5.7,,,,3,6.93,5.88,3.92,7.14,4,7.3
2/20/2019,SW Missouri St.,43,Northern Iowa,63,6,5.72,4.89,9.43,4.6,4.33,4.79,5.5,5.68,9,1.59,5.61,5.6,0,7.3,6.87,,,,1,5.26,4.87,5.25,3.95,4,5.8
2/20/2019,Sam Houston St.,84,Nicholls St.,74,14.5,13.2,13.37,20.59,12.95,12.23,14.25,13.5,11.65,18,3.27,14.81,13.6,0,13.3,6.26,,,,12,11.73,12.52,16.54,8.61,12,12
2/20/2019,San Diego St.,65,Nevada,57,-7.5,-8.45,-8.66,-6.81,-8.93,-8.6,-9.55,0,-9.82,-10,2.1,-11.84,-8,0,-9.8,-7.07,,,,-9,-8.02,-2.32,-9.43,-6.16,-10,-8.6
2/20/2019,San Jose St.,70,Colorado St.,91,-10.5,-8.37,-7.53,-8.98,-7.43,-7.49,-8.22,-9,-10.13,-11,1.51,-9.68,-6.9,0,-9.9,-5.55,,,,-4,-9.06,-8.75,-7.37,-6.07,-10,-8.2
2/20/2019,Seton Hall,69,Xavier,70,5,5.9,5.65,5.31,5.6,6.04,5.97,6.5,4.72,7,1.32,5.94,7.6,0,6.8,7.36,,,,3,5.86,1.89,7.04,4.99,6,6.6
2/20/2019,South Dakota,72,Denver,45,6,7.68,7.51,8.54,7.5,7.3,7.53,6.5,5.83,9,1.09,7.02,7.4,0,7.7,9.47,,,,9,8.14,5.83,8.3,8.96,6,8.5
2/20/2019,St. Bonaventure,62,La Salle,60,8,8.34,7.73,12.78,7.39,7.44,9.45,8.5,6.51,9,1.53,7.82,7,0,8.5,8.58,,,,6,8.04,6.86,6.83,8.37,10,9.4
2/20/2019,Stephen F. Austin,55,Texas A&M Corpus,65,2,3.64,3.85,1.7,3.61,5.65,3.19,2.5,2.89,4,2.06,1.13,2.6,0,,6.2,,,,2,3.52,2.57,2.12,8.89,1,5.3
2/20/2019,Syracuse,69,Louisville,49,2,-0.84,-0.79,-6.99,0,-0.66,-1.92,0,0.41,-3,2.74,-1.3,-0.3,0,-3.1,5.47,,,,-4,0.37,2.71,-4.06,0.41,-2,0.5
2/20/2019,Tulsa,60,Wichita St.,81,1.5,4.01,3.34,5.65,3.12,3.49,5.34,3,2,4,1.01,3.69,4.1,0,4.1,4.42,,,,6,3.65,4.31,6.21,2.97,4,3.8
2/20/2019,Utah St.,71,New Mexico,55,15,12.55,11.47,10.87,11.84,10.3,11.42,13,12.51,10,1.86,14.23,12.8,0,14,13.52,,,,9,12.8,13.87,16.99,9.69,14,13
2/20/2019,Valparaiso,55,Southern Illinois,52,-1,0.01,-1.29,-3.99,-1.4,0.36,-0.78,1,-1.37,2,2.16,-1.18,-1.1,0,-0.1,2.13,,,,-1,0.48,4.63,-1.38,3.21,-2,1.9
2/20/2019,Washington,62,Utah,45,8.5,9.37,8.42,10.05,7.98,9.68,9.63,9,7.78,11,1.13,9.13,10.1,0,10.2,10.22,,,,10,9.62,7.91,11.33,8.23,8,10
2/20/2019,Washington St.,76,Colorado,74,-4,-3.97,-4.81,-2.75,-5.05,-4.76,-2.93,-4,-4.87,-4,1.2,-5.75,-3.7,0,-5.3,-2.15,,,,-3,-4.78,-1.5,-2.69,-3.68,-4,-4.7
2/21/2019,Appalachian St.,75,Georgia St.,80,-2,-1.62,-2.47,2.73,-2.43,-5.12,0.55,-2,-2.24,1,2.24,-2.29,-4.1,0,,-4.06,,,,-9,-1.47,0.1,-1.69,-4.46,1,-0.9
2/21/2019,Arizona,76,California,51,13.5,15.09,15.2,10.76,16.27,15.34,14.11,13.5,15.39,15,2.34,15.92,14.9,0,,18.67,,,,11,14.84,9.48,17.46,17.73,14,16.4
2/21/2019,Austin Peay,83,SE Missouri St.,70,13,14.63,13.96,13.12,14.07,14.3,13.75,14.5,14.25,19,1.93,15.62,14.8,0,,16.94,,,,15,14.41,12.67,17.11,11.12,13,15.9
2/21/2019,BYU,71,San Francisco,77,4,2.41,1.96,7.02,1.43,2.01,0.52,3.5,0.65,8,2.27,0.74,2.2,0,,0.5,,,,-3,2.9,3.91,2.84,0.08,1,2.8
2/21/2019,Belmont,99,Eastern Illinois,58,16.5,18.34,17.82,22.33,17.52,17.44,18.93,17.5,18.08,20,1.47,18.44,16,0,,17.34,,,,16,18.46,17.02,19.37,18.75,17,18.9
2/21/2019,Bryant,67,Wagner,65,-1.5,-2.8,-2.84,-4.85,-2.81,-2.06,-2.78,-1.5,-2.76,-3,0.89,-2.29,-1.5,0,,-2.84,,,,-4,-2.86,-3,-2.32,-4.76,-2,-2.2
2/21/2019,CS Sacramento,78,Weber St.,76,0,-2.9,-3.66,-5.48,-3.42,-4.01,-4.1,-2,-3.31,-3,1.12,-3.39,-2.7,0,,-1.73,,,,-5,-1.95,-1.55,-2.98,-1.7,-2,-1.5
2/21/2019,Cal St. Fullerton,62,UC Davis,58,6.5,6.95,6.37,4.81,6.64,6.04,8.74,6,5.54,8,1.5,7.73,6.8,0,,10.83,,,,9,7.1,5.21,5.42,7.25,7,7.7
2/21/2019,Campbell,61,High Point,48,5.5,4.52,3.66,3.79,3.58,3.93,4.3,5,4.22,7,0.88,4.01,4.2,0,,5.39,,,,3,4.43,5.57,4.84,4.42,4,5
2/21/2019,Central Conn. St.,66,Mount St. Marys,79,5,5.56,6.18,3.67,6.32,7.02,4.23,6,5.7,5,1.17,5.33,8,0,,5.41,,,,4,4.58,4.8,5.07,,5,7.1
2/21/2019,Charleston Southern,92,South Carolina Upstat,60,11.5,12.3,12.41,16.57,11.95,12.71,10.98,12.5,10.54,14,1.67,12.64,12.7,0,,9.51,,,,14,11.94,10.51,13.63,13,11,12.7
2/21/2019,Cincinnati,60,Central Florida,55,7.5,7.11,5.61,7.17,5.44,5.76,5.82,7.5,7,9,1.39,5.51,8.5,0,,6.25,,,,3,8.41,8.69,7.3,9.48,6,7.8
2/21/2019,Citadel,65,Chattanooga,68,4,4.21,3.25,0.28,3.22,4.43,8.78,3,2.85,3,2.78,2.94,4.6,0,,12.26,,,,3,2.34,3.55,3.17,5.06,3,4.7
2/21/2019,Coastal Carolina,74,Georgia Southern,79,-1.5,-0.47,-0.19,-2.02,0.12,-0.83,-2.3,0,-1.22,0.01,1,-1.07,-2,0,,-0.01,,,,-6,0.06,0.24,-0.14,0.69,1,0.2
2/21/2019,Elon,84,NC Wilmington,77,0,-1.51,-1.29,0.32,-1.54,-0.94,-2.47,-1,-1.25,0.01,1.19,-2.96,-1.1,0,,-4.73,,,,2,-1.23,-1.06,-1.07,-2.01,-2,-0.8
2/21/2019,Fairleigh Dickinson,81,Sacred Heart,63,2.5,3.97,3.73,5.5,3.36,4.65,5.6,3,1.2,2,1.72,2.62,4.2,0,,8.51,,,,5,2.82,4.77,2.99,4.71,3,3.8
2/21/2019,Gonzaga,92,Pepperdine,64,28.5,27.89,27.26,24.78,27.83,27.78,25.73,28,27.8,32,2.89,27.33,23.5,0,,32.56,,,,21,29.36,23.38,32.68,29.13,26,29.2
2/21/2019,Grand Canyon,91,California Baptist,58,11,11.64,14.23,4.41,15.34,14.49,10.41,11,11.11,8,3.08,13.11,11.2,0,,14.41,,,,5,10.43,7.99,13.21,15.64,10,12.3
2/21/2019,Hampton,86,Longwood,66,7,5.7,6.77,2.18,7.39,5.94,5.35,6.5,5.09,9,2.03,5.64,3.6,0,,7.8,,,,-1,6.44,2.62,5.38,3.27,6,8.7
2/21/2019,Hofstra,91,Towson,82,14.5,14.62,14.6,8.94,15.04,15.48,11.13,14.5,15.08,16,1.96,15.79,14.1,0,,16.6,,,,20,15.04,15.02,15.52,15.73,14,15.9
2/21/2019,Jacksonville St.,65,Morehead St.,64,10,11.63,11.87,10.3,11.99,12.13,8.86,12,11.88,16,2.99,12.56,12.1,0,,12.86,,,,8,13.01,12.98,14.85,2.72,9,12.9
2/21/2019,Loyola-Maryland,79,Navy,70,4.5,3.99,4.27,2.23,4.86,2.73,2.98,43.5,3.9,6,1.35,,,0,5.5,,,,,1,3.58,5.14,,1.76,,4.9
2/21/2019,MD Baltimore Co,65,Vermont,56,-6,-6.28,-7.19,-5.15,-7.59,-6.44,-7.65,-6,-7.52,-5,1.23,-7.73,-5.5,0,,-6.63,,,,-8,-5.52,-4.56,-7.99,-4.18,-6,-5.9
2/21/2019,Mercer,65,Samford,62,3,1.72,2.31,-0.7,2.81,1.39,2.36,2,1.33,2,1.5,0.46,-1.1,0,,3.45,,,,-4,2.68,2.5,-0.24,3.68,1,3.6
2/21/2019,Minnesota,60,Michigan,69,-5,-5.02,-4.72,-4.56,-4.6,-5.65,-3.18,-4,-5.68,-4,1.46,-5.23,-4.1,0,,-5.15,,,,-9,-4.65,-3.92,-5.03,-9.9,-5,-4.9
2/21/2019,Murray St.,85,Tennessee-Martin,75,14.5,18.23,18.69,12.93,19.34,18.99,11.84,16.5,18.35,19,2.76,21.14,16,0,,20.36,,,,15,18.18,16.5,20.65,21.81,18,19.9
2/21/2019,NC Asheville,55,Gardner Webb,65,-9,-9.03,-7.76,-7.53,-7.76,-8.38,-9.24,-8.5,-9.68,-8,3.05,-9.85,-8.7,0,,-18.75,,,,-10,-7.73,-9.58,-11.27,-3.71,-8,-8.6
2/21/2019,NC Greensboro,79,Western Carolina,76,16.5,16.7,16.86,16.49,16.65,18.38,12.35,15.5,16.57,17,2,15.66,14.9,0,,19.9,,,,12,16.24,20.12,16.3,18.65,14,17.1
2/21/2019,New Hampshire,50,Hartford,70,-9,-9.81,-10.16,-14.76,-9.76,-10.49,-6.33,-9.5,-8.93,-10,2.42,-12.83,-9.6,0,,-5.31,,,,-10,-9.39,-9.54,-13.64,-7.9,-10,-8.4
2/21/2019,Northeastern,76,James Madison,60,11.5,13.12,13.1,11.12,13.24,13.59,11.74,13.5,12.97,15,2.19,14.36,12.7,0,,12.13,,,,14,13.75,7.23,14.94,17.18,12,14.9
2/21/2019,Northern Arizona,75,Idaho,54,12.5,9.08,7.9,13.39,7.37,7.72,10.56,11.5,9.14,12,2.57,10.31,11.5,0,,5.48,,,,9,7.96,9.71,11.46,3.2,8,9.6
2/21/2019,Northern Kentucky,76,Youngstown St.,69,14,14.15,13.67,3.82,14.68,14.48,13.32,14.5,14.16,15,3.26,15.69,13.2,0,,18.12,,,,11,15.52,10.9,16.24,17.4,14,16.2
2/21/2019,Pacific,32,St. Mary's,58,-8.5,-8.23,-8.59,-7.54,-8.92,-7.94,-7.06,-7.5,-9.04,-8,1.18,-11.15,-6.7,0,,-9.69,,,,-11,-6.98,-7.09,-8.8,,-8,-7.9
2/21/2019,Portland St.,99,Idaho St.,93,5.5,6.14,5.05,8.97,4.64,5.19,7.47,6,4.6,8,1.62,5.31,6.6,0,,5.3,,,,5,5.38,9.53,6.57,5.3,4,6.3
2/21/2019,Radford,87,Winthrop,81,5,5.77,5.46,8.36,4.98,6.36,3.48,6,4.57,7,1.28,5.95,6.4,0,,4.5,,,,4,6.02,4.5,5.69,7.79,5,6.3
2/21/2019,Robert Morris,62,LIU Brooklyn,49,4,2.23,2.11,0.11,2.11,2.79,1.29,4,2.39,4,1.64,2.97,3.5,0,,2.48,,,,1,3.14,1.71,2.65,-2.38,2,4.8
2/21/2019,SMU,77,Connecticut,59,6,1.67,0.99,0.66,0.96,1.12,-0.71,6.5,3.23,0.01,1.97,0.6,2.7,0,,7.87,,,,3,2.57,0.71,1.48,0.72,1,2.8
2/21/2019,San Diego,63,Portland,52,16,18.55,18.98,17.62,19.21,18.98,17.9,17.5,17.27,23,2.19,19.72,15.7,0,,19.92,,,,19,17.69,14.35,21.92,19.1,16,19.4
2/21/2019,Seattle,69,Mo Kansas City,64,6,6.09,7.16,-7.9,8.82,6.68,5.66,6,6.53,3,4.2,7.61,6.4,0,,11.53,,,,4,6.47,7.42,4.97,9.7,6,7.4
2/21/2019,South Dakota St.,92,IPFW,83,10,10.77,11.56,8.85,12.13,10.38,9.22,10,9.77,11,1.97,11.67,9.1,0,,9.28,,,,9,12.03,6.65,11.53,15.37,12,11.8
2/21/2019,Southern Utah,76,Eastern Washington,62,2.5,1.69,1.11,-3.27,1.53,1.44,1.13,2,0.96,1,1.94,1.68,3,0,,5.79,,,,3,0.43,4.37,3.02,1.49,1,2.3
2/21/2019,St. Francis (PA),81,St. Francis-NY,71,4.5,4.81,4.47,11.19,3.69,4.46,4.07,4,3.21,10,2.49,3.09,3.5,0,,5.59,,,,1,5.46,3.59,2.51,2.25,4,5.8
2/21/2019,Stony Brook,70,Albany-NY,74,8.5,10.1,9.34,11.16,8.74,11.3,8.43,10,9.3,11,1.32,10.47,12,0,,12.68,,,,8,9.32,10.07,9.87,9.12,8,10.8
2/21/2019,Tennessee St.,84,SIU Edwardsville,85,6,6.42,7.01,8.16,6.95,6.66,6.59,7,5.45,9,2.06,7.13,5.7,0,,9.53,,,,5,6.33,1.23,5.91,4.43,4,8.6
2/21/2019,Tennessee Tech,66,Eastern Kentucky,67,-3.5,-2.61,-2.35,-3.01,-2.36,-2.09,-3.27,-2.5,-3.39,0.01,1.13,-1.38,-2.8,0,,-4.83,,,,-5,-2.33,-2.35,-2.42,-3.58,-4,-1.6
2/21/2019,Texas Arlington,64,Louisiana-Lafayette,76,3,3.36,4.98,4.67,5.01,4.97,2.46,4,2.02,7,2.69,4.18,2.7,0,,-5.18,,,,-1,3.21,2.24,6.16,3.31,3,3.1
2/21/2019,Texas St.,60,Louisiana-Monroe,63,5,6.68,5.95,9.05,5.49,6.7,6.02,5.5,5.05,7,1.05,6.19,7.7,0,,7.74,,,,6,6.76,7.01,7.96,5.62,6,6.7
2/21/2019,UC Irvine,74,Cal Poly SLO,47,15,19.81,19.13,22.64,18.49,20.62,22.23,17.5,18.78,22,2.19,20.26,20.8,0,,16.97,,,,18,18.48,16.83,24.37,17.56,18,19.8
2/21/2019,UC Santa Barbara,79,Hawaii,61,4.5,3.1,2.58,-1.55,2.71,3.61,0.06,4,3.31,4,3.03,0.17,2.3,0,,12.5,,,,-1,2.22,3.1,3.07,4.44,2,5
2/21/2019,UCLA,68,Oregon St.,67,2,1.99,2.84,-3.09,3.5,3.34,-0.55,2.5,1.35,2,2,2.02,0.3,0,,4.02,,,,3,3.47,0.78,0.68,4.65,3,3.5
2/21/2019,USC,66,Oregon,49,2.5,1.32,0,2.45,-0.37,-0.55,2.8,2.5,0.1,4,1.3,1.15,0.9,0,,0.66,,,,-2,2.22,0.58,1.48,3.04,1,1.6
2/21/2019,Umass Lowell,66,Binghamton,81,9.5,10.55,9.88,12.88,9.66,9.41,9.68,11.5,9.56,14,1.48,11.73,11.3,0,,8.79,,,,8,9.97,8.82,11.64,9.43,11,11.1
2/21/2019,Utah Valley,103,Chicago St.,71,26.5,28.41,28.22,30.33,28.46,27.83,29.33,27,25.87,33,2.95,28.48,22.5,0,,30.71,,,,20,28.29,23.61,34.17,28.23,27,28.6
2/21/2019,VMI,70,East Tennessee St.,94,-14.5,-13.56,-14.35,-11.86,-14.49,-14.92,-13.81,-13.5,-13.83,-14,1.21,-15.36,-12.2,0,,-13.49,,,,-9,-12.7,-12,-14,-15.39,-12,-12.5
2/21/2019,William & Mary,86,Charleston,84,-2,-2.69,-3.49,-3.52,-3.33,-4.36,-3.07,-1.5,-2.51,-1,1.55,-4.66,-3.9,0,,-2.51,,,,,-2.4,-2.3,-4.24,1.61,-2,-1.4
2/21/2019,Wright St.,87,Cleveland St.,61,14,13.79,14.29,14.51,14.38,13.82,12.8,14,14.12,16,1.44,13.8,13.6,0,,10.68,,,,8,13.55,12.52,16.81,13.49,12,14.2
2/22/2019,Brown,88,Harvard,79,-2.5,-0.18,-1.03,-3.46,-0.98,-0.5,-2.1,-1,-1.94,1,1.81,-0.19,-1.4,0,1.9,2.82,,,,-2,0.03,3.52,-0.79,-1.39,1,0.5
2/22/2019,Buffalo,80,Kent St.,57,15.5,15.85,14.36,15.9,14.38,13.76,18.82,15.5,16.64,19,2.03,15.39,12.4,0,17.9,,,,,13,16.95,12.98,16.44,17.46,14,17.2
2/22/2019,IUPUI,67,Wisconsin-Milwaukee,60,9.5,9.48,7.86,11.88,7.52,8.63,10.06,9,7.87,12,1.47,10.24,9.6,0,10.4,10.2,,,,10,8.37,10.46,10.52,6.85,9,9.7
2/22/2019,Illinois-Chicago,62,Wisconsin-Green Bay,63,4.5,3.36,3.54,4.79,3.46,3.31,0.64,4.5,3.29,5,2.14,3.89,4,0,0.5,-1.93,,,,5,4.62,1.88,4.97,7.51,4,3.7
2/22/2019,Iowa,76,Indiana,70,7.5,6.46,5.3,14.37,3.82,6.24,7.85,6.5,5.11,8,2.79,6.33,8.3,0,5.5,3.19,,,,11,6.08,8.96,8.4,2.46,4,5.9
2/22/2019,Manhattan,52,Iona,66,-4.5,-1.67,-1.68,2.1,-2.13,-1.89,2.11,-3,-3.73,0.01,1.82,-2.48,-2.2,0,-2,-5.41,,,,-1,-2.19,-1.16,-2.15,-2.67,-1,-2
2/22/2019,Marist,59,St. Peter's,65,6,8.65,8.86,17.9,8.16,8.59,10.19,9,6.11,11,2.92,8.09,8.4,0,9.5,6.55,,,,7,7.27,6.3,9.26,3.94,9,8
2/22/2019,Monmouth,59,Canisius,60,3,1.44,1.09,2.91,0.94,1.03,1.64,3,1.55,3,1.09,0.86,2.3,0,0.9,-0.85,,,,-2,0.85,3.22,2.03,-0.12,1,2.2
2/22/2019,Ohio,92,Bowling Green,87,-4.5,-5.09,-5.2,-11.68,-5.4,-1.94,-6.46,-5,-3.79,-8,2.88,-6.23,-4.2,0,-6.2,,,,,-2,-4.18,-5.42,-6.06,2.17,-5,-3.9
2/22/2019,Pennsylvania,77,Columbia,79,7.5,11.16,11.77,13.79,11.16,13.84,10.69,9.5,9.38,9,1.97,10.98,11.8,0,10.5,10.9,,,,12,10.85,6.89,10.54,15.36,10,12.2
2/22/2019,Princeton,68,Cornell,59,7,5.58,5.37,-0.94,5.82,6.29,4.15,6.5,6.72,8,2.24,5.81,7.4,0,5.6,8.92,,,,7,6.06,4.62,4.33,6.22,3,7.5
2/22/2019,Rhode Island,66,Davidson,75,-1,-1.82,-1.61,-7.93,-0.84,-2.3,-2.09,-2,-1.26,-6,2.62,-2.86,-2.8,0,-1.7,4.21,,,,-2,-0.93,-1.88,-3.15,-0.27,1,-0.5
2/22/2019,Rider,97,Niagara,81,8.5,8.84,8.53,9.4,8.33,9.24,7.6,8.5,9.38,9,1.79,8.33,9.5,0,9.5,13.18,,,,3,9.41,4.74,8.46,6.54,8,11.1
2/22/2019,Yale,77,Dartmouth,59,9.5,11.72,12.43,18.09,11.79,13.36,7.33,10.5,10.63,13,2.43,12.29,13.2,0,9.9,10.53,,,,9,11.88,7.67,11.57,13.03,10,12.5
2/23/2019,Abilene Christian,,SE Louisiana,9,9,9.79,8.42,9.95,8.12,9.08,7.57,9.5,8.64,12,1.94,9.01,9.5,0,12.9,15.13,,,,9,8.46,9.8,10.39,8.28,9,10.2
2/23/2019,Air Force,82,San Jose St.,68,12.5,13.8,12.52,17.15,12.07,12.69,14.42,13,12.59,18,1.79,13.38,12.7,0,14.8,11.11,,,,8,13.83,13.38,15.08,12.27,14,14.6
2/23/2019,Akron,70,Miami-Ohio,58,6,4.87,4.68,3.6,5.07,3.45,1.58,5,5.01,5,1.63,6.32,4.1,0,4.7,8.92,,,,,5.06,2.81,5.76,4.32,6,6.4
2/23/2019,Alabama,68,Vanderbilt,61,8.5,7.92,6.96,8.67,6.6,8.06,6.16,8.5,8.27,7,1.41,6.96,10.5,0,7.7,6.75,,,,8,8.45,10.24,10.13,7.35,6,8.9
2/23/2019,Albany-NY,84,MD Baltimore Co,75,-1,-1.09,-0.32,-5.35,0.41,-1.29,0.65,-1,-1.02,-1,1.53,-2.05,-2,0,-2,-0.68,,,,-1,-1.02,-1.91,-2.42,-0.1,1,0.6
2/23/2019,Alcorn St.,74,Alabama St.,69,-3.5,-2.26,-2.58,-2.26,-2.58,-2.73,-0.37,-3.5,-4.26,-2,1.56,-4.68,-4.6,0,-2.4,-0.62,,,,-10,-3.27,1.31,-2.44,-0.48,-2,-2.4
2/23/2019,Appalachian St.,69,Georgia Southern,92,-2.5,-2.94,-4.01,-2.6,-3.92,-5.11,-3.99,-3,-3.58,-1,1.27,-3.45,-4.1,0,-3.7,-2.61,,,,-6,-1.67,-0.45,-3.47,-1.69,-3,-1.6
2/23/2019,Arkansas,80,Texas A&M,87,5.5,5.15,5.11,0.13,5.6,5.57,3.91,5,4.19,4,1.59,5.94,6.5,0,6.8,6.89,,,,5,6.08,5.28,4.37,6,6,5.2
2/23/2019,Arkansas St.,72,Arkansas-Little Rock,65,1.5,0.74,-0.12,-2.04,-0.18,1.04,-0.11,0,0.2,1,1.19,-0.89,2,0,1.4,2.83,,,,3,0.37,2.1,1.34,1.36,1,1.3
2/23/2019,Austin Peay,92,Tennessee-Martin,78,10,13.13,12.77,11.77,12.78,13.68,5.64,12,11.15,15,2.68,14.34,13.1,0,16.8,18.07,,,,8,12.98,11.44,14.9,12.32,12,14.4
2/23/2019,Ball St.,57,Central Michigan,64,5.5,5.08,4.9,-0.05,5.61,3.94,6.65,5,5.33,5,2.55,3.71,4.3,0,6.7,12.34,,,,2,5.68,2.63,3.21,5.15,4,7.2
2/23/2019,Baylor,82,West Virginia,75,12,10.4,9.33,14.06,8.82,9.41,11.56,13,10.05,17,2.6,11.61,8.8,0,11.7,6.03,,,,8,10.09,9.89,12.25,6.36,10,9.9
2/23/2019,Belmont,97,SIU Edwardsville,75,22,23.67,23.39,23.85,23.55,23.02,25.39,22.5,21.98,27,2.12,25.26,21.2,0,26.7,24.22,,,,18,23.17,19.91,26.38,23,20,24.3
2/23/2019,Binghamton,63,Vermont,69,-14.5,-13.87,-14.31,-6.43,-15.31,-14.62,-11.46,-14,-14.33,-15,2.47,-16.28,-14.2,0,-16,-12.97,,,,-13,-13.4,-13.06,-17.7,-15.2,-12,-13.5
2/23/2019,Boise St.,71,Utah St.,78,-3.5,-3.69,-3.06,-6.99,-2.58,-3.46,-3.58,-3,-3.47,1,2.11,-6.34,-4.7,0,-5.2,-1.94,,,,-10,-1.26,-5.84,-6.1,-2.23,-5,-2
2/23/2019,Boston,72,Loyola-Maryland,65,5,5.89,6.76,2.67,7.17,6.9,7.39,6,4.99,6,2.1,5.68,4.1,0,6.4,9.02,,,,4,5.61,0.59,4.63,8.77,6,7.5
2/23/2019,Bradley,63,Evansville,61,5.5,6.76,6.66,15.98,5.88,6.53,6.18,7,5.72,11,2.88,6.02,7.3,0,6.1,4.08,,,,6,6.69,5.72,6.57,2.86,5,6.6
2/23/2019,Brown,68,Dartmouth,65,6,6.96,7.62,12.71,7.02,8.28,4.51,6,4.2,8,1.93,6.25,7.4,0,4.8,7.8,,,,5,6.77,5.85,6.18,7.51,6,7.5
2/23/2019,Bryant,81,Mount St. Marys,58,2,1.4,1.57,-1.53,1.67,3.35,2.28,1.5,1.47,-2,1.85,0.23,4.4,0,0.8,4.3,,,,1,0.81,2.48,1.89,-1.4,1,2.4
2/23/2019,CS Bakersfield,58,California Baptist,72,5,5.86,7.19,5.14,7.29,8.01,4.76,5,4.49,3,2.24,5.23,6.4,0,10.7,6.57,,,,5,3.72,3.42,5.64,9.88,3,5.1
2/23/2019,CS Northridge,81,UC Davis,76,3,0.16,-0.63,-3.86,-0.23,-0.9,2.06,1.5,-0.02,1,1.63,1.64,-0.8,0,0.8,0.72,,,,7,-1.13,3.27,-0.59,0.14,2,-0.8
2/23/2019,Cal Poly SLO,88,Hawaii,80,-7,-7.86,-7.43,-4.19,-7.62,-7.97,-11.28,-7,-8.07,-8,2.34,-10.96,-8.8,0,-8,-1.38,,,,-8,-8.06,-8.71,-10.53,-8.06,-8,-6.5
2/23/2019,Cal Riverside,67,Long Beach St.,71,-2,-1.39,-1.85,-0.48,-2.04,-1.58,-1.98,-2,-2.24,-2,1.19,-2.6,-2.6,0,-1.8,-1.25,,,,-2,-2.1,1.51,-2.32,-0.95,1,-0.4
2/23/2019,Central Conn. St.,66,Sacred Heart,80,1,0.07,0.71,0.61,0.55,1.42,-1.89,1,-1.27,-1,1,0.15,1.3,0,-0.8,0.2,,,,2,-0.53,0.84,-0.89,,1,0.8
2/23/2019,Citadel,87,Samford,83,-2,-2.17,-2.85,-5.49,-2.97,-1.49,1.94,-4,-3.49,-3,2.75,-5.77,-3.3,0,-0.2,4.78,,,,-4,-3.57,1.16,-4.67,-2.34,-4,-1.7
2/23/2019,Clemson,76,Boston College,66,11,10.49,9.99,8.64,10.25,9.54,8.07,10.5,10.29,13,1.54,10.58,11.1,0,11.2,13.91,,,,4,10.52,8.07,10.08,11.64,10,11.4
2/23/2019,Coastal Carolina,95,Georgia St.,82,-1,-0.25,-0.01,-3.52,0.72,-1.81,2.95,1,-1.03,2,1.7,0.03,-2.1,0,1.2,-1.64,,,,-8,-0.24,-0.5,-0.46,-2.08,2,0.2
2/23/2019,Colgate,93,Navy,71,13.5,13.05,13.66,16.88,13.64,12.65,13.21,13.5,11.64,14,1.77,13.46,10.6,0,13.8,11.51,,,,8,12.15,10.52,13.21,16.37,11,13.5
2/23/2019,Colorado St.,83,Wyoming,48,10.5,10.33,8.94,8.44,9.13,8.39,13,10,9.78,15,2.1,11.32,9.9,0,12.1,10.18,,,,6,9.28,10.72,11.99,5.82,10,11.6
2/23/2019,Coppin St.,73,Howard,74,-2,-2.48,-1.26,0.91,-1.55,-1.36,-1.99,-1,-2.34,-1,1.81,-2.43,-2.3,0,-2.9,-6.96,,,,-4,-2.49,-5.76,-1.74,-3.16,-4,-1.9
2/23/2019,Creighton,82,Georgetown,69,6,5.3,5.08,-0.54,5.94,3.8,4.44,5.5,4.14,6,2.65,5.37,5.6,0,6.7,11.51,,,,-1,6.88,2.35,3.08,8.78,4,7
2/23/2019,Dayton,70,Saint Louis,62,6,7.08,6.69,9.11,6.75,5.31,7.19,7,5.47,8,1.34,8.5,5.6,0,9.3,7.84,,,,6,7.22,5.43,6.5,5.31,8,8.1
2/23/2019,Delaware St.,56,Md. Eastern Shore,62,2.5,2.43,1.54,3.85,1.07,2.17,1.71,3.5,5.28,4,1.48,-0.11,4.2,0,2.2,3.71,,,,3,0.52,1.3,4.01,1.83,2,2.1
2/23/2019,Drexel,68,Delaware,60,1.5,3.25,3.19,0.19,3.66,2.34,5.57,4,2.51,2,1.32,3.31,2.9,0,5.5,3.34,,,,1,3.31,2.5,3.3,5.35,3,3.2
2/23/2019,Eastern Michigan,77,Western Michigan,76,9,9.31,9.14,12.03,8.86,9.2,8.32,10,9.19,14,2.37,10.58,9.1,0,8.3,2.58,,,,8,10.36,7.19,10.5,10.69,8,10.2
2/23/2019,Elon,74,Charleston,84,-8.5,-9.03,-9.65,-7.15,-9.9,-10.01,-6.73,-8.5,-8.85,-8,1.55,-11.4,-8.9,0,-10.8,-11.52,,,,-8,-9.47,-7.88,-9.78,-6.03,-9,-8.5
2/23/2019,Fairleigh Dickinson,74,Wagner,66,4,5.02,4.99,5.13,5.01,4.82,8.44,5,3.11,5,1.19,6.44,4.8,0,5.5,5.35,,,,4,4.55,3.3,4.84,4.45,4,5.6
