date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer
11/19/2014,Wisconsin-Milwaukee,68,IUPUI,70,13,16.66,11.32,32.83,10.78,22.79,24.01,13,11.96,19,7.82,8.87,11,0,14,,,,,,
11/20/2014,Akron,66,USC,46,-3.5,7.45,3.85,18.99,3.31,19.08,8.47,,1.25,4,6.76,9.03,3.5,1,3,,,,,,
11/20/2014,Alabama,81,Southern Miss,67,12,5.93,7.88,-0.5,8.31,-1.19,15.24,11,6.05,6,5.58,11.04,-0.5,0,7,,,,,,
11/20/2014,Arizona St.,68,Loyola Marymount,44,12,14.71,11.2,18.44,11.01,19.37,14.02,13.5,14.13,14,3.72,20.45,9.5,0,15,,,,,,
11/20/2014,Boston College,69,New Mexico,65,-5,-8.56,-6.64,-8.61,-6.86,-7.39,-17.05,-5.5,-8.08,-11,3.34,-6.42,-8.5,1,-5,,,,,,
11/20/2014,California,73,Syracuse,59,-5,-2.94,-4.27,-1.7,-4.85,-1.35,-3.07,-5,-6.97,-4,3.8,6.79,-5,1,-5,,,,,,
11/20/2014,Connecticut,65,Charleston,57,13,14.87,12.08,21.87,11.97,17.67,18.48,14,13.45,17,3.83,11.72,9.5,1,15,,,,,,
11/20/2014,Dayton,55,Texas A&M,53,-1.5,0.82,1.16,1.42,1.2,-1.33,-1.76,1.5,-0.37,3,2.4,-3.17,5,1,3,,,,,,
11/20/2014,Eastern Illinois,61,UC Davis,63,1,7.11,6.13,17.53,4.23,14.46,4.34,1,3.69,8,5.25,2.72,7,0,3,,,,,,
11/20/2014,Harvard,71,Florida Atlantic,49,16,15.32,14.4,13.68,14.68,13.09,20.68,16,14.52,17,2.54,16.66,11.5,0,17,,,,,,
11/20/2014,Indiana,74,SMU,68,-2.5,2.1,0.71,8.54,-0.05,2.91,-0.92,1.5,5.93,5,3.6,-2.65,-1.5,0,3,,,,,,
11/20/2014,Iowa,57,Texas,71,-4,0.42,-0.44,-0.83,-0.43,-1.14,1.08,-2,1.41,2,1.82,4.09,1.5,1,-3,,,,,,
11/20/2014,Maryland,66,Fordham,50,18.5,15.43,15.69,5.86,16.37,12.86,9.54,18.5,19.31,21,6.24,27.14,10.5,0,16,,,,,,
11/20/2014,Miami-Florida,66,Drexel,46,10.5,13.07,13.63,26.12,13.86,17.93,11.82,9.5,8.13,11,6.11,17.19,4,1,7,,,,,,
11/20/2014,Michigan,71,Detroit,62,18,17.86,16.07,18.19,16.16,16.81,23.51,16.5,17.86,19,3.04,22.03,13,0,16,,,,,,
11/20/2014,NC Charlotte,106,Penn St.,97,-3.5,-0.07,-1.24,15.53,-1.96,16.18,-9.34,-4,-2.7,-7,8.7,-2.16,-3,1,-5,,,,,,
11/20/2014,Northern Arizona,73,Fresno St.,52,-3,-6.23,-2.19,-12.14,-1.97,-12.7,-11.14,,-4.79,-5,4.42,-6.35,-2,0,-4,,,,,,
11/20/2014,Northern Illinois,78,Idaho,67,8.5,3.43,0.59,-7.39,2.02,-3.26,15.54,8.5,2.37,9,6.5,3.91,5.5,0,6,,,,,,
11/20/2014,South Carolina,69,Cornell,45,13,12.64,9.43,2.18,9.96,9.24,20.63,13,15.38,18,5.55,18.03,9.5,1,14,,,,,,
11/20/2014,St. Mary's,78,Denver,62,10,8.47,9.39,10.14,9.35,10.96,5.73,10,8.2,6,1.77,9.47,7.5,0,8,,,,,,
11/20/2014,St. Peter's,59,Niagara,61,9,6.26,6.11,-5.21,6.69,1.91,13.72,9,5.3,8,4.96,7.1,8,0,11,,,,,,
11/20/2014,Tennessee,70,Texas Southern,58,18.5,21.48,14.97,23.82,14.85,18.87,32.71,17.5,18.73,27,6.57,27.89,13,0,23,,,,,,
11/20/2014,UAB,71,South Florida,73,2.5,2.64,3.83,0.01,3.8,4.16,-0.51,2.5,1.69,2,2.28,0.46,7,0,4,,,,,,
11/20/2014,UCLA,107,Nicholls St.,74,27.5,22.08,21.48,9.22,23.11,11.08,28.35,27.5,25.85,29,7.9,31.7,15,0,26,,,,,,
11/20/2014,Villanova,72,Bucknell,65,20,19.04,16.19,20.36,16.45,22.02,28.74,20,19.91,18,4.62,16.76,11,0,21,,,,,,
11/20/2014,West Virginia,91,George Mason,65,9.5,10.84,12.29,15.17,12.66,13.66,12.99,8.5,7.45,9,3.52,14.66,4.5,1,6,,,,,,
11/21/2014,Auburn,105,Louisiana-Lafayette,80,3.5,1.34,3.37,-6.35,3.83,-9.76,2.72,4,3.95,1,5.12,6.65,1,0,7,,,,,,
11/21/2014,Cal Poly SLO,78,Delaware,60,8.5,1.75,3.56,5.2,3.45,2.33,1.29,8.5,1.05,0.01,3.69,-4.91,-1.5,0,7,,,,,,
11/21/2014,Colorado St.,80,Georgia St.,70,6.5,5.81,8.03,14.1,7.82,16.61,-0.06,6.5,4.56,-2,6.19,5.49,-1.5,0,5,,,,,,
11/21/2014,Connecticut,75,Dayton,64,4.5,3.01,1.49,2.05,1.6,0.41,3.66,2,4.39,5,1.62,,4.5,1,4,,,,,,
11/21/2014,Drexel,70,USC,72,-1.5,-0.85,-0.4,-10.37,-0.33,0.02,0.26,0,1.15,0.01,3.76,,3,1,-1,,,,,,
11/21/2014,Duke,74,Temple,54,17.5,14.3,13.04,5.03,17.43,13.77,17.49,18,19.18,18,4.68,18.05,9,1,12,,,,,,
11/21/2014,Eastern Michigan,71,Youngstown St.,62,10,12.01,7.88,24.63,7.16,22.5,14.46,10,9.18,10,6.5,6.77,7.5,0,10,,,,,,
11/21/2014,Fairfield,36,Wofford,54,-5,-1.84,-1.46,5.07,-1.85,1.65,-6.26,5,-6.85,-8,4.75,2.29,-2,0,-1,,,,,,
11/21/2014,Florida,61,Louisiana-Monroe,56,21,17.82,18.32,-2.01,20.31,2.46,21.77,23,21.41,23,9.36,25.41,21.5,0,26,,,,,,
11/21/2014,Gardner Webb,72,Clemson,70,-6.5,-7.89,-4.27,8.44,-4.77,-3.68,-17.85,6.5,-9.98,-11,8.18,-12.81,-7,1,-16,,,,,,
11/21/2014,Georgia,82,Troy St.,60,17.5,15.31,15.12,9.62,15.81,5.29,26.81,17.5,16.56,17,5.79,13.87,10,0,23,,,,,,
11/21/2014,Georgia Tech,78,IPFW,69,9,5.56,6.51,-5.64,7,-7.99,11.56,9,9.77,7,6.97,12.36,2,0,13,,,,,,
11/21/2014,Hawaii,74,Pittsburgh,70,-13.5,-8.94,-6.59,-10.04,-6.73,-9.92,-16.34,13.5,-13.61,-8,8.15,-2.67,-3.5,0,-12,,,,,,
11/21/2014,Illinois,107,Austin Peay,66,22,21.63,20.1,19.3,20.5,19.91,33.74,22,21.05,26,5.5,20.65,12,0,23,,,,,,
11/21/2014,Illinois-Chicago,58,Yale,70,-8.5,-9.04,-5.68,-14.4,-5.37,-15.13,-15.93,8.5,-5.04,-8,7.11,-4.89,-6,1,-10,,,,,,
11/21/2014,Kent St.,74,Southern Illinois,51,4.5,4.61,2.18,14.29,1.71,13.79,5.53,4.5,2.15,-2,5.37,1.91,1.5,0,5,,,,,,
11/21/2014,Kentucky,89,Boston,65,30.5,20.99,19.96,14.45,23.2,16.62,26.02,28.5,28.05,22,6.18,27.13,10.5,0,22,,,,,,
11/21/2014,Long Beach St.,69,Kansas St.,60,-2,-4.55,-3.35,-7.21,-3.49,-0.47,-5.88,-3,-4.2,-7,2.32,-6.43,-1.5,0,-6,,,,,,
11/21/2014,Longwood,81,NC Greensboro,79,-8.5,-7.09,-4.8,-1.82,-6.62,-4.55,-17.02,-8.5,-5.34,-6,4.22,-9.75,-4,1,-11,,,,,,
11/21/2014,Louisiana Tech,73,Morehead St.,64,11,11.28,7.11,11.6,7.05,6.19,20.24,11,9.67,17,4.47,11.46,9.5,0,13,,,,,,
11/21/2014,Louisville,85,Marshall,67,27.5,25.98,22.58,17.17,23.35,25.79,41.97,27.5,25.31,33,7.28,25.08,17.5,0,28,,,,,,
11/21/2014,Miami-Florida,79,Akron,51,9,4.05,6.17,-1.96,7.11,0.11,3.11,9.5,8.4,7,3.86,,3.5,1,3,,,,,,
11/21/2014,Michigan St.,87,Loyola-Chicago,52,18,19.48,21.82,18.96,21.39,16.21,22.63,18,21.19,26,3.98,13.12,14.5,0,19,,,,,,
11/21/2014,Monmouth,73,Bethune Cookman,50,13,10.42,10.22,12.37,10.64,11.51,13.43,13,5.87,5,3.54,16.68,8.5,0,10,,,,,,
11/21/2014,Nevada,60,Seton Hall,68,-6.5,-4.78,-4.53,-3.26,-4.68,-1.14,-8.11,-7,-7.11,-9,2.68,-2.5,-2.5,1,-5,,,,,,
11/21/2014,New Mexico,69,George Mason,58,6.5,9.21,9.51,5.63,10.08,8.1,10.51,6.5,10.1,15,2.73,,8,1,6,,,,,,
11/21/2014,Oklahoma St.,82,Wisconsin-Milwaukee,68,16.5,17.93,15.21,27,14.92,23.41,14.3,16.5,18.65,19,4.79,20.34,10.5,0,16,,,,,,
11/21/2014,Old Dominion,70,LSU,61,-2,-3.25,-4.03,-4.87,-4.23,-0.67,-0.38,-2,-4.85,-6,1.94,-1.96,-4.5,1,-1,,,,,,
11/21/2014,Oregon,78,Toledo,68,5.5,11.43,8.66,9.97,8.64,12.01,8.6,8,10.5,14,4,20.91,8,0,13,,,,,,
11/21/2014,Oregon St.,55,Oral Roberts,42,-2,7.44,2.81,21.78,1.96,18.78,0.38,3,5.97,9,7.22,4.76,6,0,3,,,,,,
11/21/2014,Penn St.,72,Cornell,71,13,12.46,10.58,6.08,11.1,6.31,21.24,13,11.37,18,4.94,,10.5,1,17,,,,,,
11/21/2014,Presbyterian,38,American,63,-13.5,-11.7,-9.71,3.42,-10.76,-3.65,-20,13.5,-18.47,-18,10.7,-15.3,-11.5,1,-13,,,,,,
11/21/2014,Presbyterian,38,American,63,-13.5,-12.1,-9.71,3.42,-10.76,-3.65,-20,13.5,-18.47,-22,11.14,-15.3,-11.5,1,-13,,,,,,
11/21/2014,South Carolina,63,NC Charlotte,65,2.5,1.71,3.21,-6.88,3.83,-1.15,6.52,3.5,0.87,5,3.98,,2,1,2,,,,,,
11/21/2014,South Dakota,85,Sam Houston St.,93,-6,-6.58,-4.59,-15.27,-4.19,-15.09,-4.73,6,-3.48,-6,6.14,-1.96,-5.5,1,-5,,,,,,
11/21/2014,South Dakota St.,74,North Dakota,72,12,9.02,9.43,1.19,10.07,1.88,13.31,12,10.8,12,4.16,10.52,8,0,13,,,,,,
11/21/2014,Syracuse,66,Iowa,63,-2.5,-0.75,-0.85,0.13,-1.75,-1.94,-4.64,,-1.18,-2,2.31,,3.5,1,2,,,,,,
11/21/2014,Texas,71,California,55,5.5,4.1,3.13,1.92,5.9,2.67,6.33,7.5,5.99,2,2.13,,3,1,6,,,,,,
11/21/2014,Texas A&M,59,Charleston,50,8,8.46,6.97,10.67,7.12,11.74,14.48,10,6.65,7,3.31,,3.5,1,8,,,,,,
11/21/2014,Towson,58,Central Conn. St.,49,2.5,5.5,1.63,7.82,1.33,8.4,4.6,2.5,6.52,12,3.47,3.73,8,1,1,,,,,,
11/21/2014,UNLV,60,Stanford,89,-7.5,-5.03,-3.49,-5.09,-3.55,-3.59,-14.22,-6.5,-5.31,-5,3.36,-2.53,-3.5,1,-4,,,,,,
11/21/2014,Utah,88,Cal Riverside,42,23.5,18.53,21.45,10.28,22.79,12.65,21.91,22,19.75,22,4.77,21.42,13,0,20,,,,,,
11/21/2014,Virginia,59,George Washington,42,12.5,7.2,5.47,-0.5,6.25,-3.46,10.6,12.5,9.71,10,5.33,11.9,9,0,13,,,,,,
11/21/2014,Wake Forest,81,Iona,85,3.5,3.97,5.97,8.53,5.88,8.18,5.96,3.5,1.34,0.01,3.26,2.3,-0.5,0,2,,,,,,
11/21/2014,Washington St.,80,Idaho St.,68,13,11.79,11.44,14.51,11.36,14.3,15.77,11.5,7.09,8,3.23,12.94,6.5,0,16,,,,,,
11/21/2014,Weber St.,64,Illinois St.,73,-4,-1.33,-1.5,2.58,-1.67,3.33,-8.2,-4,-0.71,1,3.28,-1.09,-1,1,-6,,,,,,
11/21/2014,West Virginia,70,Boston College,66,9,8.98,9.17,11.56,9.6,11.89,18.35,9,5.23,5,4.29,,5,1,5,,,,,,
11/22/2014,Arkansas-Little Rock,73,Mo Kansas City,57,5,5.79,2.67,11.89,2.19,11.18,11.26,5,3.33,5,5.2,-5.08,6.5,0,9,,,,,,
11/22/2014,Binghamton,63,Manhattan,78,-14,-11.7,-8.53,-4.98,-8.7,-10.97,-13.77,14,-16.09,-18,8.95,-11.46,-12.5,1,-12,,,,,,
11/22/2014,CS Northridge,79,Samford,72,10,7.92,8.68,3.1,9,5.6,15.12,10,8.36,9,3.49,5.34,4,1,11,,,,,,
11/22/2014,Cal St. Fullerton,70,San Jose St.,66,5.5,8.44,7.24,12.26,6.89,15.27,7.25,5.5,9.44,11,3.27,5,7,0,3,,,,,,
11/22/2014,Clemson,59,Nevada,50,5,3.99,2.54,-10.19,3.22,-2.55,14.17,,3.75,9,7.27,,5,1,11,,,,,,
11/22/2014,Davidson,72,North Carolina,90,-13.5,-8.12,-10.6,5.7,-11.46,5.9,-16.01,13.5,-10.53,-10,10.06,-14.24,-6,1,-14,,,,,,
11/22/2014,Detroit,66,South Alabama,53,11,8.01,11.86,-0.95,12.74,0.08,12.75,11,7.24,11,5,6.87,6.5,0,12,,,,,,
11/22/2014,Duke,70,Stanford,59,10,7.12,6.61,-0.82,11.39,5.81,9.08,10.5,11.05,7,3.75,,8,1,6,,,,,,
11/22/2014,Eastern Michigan,70,NC Greensboro,62,12.5,15.18,13.51,17.9,13.43,17.47,18.63,,13.49,16,2.54,15.36,11,0,15,,,,,,
11/22/2014,Fairfield,60,Sam Houston St.,74,-1,-2.98,-1.21,-3.5,-1.08,-9.61,0.43,,-4.62,-8,3.35,-1.68,-2.5,0,2,,,,,,
11/22/2014,Florida St.,54,Providence,80,2,1.4,-0.69,2.84,-1.27,5.69,-0.62,2,1.43,-3,2.6,3.66,2,1,4,,,,,,
11/22/2014,Furman,55,UC Davis,58,-4,-6.04,-5.01,-21.63,-4.36,-19.2,0.58,4,-1.34,-2,8.73,-10.44,2,0,1,,,,,,
11/22/2014,IUPUI,71,Ball St.,69,5,-1.67,0.24,-13.96,0.89,-10.97,-0.78,5,2.35,-1,6.14,2.03,2.5,0,2,,,,,,
11/22/2014,Indiana,85,Lamar,72,29.5,25.18,22.96,14.68,24,18.22,36.02,29,28.21,33,7.81,32.75,14,0,28,,,,,,
11/22/2014,Indiana St.,78,Brown,66,6.5,10.25,10.63,24.55,10.1,18.95,-0.74,6.5,10.44,7,7.07,6.55,7,0,8,,,,,,
11/22/2014,Kent St.,78,Illinois-Chicago,60,11,14.68,12.84,29.99,12.13,29.28,14.48,11,13.18,7,8.23,8.9,8,0,11,,,,,,
11/22/2014,LSU,72,Weber St.,58,7,5.68,7.28,7.7,7.78,-2.47,9.65,,4.18,7,3.78,,4,1,6,,,,,,
11/22/2014,La Salle,59,St. Peter's,50,9.5,15.73,15.75,32.9,15.27,23.24,9.12,9.5,11.67,15,7.55,17.38,8,0,9,,,,,,
11/22/2014,Longwood,72,Youngstown St.,82,-7.5,-9.65,-9.16,1.8,-10.24,-5.54,-18.31,,-9.73,-10,5.4,-12.35,-7,1,-16,,,,,,
11/22/2014,Louisiana Tech,63,American,44,11,9.68,4.8,8.99,4.6,7.45,12.02,11,12.64,15,3.47,11.76,7.5,0,12,,,,,,
11/22/2014,Marquette,89,Nebraska Omaha,97,17,15.05,16.5,19.6,16.46,20.51,16.1,14.5,14.77,14,4.07,8.53,8,0,16,,,,,,
11/22/2014,Mississippi St.,71,Utah St.,63,6.5,2.67,-1.62,7.32,-2.28,8.46,12.52,6.5,1.99,-1,5.55,-3.66,-1,0,6,,,,,,
11/22/2014,Monmouth,65,Central Conn. St.,50,13,13.53,14.78,25.32,14.28,28.89,8.65,13,7.88,9,7.38,14.46,7,0,5,,,,,,
11/22/2014,Morehead St.,69,Presbyterian,49,15,13.16,9.39,4.5,9.59,14.53,13.55,,19.44,18,5.65,21.62,9,1,12,,,,,,
11/22/2014,Northeastern,68,Navy,44,13,13.63,12.76,26.23,12.36,25.27,11.26,13,11.67,9,6.83,14.76,4,1,9,,,,,,
11/22/2014,Northwestern,68,Elon,67,12.5,11.72,10.08,12.24,10.03,11.41,20.81,12.5,10.69,11,3.89,7.89,6,0,17,,,,,,
11/22/2014,Notre Dame,81,Massachusetts,68,5,4.36,4.05,-2.93,4.57,8.99,13.87,5,3.03,4,5.6,10.48,-4.5,1,2,,,,,,
11/22/2014,Portland,75,SIU Edwardsville,53,13.5,14.28,12.91,19.94,13.31,16.32,18.06,13.5,12.65,10,3.29,14.15,9.5,0,16,,,,,,
11/22/2014,Rhode Island,66,Nebraska,62,-1.5,2.18,0.96,18.95,0.29,18.09,-4.21,1.5,-5.02,-2,8.76,-3.71,-0.5,0,-1,,,,,,
11/22/2014,Rice,65,William & Mary,69,-6,-1.15,-0.77,4.6,-1.26,5.97,-2.07,6,-3.36,-6,4.39,-4.07,-3.5,0,-1,,,,,,
11/22/2014,SMU,77,Eastern Washington,68,14.5,12.54,12.72,1.48,13.8,5.33,18.1,14.5,16.58,11,5.2,16.39,12,0,18,,,,,,
11/22/2014,Southern Illinois,46,Yale,53,-3.5,-1.86,-2.43,-0.65,-2.51,-2.77,-9.86,3.5,0.53,-3,4.67,8.1,-2,1,-4,,,,,,
11/22/2014,St. Bonaventure,59,Canisius,53,8,5.36,4.89,-6.46,5.25,1.9,11.51,8,4.3,5,4.72,7.74,5.5,0,14,,,,,,
11/22/2014,Temple,50,UNLV,57,3.5,2.37,4.44,2.22,4.72,2.61,7.63,6,4.73,-2,3.15,,-1,1,-2,,,,,,
11/22/2014,Tennessee Tech,69,Chattanooga,71,4,6.54,1.82,16.4,0.72,18.81,3.65,4,6.52,6,6.22,2.95,2.5,0,6,,,,,,
11/22/2014,Texas San Antonio,80,Texas St.,67,-2,2.17,-0.18,7.43,-1.19,13.66,1.87,2,-2.24,1,5.01,-3.17,1.5,0,3,,,,,,
11/22/2014,Texas Tech,80,SW Missouri St.,68,5.5,2.99,2.24,-5.08,2.37,-5.43,4.56,5.5,6.36,5,4.88,9.37,6.5,0,4,,,,,,
11/22/2014,Towson,63,Bethune Cookman,42,7,6.56,3.42,2.5,3.79,-5.2,12.32,,8.87,12,5.93,11.94,10,1,6,,,,,,
11/22/2014,UTEP,77,New Mexico St.,76,7,8.92,5.93,29,4.94,24.05,7.05,7,3.74,2,9.41,6.95,1.5,0,4,,,,,,
11/22/2014,VMI,93,NC Wilmington,110,4.5,6.12,1.99,4.11,1.69,6.53,10.49,4.5,3.87,15,4.14,6.49,9,0,2,,,,,,
11/22/2014,Virginia Tech,63,Appalachian St.,65,18,19.1,18.5,27.73,18.27,24.43,19.41,18,16.7,19,5.11,23.96,9,0,14,,,,,,
11/22/2014,Western Kentucky,63,Belmont,64,3,-2.53,-3.92,-1.3,-4.11,-4.89,2.49,3,-4.39,-7,3.2,-1.64,-1.5,0,1,,,,,,
11/22/2014,Western Michigan,91,Drake,75,12,16.67,11.25,32.47,10.48,34.25,19.97,12,13.31,16,9.15,12.48,8.5,0,8,,,,,,
11/22/2014,Wisconsin,78,Boise St.,54,17,15.36,13.57,8.78,15.67,18.99,23.29,17,15.1,18,4.39,12.69,9.5,0,18,,,,,,
11/22/2014,Wofford,72,South Dakota,68,10.5,9.51,10.85,18.19,10.9,8.72,13.25,,8.17,8,4.3,4,5,1,8,,,,,,
11/22/2014,Wyoming,56,Colorado,33,-2.5,-0.89,-3.65,13.23,-4.55,10.21,-5.02,-2.5,-6.57,-4,6.93,-6.06,-0.5,0,-2,,,,,,
11/23/2014,American,51,Morehead St.,46,-3,-0.14,-1.56,-1.2,-1.6,-2.19,5.88,3,-1.9,0.01,3.01,-3.31,3.5,1,1,,,,,,
11/23/2014,Arkansas-Little Rock,94,CS Northridge,88,4,6.62,6,19.08,5.35,15.41,2.16,4,1.91,0.01,6.84,,,0,3,,,,,,
11/23/2014,Central Conn. St.,60,Bethune Cookman,65,2,1.95,1.71,-5.93,1.95,-1.64,6.81,2,2.42,1,3.51,5.21,3,1,5,,,,,,
11/23/2014,Cincinnati,54,Eastern Illinois,49,17.5,20.66,18.83,20.85,19.02,17.32,24.81,17.5,21.73,22,3.12,24.04,15,0,23,,,,,,
11/23/2014,Colorado St.,75,Mercer,62,15.5,10.35,13.38,13.62,13.45,14.23,14.91,15.5,10.09,4,5.24,10.3,-0.5,0,10,,,,,,
11/23/2014,Connecticut,68,West Virginia,78,4,4.13,3.03,6.99,2.74,5.86,1.04,3.5,2.39,6,2.09,,,1,5,,,,,,
11/23/2014,Creighton,65,NC Central,45,11.5,5.45,6.3,-6.79,6.9,-12.48,10.64,11,10.05,5,8.37,13.86,8,0,13,,,,,,
11/23/2014,Dayton,65,Boston College,53,5.5,7.8,7.18,10.67,7.27,8.11,12.51,5.5,4.66,6,2.66,,,1,6,,,,,,
11/23/2014,Drexel,61,Cornell,59,4.5,2.96,1.02,-5.95,1.19,-2.82,4.65,4.5,6.63,10,5.15,,,1,9,,,,,,
11/23/2014,Eastern Michigan,79,Longwood,48,15,19.3,15.72,16.69,15.89,16.03,31.76,15,16.33,19,5.31,22.12,13.5,0,26,,,,,,
11/23/2014,Fairfield,80,South Dakota,72,2,0.9,-1.52,2.19,-1.69,-5.61,4.34,2,1.04,-2,3.03,3.28,2,0,7,,,,,,
11/23/2014,George Mason,60,Charleston,61,-3,-4.32,-8.59,-8,-8.84,-10.62,2.14,-3,-2.65,-2,4.43,,,1,4,,,,,,
11/23/2014,Georgia,74,Florida Atlantic,61,15,14.43,16.58,11.25,17.24,9.82,17.3,14.5,13.53,16,2.9,15.62,10,0,17,,,,,,
11/23/2014,Kent St.,59,Yale,66,2,3.99,4.96,8.99,4.74,7.83,-0.2,2,5.02,0.01,3.35,7.01,0.5,0,1,,,,,,
11/23/2014,Kentucky,86,Montana St.,28,39,33.29,32.63,29.39,35.01,30.99,44.99,35.5,36.09,35,7.33,39.83,17,0,32,,,,,,
11/23/2014,Louisiana Tech,76,Presbyterian,48,29,25.64,22.64,20.48,23.08,25.55,34.31,29,27.24,33,5.93,30.06,15,0,25,,,,,,
11/23/2014,Massachusetts,75,Florida St.,69,1.5,-1.65,1.99,2.51,2.22,-2.32,-12.24,-1,-0.48,0.01,4.24,-2.15,-2,1,-4,,,,,,
11/23/2014,Miami-Florida,77,NC Charlotte,58,8,6.09,6.57,1.08,7.24,2.26,5.94,7.5,9.66,12,3.57,,,1,4,,,,,,
11/23/2014,Mississippi,80,Northern Arizona,74,15.5,12.98,12.22,7.28,12.64,11.43,15.78,13.5,14.25,12,3.18,18.73,9.5,0,16,,,,,,
11/23/2014,Mo Kansas City,55,Samford,64,7.5,8.87,11.18,15.83,11.09,14.07,5.11,7.5,4.7,4,4.51,,,1,5,,,,,,
11/23/2014,Monmouth,75,Towson,79,5.5,4.22,5.78,7.51,5.57,11.83,3.42,5.5,3.35,-4,4.81,7.73,-3,0,4,,,,,,
11/23/2014,Navy,70,Binghamton,68,1,1.07,0.46,-1.41,0.55,-5.52,3.02,1,2.48,6,3.38,,,1,3,,,,,,
11/23/2014,North Carolina St.,68,South Florida,65,15,13.59,12.88,5.35,13.25,10.92,23.27,13,11.57,16,5.19,20.64,10,0,12,,,,,,
11/23/2014,North Texas,58,Iona,78,-6,-2.34,-1.82,5.64,-2.45,9.07,-8.64,6,-5.16,-6,6.28,-8.55,-2.5,0,-3,,,,,,
11/23/2014,Northeastern,65,Manhattan,51,3,2.95,5.33,11.34,5.17,6.38,2.21,3,2.14,-9,5.8,,,1,0,,,,,,
11/23/2014,Notre Dame,74,Providence,75,4.5,2.58,2.96,5.54,2.78,6.07,-2.87,2.5,2.86,-1,4.74,11.99,-4.5,1,2,,,,,,
11/23/2014,Ohio St.,106,Sacred Heart,48,26.5,25.72,24.85,23.3,25.41,22.58,33.23,26,28.89,26,4.41,25.97,16,0,31,,,,,,
11/23/2014,Old Dominion,45,Illinois St.,64,4,3.69,6.57,8.47,6.64,4.39,2.34,3,0.13,2,2.83,,,1,-1,,,,,,
11/23/2014,Penn St.,63,USC,61,6.5,7.88,7.94,8.82,8.07,9.22,13.53,6.5,2.45,6,3.15,,,1,7,,,,,,
11/23/2014,Sam Houston St.,53,Wofford,64,-3,-0.94,-3.83,0.15,-4.25,3.31,-6.47,3,-2.26,-2,4.15,6.96,2,1,-3,,,,,,
11/23/2014,Seton Hall,85,Gardner Webb,67,7,7.24,4.2,7.55,4.08,6.71,8.85,6.5,7.52,9,1.87,,,1,10,,,,,,
11/23/2014,South Carolina,63,Akron,68,6,2.3,4.43,-2.63,5.02,0.69,6.12,7,1.74,2,3.2,,,1,1,,,,,,
11/23/2014,Southern Illinois,67,Illinois-Chicago,60,6,5.3,4.55,5.94,4.58,4.43,6.4,6,5.62,6,0.84,3.99,5.5,1,6,,,,,,
11/23/2014,St. Mary's,72,UC Irvine,69,3.5,7.29,9.67,9.51,9.64,11.67,4.87,3.5,7.55,2,3.24,3.95,6,0,8,,,,,,
11/23/2014,Texas A&M,64,New Mexico,51,5,3.22,5.97,8.45,6.05,11.33,0.95,1.5,1.02,-6,5.41,,,1,-2,,,,,,
11/23/2014,UCLA,77,Long Beach St.,63,10.5,13.14,9.27,10.07,9.28,12.37,14.09,12,15.01,22,4.02,17.29,11,0,11,,,,,,
11/23/2014,Vanderbilt,78,Tennessee St.,46,19,17.13,15.49,19.19,16.28,15.73,27.18,17.5,15.32,13,4.39,16.6,10.5,0,22,,,,,,
11/23/2014,Washington,76,Pacific,69,13,10.45,10.75,9.55,11,11.47,18.76,11.5,12.09,8,3.81,9.35,3.5,1,10,,,,,,
11/23/2014,Youngstown St.,76,NC Greensboro,67,4.5,4.99,4.5,5,4.6,2.33,3.26,4.5,3.58,5,2.5,11.6,5,1,5,,,,,,
11/24/2014,Arizona,72,Missouri,53,15,10.67,7.49,11.9,7.56,5.95,19.05,13,10.79,16,4.27,8.98,7,1,12,,,,,,
11/24/2014,Auburn,35,Tulsa,53,-4.5,-3.43,-2.01,-0.02,-2.21,0.84,-10.35,-1.5,-2,-6,3.46,-1.04,-6.5,1,-5,,,,,,
11/24/2014,Chaminade,68,Pittsburgh,81,-16,-15.35,,,,,,-17,-15.35,,1.17,,,0,,,,,,,
11/24/2014,Detroit,69,Md. Eastern Shore,55,15,17.09,15.74,10.96,15.98,20.58,21.93,15,14.97,15,4.71,25.73,11,1,19,,,,,,
11/24/2014,East Carolina,49,Wisconsin-Green Bay,66,-8.5,-8.52,-8.71,-8.74,-9.08,-10.08,-9.52,-8.5,-8.85,-7,0.84,-8.26,-8,1,-7,,,,,,
11/24/2014,Evansville,58,Fresno St.,52,7.5,7.56,5.7,24.52,5.48,20.53,-2.84,7.5,5.99,1,10.03,20.75,-3.5,1,-2,,,,,,
11/24/2014,Florida Gulf Coast,58,Marist,43,12.5,9.62,9.69,14.4,9.77,7.46,7.2,12.5,9.65,4,3.74,16.01,14,1,4,,,,,,
11/24/2014,Georgia Southern,78,Florida International,72,5,4.07,3.43,-0.06,3.29,6.01,7.75,5,0.87,5,2.73,8.36,6,0,0,,,,,,
11/24/2014,Georgia St.,69,Chicago St.,46,18.5,12.98,9.44,5.9,9.81,8.16,26.54,18.5,13.79,14,6.06,9.2,15,1,18,,,,,,
11/24/2014,Hawaii,73,San Francisco,88,-6.5,-13.7,-8.13,-29.16,-7.5,-33.9,-13.39,6.5,-7.95,-6,12.24,-21.48,-4.5,1,-5,,,,,,
