date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,lineargh,linedunk,linemarkov,linerpi,lineash
11/30/2005,VA Commonwealth,69,Elon,49,12,19.42,17.31,18.46,16.34,0,19.15,17.67,,32.4,12.5,,12.5,,24.59,
11/30/2005,Buffalo,85,Fresno St.,69,5,5.26,3.3,7.62,-0.43,0,3.33,7.94,,8,3.5,,5.1,,5.33,
11/30/2005,Michigan St.,88,Georgia Tech,86,14,15.95,10.83,11.61,10.46,0,11.88,19.74,,27.1,11,,14.9,,17.93,
11/30/2005,Youngstown St.,69,Kent St.,77,-10,-13.14,-7.9,-9.59,-6.42,0,-10.33,-11.87,,-29.8,-11,,-10.8,,-21,
11/30/2005,Long Beach St.,93,Loyola Marymount,85,0,-1.16,1.46,2.45,0.15,0,-6.24,-0.52,,-3.3,1,,0.5,,-2.8,
11/30/2005,Syracuse,87,Manhattan,82,15,16.64,13.78,12.55,15.06,0,16.63,18.21,,19.2,15,,18.2,,18.78,
11/30/2005,Nebraska,84,Marquette,74,4.5,2.13,-0.12,1.83,-1.76,0,-0.66,5.68,,3.9,4.5,,3.8,,4.16,
11/30/2005,Maryland,83,Minnesota,66,14.5,13.81,13.94,15.09,12.85,0,13.58,15.24,,12,13.5,,14.1,,19.64,
11/30/2005,Tennessee,64,Murray St.,53,4.5,6.37,6.26,6.48,6.05,0,7.45,17.99,,-6.1,4.5,,,,10.6,
11/30/2005,South Carolina,77,NC Greensboro,55,21,20.93,19.43,17.23,21.94,0,19.99,26.29,,19.4,22,,20.7,,13.5,
11/30/2005,William & Mary,66,NC Wilmington,75,-4.5,-4.02,-3.94,-11.21,2.22,0,-6.92,-2.84,,-0.9,-4.5,,-4.5,,-12.18,
11/30/2005,Mississippi St.,67,New Orleans,59,7.5,13.26,13.66,15.38,12.05,0,16.71,11.93,,11.8,10,,11.7,,23.53,
11/30/2005,Iowa,45,North Carolina St.,42,4.5,-0.65,1.15,-0.5,3.03,0,-1.61,4.5,,-14.3,4,,5,,3.24,
11/30/2005,Arizona St.,83,North Texas,67,12.5,14.91,12.75,10.81,14.84,0,17.86,16.02,,18.1,12,,11.8,,7.26,
11/30/2005,Virginia,72,Northwestern,57,6,10.3,12.74,9.39,16.43,0,10.24,9.16,,10.2,6,,6.4,,10.78,
11/30/2005,Tulsa,53,Oklahoma,62,-16,-17.04,-11.69,-11.58,-11.81,0,-17.29,-16.37,,-27.4,-15,,-17.8,,-20.26,
11/30/2005,Vanderbilt,76,Oregon,75,7,6.63,7.56,11.29,1.75,0,5.8,6.14,,8.6,7,,6.2,,22.64,
11/30/2005,San Francisco,71,Pacific,75,-2,-5.49,-3.52,-1.15,-6.19,0,-5.77,-5.32,,-10.2,0,,-4.3,,-2.64,
11/30/2005,Gonzaga,89,Portland St.,80,24,21.97,18,20.45,16.29,0,22.47,25.79,,21,24.5,,25.8,,13.48,
11/30/2005,Wichita St.,82,Providence,74,8,6.93,5.45,1.71,9.13,0,7.5,5.65,,9.9,6,,7.7,,0.21,
11/30/2005,San Diego,90,San Diego St.,80,-3,-1.57,0.06,1.29,-2.18,0,-2.86,-3.98,,-2.1,-3,,0.4,,-1.22,
11/30/2005,California,70,San Jose St.,52,13,8.56,5.37,8.21,2.4,0,8.7,14.27,,6.8,12,,11,,2.64,
11/30/2005,Saint Louis,56,Southern Illinois,42,1,3.55,1.7,3.16,-0.11,0,3.06,-6.13,,18.4,0,,2.9,,13.06,
11/30/2005,Arkansas,77,Southern Miss,35,24,21.86,20.97,17.54,25.69,0,22.73,25.7,,16.7,22.5,,22.8,,18.16,
11/30/2005,Texas Tech,81,TCU,54,16,14.41,11.18,11.26,11.09,0,14.27,18.56,,17.7,14.5,,13.6,,15.59,
11/30/2005,Rutgers,67,Temple,53,-1,-1,0.34,6.8,-6.67,0,-0.19,0.56,,-5.6,0,,-0.9,,5.87,
11/30/2005,Butler,82,Tulane,61,12,8.59,10.55,9.56,11.65,0,9.95,8.96,,3,11,,8.4,,11.5,
11/30/2005,Oklahoma St.,80,UNLV,62,10,5.83,6.46,7.69,5.08,0,8.29,11.92,,-6.8,10.5,,8.8,,0.47,
11/30/2005,New Mexico St.,55,UTEP,64,-5,-7.9,-5.26,-6.6,-4.05,0,-7.41,-14.16,,-1.3,-4.5,,-13.9,,1.02,
11/30/2005,Utah,67,Utah St.,66,3,4.28,5.52,6.63,4.6,0,3.83,0.2,,6.5,4,,3.9,,9.99,
11/30/2005,Rider,57,Villanova,86,-18,-12.52,-4.7,-2.93,-9.91,0,-11.6,-24.67,,-13.5,-18,,,,3.15,
11/30/2005,St. Bonaventure,61,West Virginia,66,-11.5,-4.98,-1.87,-0.92,-3.23,0,-4.97,-17.78,,2,-13,,,,4.47,
11/30/2005,Miami-Ohio,54,Wright St.,46,11,17.51,13.93,13.34,15.08,0,21.11,16.72,,24.2,9.5,,14.6,,30.55,
11/30/2005,Washington St.,63,Wyoming,47,8.5,5.34,4.79,0.45,9.48,0,5.75,12.95,,-1.1,9,,4.5,,-3.4,
12/01/2005,Tennessee-Martin,80,Arkansas St.,77,-1,-1.7,1.03,0.26,1.61,0,-2.81,-5.79,,1.7,1,,-5.2,,-30.69,
12/01/2005,Tennessee Tech,78,Austin Peay,61,12.5,10.92,8.61,5.69,11.83,0,11.22,11.2,,12.2,11.5,,13.4,,3.45,
12/01/2005,Idaho St.,88,Boise St.,79,-3.5,-3.23,-0.55,-0.54,-0.76,0,-2.21,-8.86,,-0.8,-5.5,,-6.2,,-2.12,
12/01/2005,Fordham,70,Iona,71,-2,-5.81,-7.68,-10.85,-5,0,-8.46,4.14,,-11.6,0,,-3.1,,-12.55,
12/01/2005,Kansas,70,Nevada,72,4,-0.98,-3.07,-5.18,-0.29,0,1.89,3.61,,-11.4,3.5,,5.5,,-10.74,
12/01/2005,Denver,78,Northern Arizona,63,11,13.67,10.19,17.14,4.22,0,13.88,13.88,,22.1,11.5,,10.8,,26.05,
12/01/2005,Dayton,63,Pepperdine,45,-11.5,14.32,11.6,7.66,16.04,0,16.24,13.16,,23.4,10.5,,9.4,,7.41,
12/01/2005,Richmond,60,Seton Hall,49,1,-2.86,-1.05,-2.92,0.24,0,-4.44,-1.52,,-12.7,1,,4.2,,-12.89,
12/02/2005,Iowa,75,Fairfield,59,23,21.21,17.56,18.56,16.66,0,18.65,26.68,,20.5,22,,26.2,,21.63,
12/02/2005,Georgia St.,51,George Mason,81,-3,-2.61,-1.78,-4.75,1.19,0,-1.6,0.03,,-9.1,-3,,-1.4,,-6.36,
12/02/2005,SW Missouri St.,101,Georgia Southern,55,12.5,14.63,12.09,9.52,16.03,0,11.53,13.89,,26.4,11,,10.4,,5.19,
12/02/2005,Arkansas,66,Missouri,63,13,10.72,9.41,7.65,11.84,0,9.55,11.07,,12.5,12.5,,11.7,,-0.31,
12/02/2005,Montana,88,Stanford,69,-7,-0.24,-1.12,0.38,-2.98,0,-2.37,-7.12,,10.9,-7.5,,,,9.7,
12/02/2005,Tulane,71,Valparaiso,79,-4.5,-6.61,-6.02,-5.57,-6.57,1,-7.17,1.14,,-14.9,-4,,,,-4.8,
12/03/2005,California,89,Akron,75,8,12.61,10.42,8.93,11.99,0,12.6,5.02,,30.7,8.5,,6.4,,15.42,
12/03/2005,Houston,69,Arizona,65,-4,-4.79,-5.88,-5.74,-6.59,0,-7.52,-11.3,,8,-5,,-5.6,,2.96,
12/03/2005,Richmond,56,Arkansas St.,37,2.5,0.64,1.14,5.53,-3.18,1,2.25,3.8,,-5.2,1,,,,8.47,
12/03/2005,Michigan St.,72,Arkansas-Little Rock,67,21,17.09,13.64,18.48,10.32,0,16.59,24.84,,15.2,20,,,,18.65,
12/03/2005,USC,74,BYU,68,4,2.22,0.43,2.36,-2.39,0,0.6,6.26,,1.4,4,,5.1,,-2.09,
12/03/2005,Weber St.,66,Boise St.,74,2.5,4.32,7.66,5.94,9.4,0,0.33,-0.98,,8.8,1,,2.4,,11.17,
12/03/2005,Bradley,93,Bowling Green,64,13.5,16.93,12.94,15.53,11.78,0,18.49,8.96,,34.6,13,,12.2,,19.21,
12/03/2005,Niagara,59,Buffalo,68,1.5,4.41,3.62,-3.9,10.21,0,5.67,2.81,,11.5,1,,0.2,,1.3,
12/03/2005,Ball St.,53,Butler,64,2,11.66,8.08,6.73,10.38,0,8.3,6.27,,34,2,,4.3,,-8.88,
12/03/2005,Colorado,93,Cal Poly SLO,75,27,34.07,29.71,27.86,32.06,0,36.66,33.26,,49,25,,25.6,,34.55,
12/03/2005,NC Greensboro,72,Charleston,58,-2.5,-2.34,-1.93,-0.69,-3.39,0,0.18,-0.07,,-8.5,-1.5,,-1.6,,12.2,
12/03/2005,North Texas,83,Chattanooga,76,4.5,6.74,7.48,7.06,7.97,0,5.87,2.64,,11.9,3.5,,5,,19.84,
12/03/2005,Kent St.,83,Cleveland St.,68,16,13.83,14.9,11.29,19.58,0,12.59,17.82,,5.9,15,,15.8,,5.06,
12/03/2005,Appalachian St.,69,Davidson,102,0,2.21,2.02,0.15,3.83,0,0.8,-1.24,,10.9,1,,-1.2,,5.49,
12/03/2005,Hofstra,79,Delaware,65,12.5,17.23,14.13,14.9,13.66,0,16.4,17.34,,22.4,12,,18.7,,22.05,
12/03/2005,Old Dominion,79,East Carolina,53,16,15.66,13.99,12.09,16.04,0,17.67,13.95,,18.1,17.5,,16.1,,14.76,
12/03/2005,Indiana,79,Eastern Michigan,63,22,22.43,19.16,15.23,24.35,0,23.01,26.17,,23.4,19,,,,22.46,
12/03/2005,Tulane,68,Fairfield,80,-1,-0.8,-0.56,1.23,-2.27,1,-3.17,-1.51,,1.7,0,,,,2.83,
12/03/2005,Iowa St.,77,Fresno St.,84,13,11.74,10.09,8.08,12.07,0,9.53,15.38,,12,13,,13.4,,8.85,
12/03/2005,Oregon,57,Georgetown,71,6,10.51,7.89,4.62,13.33,0,12.26,6.12,,20,,,6.7,,-1.68,
12/03/2005,South Florida,72,Georgia Southern,66,-3.5,-3.84,-4.23,-6.89,-1.7,1,-6.82,-0.79,,-3,-3.5,,,,-19.11,
12/03/2005,Eastern Illinois,58,Indiana St.,66,-7,-10.12,-5.76,-6.09,-5.5,0,-8.73,-6.47,,-27.3,-6.5,,-6.6,,-27.94,
12/03/2005,Washington St.,58,Kansas St.,57,3.5,-6.84,-6.21,-8.96,-3.14,0,-7.81,-2.4,,-21.8,4.5,,3.1,,-24.32,
12/03/2005,Drexel,50,La Salle,62,3.5,2.15,3.65,3.21,4.17,1,2.86,0.31,,0.2,3,,,,0.45,
12/03/2005,Portland,99,Long Beach St.,95,6,2.25,2.14,1.54,2.83,0,2.52,7.71,,-4,8,,2.9,,0.87,
12/03/2005,Northern Iowa,72,Loyola-Chicago,56,10.5,4.22,5.59,3.3,7.62,0,3.04,11.93,,-12.5,12,,11.9,,-10.12,
12/03/2005,Cincinnati,81,Memphis,91,-3,-3.42,-2.88,-2.99,-2.77,0,-4.23,4.18,,-9.5,-3,,-5.2,,-0.92,
12/03/2005,Notre Dame,67,Michigan,71,2.5,4.42,2.8,2.14,3.61,0,5.33,4.45,,10.2,3.5,,0.8,,8.79,
12/03/2005,Portland St.,62,Middle Tenn St.,65,1,1.16,3.51,1.04,5.84,0,1.05,-0.96,,0.8,0,,-0.8,,12.82,
12/03/2005,Denver,69,Montana St.,66,10.5,14.66,12.12,18.25,7.01,0,17.82,15.65,,19.3,10,,9.9,,28.77,
12/03/2005,Louisiana-Lafayette,62,NC Charlotte,67,1,1.9,0.69,1.02,0.3,0,2.56,6.81,,-1.2,0,,,,-5.13,
12/03/2005,Pacific,70,Nevada,77,-4,-5.29,-7.55,-8.53,-6.71,0,-7.19,0.79,,-6.2,-4.5,,-3.9,,-12.34,
12/03/2005,New Mexico St.,67,New Mexico,61,-5.5,-11.38,-8.13,-11.2,-5.45,0,-10.78,-20.34,,-7.1,-5,,-13.4,,-19.99,
12/03/2005,Southern Miss,83,New Orleans,78,-1.5,0.73,3.29,6.95,-3.61,0,0.66,-1.03,,4.5,-3,,-3.1,,16.61,
12/03/2005,Kentucky,79,North Carolina,83,6.5,4.15,-1.46,-1.85,-1.02,0,5.82,7.46,,8.6,6,,5.9,,-2.85,
12/03/2005,James Madison,83,Northeastern,86,-4.5,-5.76,-4.86,-5.36,-4.38,0,-9.11,-7.2,,-1.6,-4.5,,-6.9,,-7.93,
12/03/2005,Toledo,69,Northern Illinois,73,7,8.09,7.55,5.5,9.51,0,8.2,12.95,,2.4,7,,10,,-4.45,
12/03/2005,Villanova,85,Oklahoma,74,7,8.24,2.42,-0.94,9.6,0,3.05,12.4,,19.1,5,,6.2,,-4.59,
12/03/2005,Texas A&M,60,Penn St.,55,17.5,16.06,11.56,10.14,14.11,0,14.54,19.16,,22.5,15,,15.9,,5.76,
12/03/2005,Wisconsin,71,Pepperdine,55,19.5,16.49,14.13,12.96,15.23,0,19.07,15.75,,20.3,18,,15.6,,8.8,
12/03/2005,Rhode Island,77,Providence,69,2,-2.5,-1.08,-0.97,-1.2,0,-3.55,-5.49,,0.8,0,,-4.6,,4.49,
12/03/2005,Evansville,75,Purdue,69,1,-1.71,-0.27,-1.64,1.02,0,-2.61,-2.3,,-6.7,1,,2,,-4.35,
12/03/2005,St. Mary's,69,Rutgers,75,2.5,2.39,2.01,1.13,2.67,0,0.57,2.88,,3.2,2,,3.9,,-2.2,
12/03/2005,Tennessee-Martin,72,SE Missouri St.,60,5.5,4.24,6.41,5.65,7.15,0,5.27,-2.54,,8.6,3.5,,1.3,,-4.85,
12/03/2005,Oklahoma St.,64,SMU,54,19,19.58,19.75,20.1,19.48,0,21.92,17.78,,19.5,18,,18.7,,21.18,
12/03/2005,Wisconsin-Milwaukee,82,Saint Louis,71,8.5,7.88,5.68,7.84,3.52,0,3.73,11.98,,11.8,8.5,,8.4,,4.27,
12/03/2005,South Alabama,55,Samford,52,7.5,3.4,2.56,-0.8,5.64,0,2.33,7.05,,-1.8,8.5,,8,,-7.29,
12/03/2005,Furman,73,San Diego,80,5,0.75,2,4,-0.05,0,0.12,-1.45,,2,3,,-0.1,,14.63,
12/03/2005,UC Irvine,68,San Jose St.,58,11.5,9.47,9.23,9.49,8.99,0,8.84,10.79,,9.3,9,,9.4,,7.93,
12/03/2005,Mississippi St.,82,Santa Clara,69,6.5,4.66,3.58,3.44,3.69,0,6.25,7.47,,2.5,8,,4.6,,-6.35,
12/03/2005,Clemson,82,South Carolina,63,6,8.45,7.35,7.17,7.55,0,5.71,4.05,,18.9,4.5,,7.3,,8.66,
12/03/2005,Wyoming,53,Southern Illinois,57,2,1.98,2.11,1.93,2.3,0,1.11,-6.89,,8.5,1,,4.9,,14.11,
12/03/2005,Syracuse,80,TCU,64,18,16.35,13.81,12.3,15.34,0,17.49,18.55,,18.4,17,,16,,16.36,
12/03/2005,Pennsylvania,46,Temple,50,-2,1.22,1.35,5.52,-2.69,0,1.64,-0.14,,2.9,-1.5,,0.1,,1.02,
12/03/2005,San Francisco,90,Texas Tech,72,-9.5,-10.56,-9.58,-7.86,-11.48,0,-12.35,-12.04,,-7.3,-8.5,,-12.3,,-11.34,
12/03/2005,Nebraska,72,UAB,73,2.5,3.78,2,8.34,-3.7,0,3.88,-0.92,,9.3,3.5,,5.8,,13.91,
12/03/2005,Loyola Marymount,77,UC Santa Barbara,60,2,0.37,-3.11,-1.69,-4.69,0,2.05,4.24,,1.7,2.5,,0.6,,-1.63,
12/03/2005,Oregon St.,69,UNLV,63,2.5,-3.37,-5.18,-3.93,-6.57,0,-6.36,2.77,,-6.6,-1,,0.5,,-15.89,
12/03/2005,Rice,96,Utah,94,-2.5,-7.96,-8.22,-10.03,-6.86,0,-8.74,-7.75,,-6.7,-4,,-7.7,,-14.22,
12/03/2005,Iowa,72,Valparaiso,59,15,15.76,11.28,9.47,12.97,0,14.13,27.28,,8,15,,22.7,,7.38,
12/03/2005,Elon,59,Wake Forest,78,-13.5,-16.93,-14.98,-18.92,-12.34,0,-18.73,-19.86,,-13.5,-12,,-18.2,,-16.39,
12/03/2005,Eastern Kentucky,89,Western Kentucky,97,-3.5,-5.82,-6.68,-4.76,-9.03,0,-8.45,-5.3,,-2.4,-5,,-5,,-3.69,
12/03/2005,Detroit,77,Western Michigan,74,5,5.64,4.02,6.38,1.66,0,5.37,0.21,,16.5,5,,3.7,,20.32,
12/03/2005,Towson,76,William & Mary,45,-4,-7.23,-4.3,0.89,-11.56,0,-12.16,-3.52,,-12.3,-5,,-4.7,,5.32,
12/03/2005,Illinois St.,59,Wisconsin-Green Bay,51,8,9.04,7.99,6.65,9.45,0,10.34,11.07,,5.2,6.5,,11.5,,1.9,
12/03/2005,Illinois,65,Xavier,62,6,2.33,4.43,12.49,-1.04,1,4.27,2.64,,-6.7,6.5,,,,12.61,
12/04/2005,Louisville,67,Arkansas St.,55,20,16.59,12.92,15.41,10.36,0,16.73,23.35,,13.9,22,,19.8,,11.23,
12/04/2005,Pittsburgh,78,Auburn,41,13,7.89,4.92,3.41,6.17,0,8.09,18.28,,-0.7,12.5,,12.1,,-1.87,
12/04/2005,Eastern Washington,70,CS Northridge,48,1.5,-1.13,0.26,-3.65,3.93,0,0.9,-3.73,,-1.8,1,,-2.4,,-2.47,
12/04/2005,Washington,99,Gonzaga,95,6.5,6.77,6,-1.02,13.92,0,5.67,8.86,,9.9,4.5,,3.3,,-1.86,
12/04/2005,Central Michigan,62,Miami-Ohio,75,-10,-11.51,-9.02,-7.58,-10.62,0,-14.19,-12.04,,-14.3,-9,,-10.3,,-5.66,
12/04/2005,NC Wilmington,60,VA Commonwealth,40,5,6.25,6.97,8.99,5.51,0,6.69,3.19,,7.3,5,,5.8,,10.93,
12/04/2005,Georgia Tech,63,Virginia,54,5,-0.99,-1.33,-0.96,-1.68,0,-0.49,0.7,,-6.4,7,,2.9,,-7.22,
12/04/2005,Duke,77,Virginia Tech,75,22,24.56,25.02,27.9,22.46,0,24.67,21.15,,28.2,21.5,,23,,24.01,
12/04/2005,Marshall,73,Youngstown St.,70,8,8,8.68,13.64,4.68,0,6.09,7.11,,8.6,9,,7.9,,14.91,
12/05/2005,Illinois,75,Arkansas-Little Rock,49,20.5,24.18,21.48,30.05,18.76,0,25.59,25.17,,25.6,21,,19.9,,30.52,
12/05/2005,Drake,74,Iowa St.,89,2.5,4.86,5.4,5.07,5.72,0,7.13,-0.84,,11.1,0,,1,,10.77,
12/05/2005,CS Sacramento,106,Long Beach St.,94,4.5,8.44,8.83,6.99,10.72,0,9.06,7.74,,11.4,4,,4.7,,10.36,
12/05/2005,George Washington,78,Maryland,70,-2.5,-4.56,-5.65,-6.65,-4.35,1,-5.59,-2.97,,-5.7,-2.5,,-2.1,,-4.51,
12/05/2005,Utah St.,79,Middle Tenn St.,61,13,10.73,8.04,5.76,9.95,0,12.64,15.01,,10.3,11.5,,10.7,,7.34,
12/05/2005,Arizona St.,79,Minnesota,85,6,7.47,7.46,8.38,6.5,0,9.06,4.29,,12.2,4,,4.4,,16.12,
12/05/2005,Louisville,53,Richmond,45,18.5,20.57,16.42,15.41,17.58,0,22.05,23.06,,23.7,19,,21.6,,22.25,
12/05/2005,Rice,58,Texas,85,-18,-16.68,-15.18,-12.01,-19.36,1,-17.98,-19.44,,-12.6,-18,,-18.7,,-10.7,
12/06/2005,Tennessee,89,Appalachian St.,81,15.5,16.3,12.37,11.56,13.36,0,16.99,23.29,,15.5,15,,17.1,,7.34,
12/06/2005,Butler,70,Bradley,60,4,4.15,3.8,2.28,5.36,0,4.14,6.83,,1.7,5,,4.6,,4.32,
12/06/2005,San Diego,94,Cal Riverside,67,15,21.19,17.84,15.19,21.35,0,22.37,20.31,,29.3,17,,18.6,,15.66,
12/06/2005,Chattanooga,69,Creighton,64,-6,-13.16,-12.97,-13.14,-12.86,0,-13.63,-10.72,,-17,-5,,-11.6,,-18.6,
12/06/2005,Western Kentucky,84,Evansville,77,14,16.39,14.41,14.39,14.57,0,18.52,14.99,,21.2,14,,14.7,,13.99,
12/06/2005,Providence,77,Florida,87,-5.5,-5.41,-5.42,-6.69,-4.58,0,-6.16,-5.8,,-2.3,-6,,-6.9,,-7,
12/06/2005,Indiana St.,72,Indiana,67,-6.5,-4.12,-1.91,1.17,-4.93,0,-2.55,-10.22,,1.2,-5.5,,-9.4,,6.29,
12/06/2005,Northern Iowa,67,Iowa,63,1,0.35,1.05,0.92,1.19,0,1.15,-4.26,,3.8,1,,-0.7,,2.23,
12/06/2005,Georgia St.,46,Kentucky,73,-12.5,-14.01,-10.18,-10.85,-9.66,1,-13.15,-23.32,,-11.9,12,,-15.2,,-10.81,
12/06/2005,Montana,79,Loyola Marymount,61,7,8.16,9.31,7.36,11.79,0,4.48,8.73,,8.4,6,,8.2,,8.14,
12/06/2005,Rhode Island,78,Manhattan,69,2,6.73,6.31,10.84,1.61,0,8.03,5.19,,13.2,0,,1.5,,13.71,
12/06/2005,Boston College,70,Michigan St.,77,2,3.25,3.1,4.93,2.6,1,6.32,-1.45,,6.1,0,,1,,12.47,
12/06/2005,East Carolina,70,NC Greensboro,78,6.5,7.18,6.78,8.56,4.62,0,5.79,8.12,,8.4,7.5,,7.6,,7.39,
12/06/2005,Texas A&M,72,North Texas,70,16,20.28,14.35,11.57,18.04,0,18.83,26.93,,22.9,16,,23.4,,10.52,
12/06/2005,Marist,63,Ohio,69,-4,-2.57,0.18,2.04,-2.25,0,0.53,-8.44,,1.2,-4.5,,-8.5,,9.15,
12/06/2005,California,82,San Diego St.,64,8,6.35,6.21,8.42,3.72,0,7.43,3.25,,6.7,7.5,,8.6,,13.89,
12/06/2005,Kansas,67,St. Joseph's PA,70,3,-2.65,-3.83,-4.44,-3.07,1,-3.33,-3.69,,-7.8,2.5,,6.4,,-2.7,
12/06/2005,Princeton,47,Temple,60,-7,-10.97,-10.23,-9.85,-10.93,0,-14.22,-10.02,,-13.3,-7.5,,-7.5,,-17.36,
12/06/2005,Northern Arizona,58,Tulsa,63,3,2.11,3.53,2.01,4.84,0,2.76,-0.38,,1.7,2.5,,1.7,,5.83,
12/06/2005,DePaul,70,UAB,66,-1,1.35,-0.6,1.29,-2.27,0,2.08,-0.78,,6.7,-1,,1.1,,0.53,
12/06/2005,Hawaii,78,UNLV,72,12.5,9.07,8.42,6.3,11.67,0,11.95,6.51,,10.4,10,,7.6,,9.41,
12/06/2005,San Francisco,67,Wichita St.,75,-3,-9.49,-10.59,-11.38,-9.84,0,-11.03,-6.07,,-12.9,-2,,-5.7,,-13.48,
12/06/2005,Clemson,62,Wofford,60,17,23.12,21.02,20.62,21.61,0,23.48,25.93,,26.6,16,,20.5,,26.15,
12/07/2005,BYU,80,Boise St.,77,9,8.51,8.76,4.85,13.48,0,7.86,10.85,,4.8,8.5,,9.2,,6.49,
12/07/2005,Fresno St.,75,CS Northridge,60,9.5,10.67,10.52,13.1,9.22,0,11.1,7.31,,13.9,9,,9.4,,14.03,
12/07/2005,Dayton,61,Central Michigan,36,19,21.62,17.99,16.34,19.94,0,22.9,24.16,,24.8,18,,21.6,,16.95,
12/07/2005,Kansas St.,71,Colorado St.,67,8.5,6.6,1.86,-7.44,11.36,0,8.88,12.41,,3.9,8,,10.5,,2.59,
12/07/2005,Wright St.,69,Detroit,58,0,1.47,2.01,-1.87,5.74,0,2.16,-0.29,,3.5,0,,-0.4,,-6.47,
12/07/2005,Virginia,60,Fordham,62,13,13.74,14.45,14.41,14.88,0,14.15,15.27,,8.7,12,,15,,10.44,
12/07/2005,Old Dominion,54,George Mason,53,5.5,6.72,5.15,7.49,1.38,0,8.32,8.1,,10.6,5.5,,4.4,,7.47,
12/07/2005,Georgia,91,Georgia Tech,75,0,8.15,6.47,10.47,3,0,9.31,5.01,,19.7,1,,1.4,,15.8,
12/07/2005,VA Commonwealth,87,Hofstra,64,3,3.34,7.04,4.83,9.03,0,2.7,1.66,,0.8,3,,1,,1.74,
12/07/2005,Idaho,71,Idaho St.,78,5,2.06,3.39,-0.13,5.85,0,1.22,4.95,,-3.4,5.5,,3.9,,-1.36,
12/07/2005,Drexel,68,James Madison,57,10.5,12.45,10.59,11.69,9.58,0,12.83,19.19,,10.9,10,,10.5,,13.5,
12/07/2005,Texas Tech,53,Louisiana Tech,68,11,9.45,8.75,7.41,10.78,0,5.58,16.73,,2.6,9.5,,13.6,,6.74,
12/07/2005,Davidson,82,Missouri,73,6,4.21,3.46,4.59,2.32,0,4.63,2.74,,6.7,7,,4.3,,10.77,
12/07/2005,Alabama,71,Notre Dame,78,8.5,9.33,9.99,12.51,7.92,0,4.85,11.81,,6.9,9.5,,12,,8.7,
12/07/2005,Duke,72,Pennsylvania,59,23,21.59,20.59,21.11,21.04,0,19.83,24.34,,19.6,23,,23.6,,22.95,
12/07/2005,UC Santa Barbara,65,Pepperdine,56,8,2.24,2.37,-0.81,5.47,0,4.03,-0.68,,3.2,7,,2.2,,3.06,
12/07/2005,Duquesne,60,Pittsburgh,71,-14,-17.14,-14.04,-12.63,-15.86,0,-24.23,-13.59,,-19,-13.5,,-17.5,,-15.55,
12/07/2005,Portland,70,Portland St.,52,5.5,-2.78,-2.99,-3.22,-2.77,0,-3.63,2.32,,-9,5,,-0.4,,-4.29,
12/07/2005,Iona,80,Rider,59,9,9.44,8.5,13.06,5.18,0,9.56,8.24,,9.3,10.5,,11.3,,9.55,
12/07/2005,North Carolina,75,Saint Louis,63,14,14.74,15.11,17.24,13.08,0,12.83,20.9,,10.2,14,,14.2,,17.96,
12/07/2005,Pacific,81,San Jose St.,63,11,11.33,11.29,11.37,11.55,0,8.65,18.19,,8.4,11,,9.8,,2.88,
12/07/2005,Tulane,56,TCU,52,-2,-2.93,-3.77,-5.57,-2.03,1,-1.45,-3.74,,1.4,-2.5,,-6.2,,-3.6,
12/07/2005,Northeastern,89,Towson,67,17,19.51,17.14,14.57,22.5,0,20.36,18.71,,21.4,17,,19.5,,19.61,
12/07/2005,Colorado,76,Utah,52,10,10.72,10.7,9.29,11.9,0,11.84,8.38,,16.3,8,,6.6,,11.65,
12/07/2005,Maryland,87,Western Carolina,57,24,25.56,23.75,23.35,24.19,0,24.75,32.07,,22.3,24,,26.7,,21.61,
12/07/2005,Wisconsin,82,Wisconsin-Green Bay,62,21,20.26,18.51,17.05,20,0,20.17,21.22,,19.8,21.5,,23.3,,14.21,
12/07/2005,Eastern Michigan,77,Youngstown St.,71,7.5,9.49,10.08,14.66,6.93,0,6.43,12.09,,8.5,7,,8.3,,14.49,
12/08/2005,Murray St.,80,Eastern Kentucky,51,9.5,7.85,7.44,5.21,9.78,0,10.54,9,,6.2,10.5,,6.4,,3.83,
12/08/2005,George Washington,70,Florida International,45,19.5,19.71,16.28,13,19.66,0,22.1,25.6,,15.9,19,,22,,14.57,
12/08/2005,Illinois,58,Georgetown,48,8,8.78,7.15,16.34,2.14,0,10.55,10.22,,4.5,7.5,,8.9,,9.2,
12/08/2005,Samford,61,Jacksonville St.,62,9,13.16,11.59,14.69,8.88,0,13.15,9.82,,22.5,9,,9.9,,19.92,
12/08/2005,Connecticut,78,Massachusetts,60,19,24.03,24.99,26.68,23.6,0,23.18,26.59,,20.1,19.5,,24,,18.57,
12/08/2005,Austin Peay,66,Morehead St.,55,11,17.99,21.32,24.1,19.78,0,16.58,12.19,,23.9,11,,11.4,,19.41,
12/08/2005,Arizona,75,Northern Arizona,66,24,23.36,17.77,17.08,22.09,0,23.52,32.45,,18.5,25,,26.5,,18.28,
12/08/2005,SE Missouri St.,70,Tennessee St.,69,2.5,2.69,3.38,2.99,3.75,0,4.5,6.4,,-5,1,,3.5,,36.95,
