date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linepugh,lineopen,linedok,linedunk,linefox,linerpi,linepig
01/29/2012,Oregon,71,Oregon St.,76,1.5,4.56,2.03,10.25,-0.29,0,10,7.63,,-1.36,1,0.77,,4,,5.5
01/29/2012,South Florida,81,Providence,78,7,5.9,5.73,5.71,5.68,0,4,6.65,,5.26,7.5,5.38,,6,,8.5
01/29/2012,Rider,83,Siena,72,4.5,3.86,2.27,-1.22,3.1,0,3,5.39,,1.25,5,3.84,,7,,8.5
01/29/2012,California,69,Stanford,59,8.5,8.58,7.28,7.14,7.3,0,8,9.91,,6.1,8.5,7.7,,11,,11.5
01/29/2012,South Alabama,68,Troy St.,66,5,6.06,6.59,8.39,6.06,0,6,4.06,,8.48,5.5,4.49,,5,,6
01/30/2012,Tennessee St.,77,Austin Peay,57,2.5,2.2,2.01,4.6,1.32,0,4,1.03,,0.08,2.5,1.08,,2,,3.5
01/30/2012,Samford,52,Charleston,68,-4,-4.05,-5.45,-5.77,-5.4,0,-5,-4.52,,-6.75,-5.5,-5.46,,-3,,3.5
01/30/2012,Texas,66,Missouri,67,-1,-0.88,-1.87,-6.19,-0.32,0,1,-1.75,,-3.35,,0.08,,2,,1.5
01/30/2012,Hampton,68,Morgan St.,63,-1,0.4,-1.5,-0.92,-1.69,0,,0.64,,,-1,-0.64,,3,,2
01/30/2012,Northern Arizona,62,Northern Colorado,64,-2.5,-3.09,-5.29,-0.6,-6.69,0,1,-1.9,,-7.83,-1.5,-1.62,,-4,,
01/30/2012,West Virginia,66,Pittsburgh,72,5.5,8.63,9.07,9.23,9.01,0,6,8.03,,8.75,6.5,7.03,,10,,11
01/30/2012,Pennsylvania,82,Princeton,67,1.5,3.55,2.25,3.18,1.98,0,6,2.58,,3.66,,2.51,,4,,4.5
01/30/2012,Eastern Illinois,53,SE Missouri St.,74,2.5,1.01,1.73,1.91,1.65,0,3,-1.73,,0.53,2.5,1.75,,1,,0.01
01/30/2012,Alabama St.,66,Texas Southern,59,-4,-1.01,-3.22,-1.47,-3.8,0,5,-0.78,,,-3,-3.01,,-2,,
01/30/2012,Wofford,82,Western Carolina,56,9,9.97,8.93,8.76,8.96,0,10,9.9,,9.39,8,7.76,,10,,15
01/31/2012,Virginia,65,Clemson,61,7,11.52,12.79,17.03,11.54,0,10,9.1,,11.01,8,8.97,,11,,13.5
01/31/2012,Iowa St.,72,Kansas St.,70,1,1.75,0.7,1.2,0.47,0,5,0.57,,-0.08,,0.37,,1,,5.5
01/31/2012,Central Michigan,60,Kent St.,67,-5,-6.4,-6.14,-6.39,-6.17,0,-4,-9.42,,-7.06,-4.5,-4.79,,-7,,
01/31/2012,Illinois,42,Michigan St.,41,-2,-4.76,-4.67,-0.38,-5.99,0,-4,-7.39,,-7.73,-2.5,-2.86,,-5,,
01/31/2012,Air Force,42,New Mexico,81,-8.5,-7.81,-7.97,-6.5,-8.52,0,0.01,-10.94,,-9.11,-8.5,-8.57,,-11,,
01/31/2012,Wake Forest,53,North Carolina,68,-16.5,-15.4,-15.54,-10.77,-16.95,0,-11,-20.52,,-17.58,-15.5,-14.97,,-16,,
01/31/2012,Texas Tech,63,Oklahoma St.,80,-3,-3.36,-4.83,-2.62,-5.5,0,1,-5.22,,-5.64,-3.5,-2.55,,-3,,
01/31/2012,Marquette,66,Seton Hall,59,8.5,9.34,9.34,8.55,9.44,0,8,9.29,,8.55,9,8.87,,9,,13
01/31/2012,Northern Iowa,58,Southern Illinois,49,12.5,13.63,14.45,13.8,14.53,0,14,13.43,,13.47,12,11.81,,15,,13
01/31/2012,Kentucky,69,Tennessee,44,16.5,18.43,19.04,21.78,18.21,0,18,18.66,,17.03,16.5,16.28,,19,,18.5
01/31/2012,Arkansas,82,Vanderbilt,74,-2.5,-2.29,-0.98,0.1,-1.33,0,-1,-6.25,,-2.13,,-1.42,,-4,,
01/31/2012,Penn St.,46,Wisconsin,52,-8,-10.55,-12.59,-7.09,-14.8,0,-9,-11.45,,-13.77,-9,-8.77,,-9,,
01/31/2012,Wisconsin-Milwaukee,65,Youngstown St.,73,9,8.19,8.32,6.5,8.7,0,8,9.54,,8.48,9.5,8.27,,9,,7
02/01/2012,Buffalo,73,Ball St.,57,5.5,9.22,8.78,9.59,8.48,0,8,9.76,,8.45,7,7.01,,11,,11.5
02/01/2012,Texas A&M,60,Baylor,63,-7.5,-7.83,-9.45,-13.05,-8.99,0,-4,-6.21,,-10.01,-6.5,-5.57,,-7,,
02/01/2012,San Diego St.,58,Boise St.,56,11,12.14,11.23,20.08,9.6,0,10,13.16,,10.08,13,10.07,,12,,
02/01/2012,Western Michigan,48,Bowling Green,72,4,3.63,2.64,5.6,1.78,0,6,4.95,,2.37,2.5,2.87,,2,,3.5
02/01/2012,UNLV,82,Colorado St.,63,14.5,12.96,12.74,11.32,12.94,0,8,15.61,,11.72,14.5,13.55,,16,,14.5
02/01/2012,Georgetown,58,Connecticut,44,2.5,4.34,6.96,8.24,6.5,0,1,0.87,,5.88,3.5,4.26,,3,,5
02/01/2012,Furman,53,Davidson,71,-5.5,-5.91,-6.9,-6.55,-7.08,0,-4,-7.32,,-9.06,-6.5,-5.75,,-5,,-2.5
02/01/2012,Indiana St.,61,Drake,54,6,2.28,2.15,2.14,2.04,0,3,1.79,,-0.46,6,4.25,,2,,3.5
02/01/2012,Northeastern,53,Drexel,61,-4,-4.86,-5.19,-1.74,-6.22,0,0.01,-7.35,,-6.93,-4,-3.6,,-7,,-6
02/01/2012,Dayton,73,Duquesne,83,4,5.95,6.62,7.4,6.33,0,6,5.09,,7.91,3.5,3.88,,4,,7
02/01/2012,Miami-Ohio,62,Eastern Michigan,57,8,7.13,7.18,0.32,8.9,0,8,7.96,,9.25,9,8.6,,7,,7
02/01/2012,Bradley,62,Evansville,92,-3.5,-2.99,-2.04,-0.43,-2.54,0,-6,-4.32,,-4.52,-3.5,-2.07,,-2,,-2
02/01/2012,Temple,78,Fordham,60,17,20.63,20.59,16.93,21.67,0,17,24.14,,19.64,17,17.65,,24,,24
02/01/2012,Delaware,65,George Mason,60,-5.5,-3.28,-3.02,-4.7,-2.71,0,-1,-5.37,,-3.93,-4.5,-4.5,,-3,,-1
02/01/2012,Auburn,59,Georgia,51,1.5,1.79,1.1,3.5,0.42,0,4,0.4,,-0.68,3,1.19,,1,,4.5
02/01/2012,NC Wilmington,53,Georgia St.,68,-5,-3.65,-4.73,-0.5,-6.06,0,-1,-4.98,,-6.43,-4,-4.25,,-4,,-2
02/01/2012,Florida St.,68,Georgia Tech,54,12,16.02,14.74,13.8,15.08,0,15,17.45,,15.75,14,12.54,,18,,20.5
02/01/2012,UAB,80,Houston,69,8.5,7.23,4.82,4.41,4.82,0,7,9.85,,4.22,8.5,8.02,,9,,10.5
02/01/2012,Creighton,102,Illinois St.,74,10.5,12.27,10.98,15.98,9.86,0,12,12.57,,11.76,11,10.47,,12,,13.5
02/01/2012,Michigan,68,Indiana,56,4,1.1,-1.28,2.98,-2.43,0,0.01,1.27,,-2.63,2.5,2.12,,3,,4.5
02/01/2012,Miami-Florida,90,Maryland,86,10,8.71,9.91,4.66,11.04,0,5,9.92,,9.18,10,9.34,,8,,12.5
02/01/2012,Rhode Island,81,Massachusetts,78,-3.5,-6.45,-8.8,-11.73,-8.23,0,-4,-3.78,,-10.12,-4,-5.21,,-4,,-4.5
02/01/2012,Southern Miss,75,Memphis,72,3,1.4,1.05,6.94,-0.23,0,5,-1.27,,-1.9,1,1.14,,-1,,2.5
02/01/2012,Iowa,63,Minnesota,59,-1.5,-0.83,-1.99,-3.17,-1.82,0,4,-2.15,,-2.61,,-0.42,,-1,,0.5
02/01/2012,La Salle,85,NC Charlotte,72,9.5,11.35,9.55,7.98,9.93,0,17,11.63,,10.66,10.5,8.12,,13,,12.5
02/01/2012,Boston College,51,North Carolina St.,56,-10,-10.16,-11.49,-9.16,-12.22,0,-6,-10.44,,-13.1,-9.5,-10.17,,-10,,
02/01/2012,IUPUI,79,Oakland,75,-3,-1.56,-1.1,-3.96,-0.5,0,1,-3.15,,-1.1,-1,-1.23,,-2,,-1.5
02/01/2012,Northern Illinois,58,Ohio,67,-15,-17.54,-20.16,-22.13,-19.83,0,-10,-20.62,,-19.76,-15,-15.44,,-17,,-15.5
02/01/2012,Kansas,84,Oklahoma,62,17,14.33,14.4,11.34,15.35,0,12,15.06,,13.58,18,14.79,,18,,14.5
02/01/2012,Providence,78,Rutgers,67,1.5,2.2,1.81,3.87,1.18,0,3,0.73,,0.27,1.5,2.08,,3,,3.5
02/01/2012,East Carolina,62,SMU,43,4,5.02,5.63,3.71,6.02,0,5,6.53,,5.35,3.5,4.06,,4,,5.5
02/01/2012,Saint Louis,86,St. Bonaventure,62,10,8.96,9.97,7.63,10.88,0,8,8.64,,11.81,10.5,9.68,,7,,8
02/01/2012,DePaul,81,St. John's,87,3,1.99,3.03,5.62,2.29,0,5,0.39,,1.47,1.5,1.65,,-2,,1.5
02/01/2012,Richmond,60,St. Joseph's PA,1.5,1.5,0.93,0.29,-0.11,0.3,0,0.01,1.06,,-1.51,2,1.16,,4,,2.5
02/01/2012,Akron,86,Toledo,72,12.5,15.75,15.88,16.91,15.53,0,10,19.55,,14.67,14.5,14.3,,16,,19
02/01/2012,Hofstra,74,Towson,49,13.5,17.3,17.95,15.4,18.45,0,16,18.96,,17.12,14.5,15.44,,18,,19
02/01/2012,Marshall,63,Tulane,44,9.5,9.02,8.05,10.5,7.3,0,8,11.56,,8.44,8.5,8.85,,7,,10.5
02/01/2012,Rice,77,UTEP,75,5.5,3,2.42,3.33,2.09,0,4,2.88,,1.51,4,3.19,,3,,4
02/01/2012,William & Mary,78,VA Commonwealth,87,-14.5,-14.64,-17.27,-16.79,-17.54,0,-10,-15.07,,-19.05,-13.5,-13.14,,-13,,-12.5
02/01/2012,SW Missouri St.,67,Wichita St.,74,-5,-3.2,-3.01,-2.18,-3.46,0,0.01,-6.08,,-3.23,-5,-3.17,,-5,,-2.5
02/01/2012,TCU,58,Wyoming,52,-3.5,-3.26,-5.06,-0.55,-6.26,0,-3,-1.94,,-6.45,-2,-2.65,,-2,,
02/01/2012,George Washington,58,Xavier,59,-5.5,-6.4,-6.47,-6.68,-6.53,0,-4,-7.77,,-8.36,-4.5,-5.49,,-6,,
02/02/2012,California,74,Arizona,78,7.5,6.9,7.98,9,7.65,0,7,5.63,,6.29,9.5,6.61,,5,,8
02/02/2012,Stanford,68,Arizona St.,44,14.5,12.94,14.86,14.01,15.1,0,11,12.71,,13.97,14.5,11.69,,12,,13
02/02/2012,Northern Colorado,62,CS Sacramento,73,7.5,7.5,8,10.42,7.52,0,7,6.77,,7.51,8.5,6.8,,6,,8
02/02/2012,Cal St. Fullerton,83,Cal Poly SLO,61,2.5,0.86,-0.6,3.5,-1.74,0,3,-2.66,,-1.41,1.5,0.72,,2,,3.5
02/02/2012,Iona,105,Canisius,86,23.5,25.56,25.87,25.03,26.07,0,22,27.08,,26.66,25,23.16,,27,,27.5
02/02/2012,Elon,99,Charleston,98,-4.5,-3.43,-4.05,-1.58,-4.78,0,-3,-4.44,,-6.22,-4,-3.45,,-3,,-1
02/02/2012,Western Carolina,82,Chattanooga,76,3.5,2.55,1.9,7.15,0.62,0,2,1.43,,0.06,2.5,2.67,,3,,3.5
02/02/2012,NC Greensboro,82,Citadel,71,10,10.17,9.47,11.87,8.71,0,9,13.07,,8.64,10,8.09,,10,,12
02/02/2012,Louisiana-Lafayette,72,Denver,71,-1,-1.32,-3.61,-3.39,-3.71,0,-2,-0.38,,-5.13,-1.5,-1.45,,4,,1.5
02/02/2012,Valparaiso,78,Detroit,73,2.5,3.78,5.1,8.6,4.19,0,4,0.9,,2.25,2.5,3.76,,2,,4.5
02/02/2012,Virginia Tech,60,Duke,75,-5,-4.69,-4.15,-8.18,-3.05,0,-5,-4.78,,-5.99,-4.5,-2.81,,-3,,
02/02/2012,Eastern Illinois,43,Eastern Kentucky,47,2.5,-0.1,-0.4,-0.71,-0.36,0,2,-1.64,,0.86,1.5,0.12,,-1,,
02/02/2012,Northern Arizona,68,Eastern Washington,74,-6,-7.17,-8.8,-5.33,-9.81,0,-4,-6.25,,-10.71,-6,-6.09,,-8,,
02/02/2012,South Alabama,65,Florida Atlantic,56,-3.5,-0.13,0.55,5.26,-0.72,0,5,-4.47,,0.36,-1.5,-2.46,,-2,,-2
02/02/2012,Troy St.,50,Florida International,63,3,3.61,3.7,6.88,2.89,0,5,1.01,,1.87,4,3.71,,3,,4.5
02/02/2012,BYU,83,Gonzaga,73,3,2.43,2.74,-0.09,3.43,0,4,1.98,,2.22,3.5,3.88,,2,,2
02/02/2012,Fresno St.,65,Idaho,55,4,2.67,2.26,2.48,2.14,0,1,3.63,,0.9,3.5,3.19,,2,,6
02/02/2012,Montana St.,86,Idaho St.,87,4.5,5.54,4.45,6.09,3.89,0,5,4.7,,4.02,5,5.61,,7,,8
02/02/2012,Tennessee-Martin,74,Jacksonville St.,85,-4.5,-4.14,-4.71,-5.79,-4.64,0,-2,-3.63,,-5.6,-4,-3.43,,-5,,-3
02/02/2012,Old Dominion,80,James Madison,71,10.5,12.17,11,10.9,10.97,0,,13.58,,11.14,11,10.08,,14,,14.5
02/02/2012,Arkansas St.,72,Louisiana-Monroe,64,11,13.99,12.78,14.55,12.28,0,14,15.94,,12.09,12,12.04,,16,,15
02/02/2012,Manhattan,73,Marist,51,15,17.06,16.79,15.51,17.09,0,13,18.62,,14.43,15.5,15.82,,21,,21
02/02/2012,North Texas,66,Middle Tenn St.,68,-5,-5.78,-7.92,-8.38,-7.87,0,-3,-6.85,,-7.98,-6.5,-5.62,,-4,,-2.5
02/02/2012,Northwestern,84,Nebraska,74,6.5,6.39,7.11,6.3,7.25,0,8,5.85,,6.52,7.5,6.22,,6,,5
02/02/2012,South Dakota St.,75,Oral Roberts,60,2.5,3.12,2.85,0.83,3.24,0,3,1.87,,1.35,2.5,3.18,,5,,6.5
02/02/2012,Utah,68,Oregon,79,-10,-11.78,-12.33,-10.57,-13.31,0,-11,-13.97,,-15.32,-7.5,-9.61,,-12,,-8.5
02/02/2012,Colorado,82,Oregon St.,60,2.5,3.49,1.45,5.4,0.16,0,7,6.51,,-0.74,2,2.1,,4,,3.5
02/02/2012,Cal Riverside,52,Pacific,60,4,5.04,4.1,8.86,2.76,0,6,4.89,,2.4,4.5,3.88,,5,,6.5
02/02/2012,Loyola Marymount,67,Pepperdine,57,9.5,10.98,10.65,11.36,10.45,0,12,10.99,,10.44,11.5,8.61,,10,,14
02/02/2012,Santa Clara,78,Portland,84,4.5,5.47,4.38,4.32,4.35,0,8,6.5,,5,5,5.11,,6,,4.5
02/02/2012,Weber St.,92,Portland St.,79,11,11.1,10.28,13.07,9.59,0,10,13.18,,10.17,12,9.76,,12,,11
02/02/2012,Murray St.,81,SE Missouri St.,73,14.5,18.41,19.48,27.64,18.55,0,18,16.62,,19.94,15.5,14.56,,16,,16
02/02/2012,Appalachian St.,52,Samford,53,7.5,7.98,7.61,8.56,7.32,0,7,10.25,,5.77,8,6.44,,9,,9.5
02/02/2012,St. Mary's,,San Diego,73,19,22.91,22.76,23.73,22.58,0,,23.75,,23.53,22.5,21.27,,23,,22.5
02/02/2012,Florida,74,South Carolina,66,14,17.04,17.18,16.2,17.77,0,18,16.25,,17.92,14.5,14.68,,18,,17.5
02/02/2012,North Dakota St.,85,Southern Utah,64,11,10.94,11.44,9.02,12.05,0,11,9.45,,11.4,12,11.09,,12,,11.5
02/02/2012,Austin Peay,88,Tennessee Tech,94,2.5,1.76,1.95,1.36,2.05,0,2,0.55,,2.28,4,3.31,,0.01,,2.5
02/02/2012,UC Irvine,68,UC Davis,61,11,13.82,14.56,21.73,13.86,0,12,12.56,,13.48,11,9.91,,13,,14
02/02/2012,CS Northridge,70,UC Santa Barbara,85,-8.5,-8.81,-10.4,-7.71,-11.31,0,-6,-11.82,,-12.04,-8.5,-8.56,,-7,,-6
02/02/2012,Washington,71,UCLA,69,3,4,3.69,7.57,2.45,0,8,1.54,,3.65,3.5,3.3,,3,,2.5
02/02/2012,Washington St.,60,USC,53,6.5,7.39,7.72,9.18,7.35,0,6,6.85,,5.41,6.5,6.35,,8,,10
02/02/2012,Nevada,53,Utah St.,52,7.5,8.15,7.1,13.65,5.64,0,8,8.18,,6.23,9.5,6.5,,5,,12
02/02/2012,Butler,64,Wright St.,53,10.5,7.96,7.9,7.55,7.96,0,7,8.99,,6.75,9.5,8.92,,9,,7.5
02/02/2012,Illinois-Chicago,72,Youngstown St.,68,-2.5,-2.75,-3.31,-5.02,-2.93,0,-3,-3.45,,-1.78,-2,-2.04,,-1,,
02/03/2012,Loyola-Chicago,47,Cleveland St.,65,-11.5,-12.64,-13.1,-15.56,-12.69,0,-11,-14.37,,-12.8,-10.5,-10.09,,-12,,
02/03/2012,Dartmouth,62,Columbia,64,-4,-3.37,-5.11,-9.82,-4.36,0,-1,-3.4,,-4.73,-4.5,-2.11,,-2,,0.5
02/03/2012,Harvard,71,Cornell,60,15,16.36,16.92,18.62,16.39,0,15,15.94,,15.37,15,15.02,,15,,19.5
02/03/2012,Fairfield,77,Niagara,69,11.5,10.34,9.61,7.95,9.91,0,9,13.48,,10.07,12,9.77,,11,,11.5
02/03/2012,Yale,60,Pennsylvania,53,2.5,1.05,1.11,2.81,0.54,0,1,-0.24,,-0.01,1.5,2.78,,1,,0.5
02/03/2012,Brown,63,Princeton,77,-7,-6.91,-9.33,-10.09,-9.27,0,-1,-6.96,,-8.64,-9,-7.78,,-5,,-6.5
02/03/2012,Loyola-Maryland,63,Rider,46,9,8.95,10.6,14.94,9.46,0,10,6.38,,8.44,9,8.35,,6,,8
02/03/2012,Siena,58,St. Peter's,7.5,7.5,10.3,10.04,13.93,8.95,0,11,10.08,,9.3,7,6.67,,10,,12.5
02/04/2012,Colorado St.,67,Air Force,49,8.5,9.24,9.61,12.7,8.87,0,9,8.43,,6.95,7.5,7.96,,9,,11
02/04/2012,Stanford,43,Arizona,56,3.5,1.78,3.73,3.67,3.66,0,3,-0.54,,2.67,3.5,2.75,,-2,,1
02/04/2012,California,68,Arizona St.,47,18.5,17.88,18.65,16.72,19.2,0,15,20.24,,17.59,19.5,16.78,,19,,18.5
02/04/2012,LSU,71,Arkansas,65,4.5,1.97,2.36,1.37,2.48,0,1,0.95,,1.02,3,2.9,,3,,3
02/04/2012,Mississippi St.,91,Auburn,88,11.5,12.5,12.26,11.13,12.49,0,14,11.3,,13.48,12.5,12.11,,12,,13.5
02/04/2012,Portland,60,BYU,79,-13,-14.23,-14.19,-11.28,-15.1,0,-13,-15.58,,-18.33,-11,-13.34,,-13,,
02/04/2012,Oklahoma St.,60,Baylor,64,-6.5,-8.01,-7.74,-12.47,-7.08,0,-7,-6.98,,-9.22,-7,-6.35,,-7,,
02/04/2012,Georgia Tech,51,Boston College,47,9,10.09,11.64,9.03,12.22,0,7,7.62,,11.43,9,10.9,,11,,11.5
02/04/2012,Illinois St.,78,Bradley,48,11.5,14.1,14.36,12.54,14.73,0,19,13.62,,13.4,12,11.47,,13,,15
02/04/2012,Toledo,65,Buffalo,72,-5,-7.13,-7.43,-7.65,-7.49,0,-3,-11.62,,-7.42,-5,-5.32,,-8,,-6.5
02/04/2012,Long Beach St.,75,CS Northridge,67,21,23.72,25.46,23.46,26.01,0,17,27.14,,24.95,21,21.21,,24,,26
02/04/2012,Eastern Washington,71,CS Sacramento,75,10.5,10.07,10.51,12.27,10.1,0,10,10.21,,10.39,11.5,10.09,,9,,8.5
02/04/2012,Marist,80,Canisius,69,5.5,6.13,6.6,8.45,6,0,7,4.22,,7.83,4.5,4.55,,4,,7
02/04/2012,SMU,52,Central Florida,59,-4,-3.5,-3.76,-6.25,-3.29,0,-2,-6.66,,-3.6,-3,-2.19,,-1,,-3
02/04/2012,Ohio,68,Central Michigan,42,13,15.47,14.83,18.33,13.96,0,16,17.68,,15.41,13,12.86,,14,,15.5
02/04/2012,Appalachian St.,62,Charleston,74,-1.5,-1.21,-2.41,-1.87,-2.65,0,-1,0.83,,-3.98,,-2.49,,-1,,2.5
02/04/2012,Davidson,88,Chattanooga,61,15.5,15.98,15.88,19.67,14.95,0,15,16.14,,14.64,15.5,14.4,,15,,18
02/04/2012,Elon,71,Citadel,66,10.5,11.94,12.45,15.07,11.6,0,13,12.79,,10.87,9,9.68,,11,,11.5
02/04/2012,Virginia Tech,67,Clemson,65,3,6.04,7.48,8.91,7.02,0,6,4.7,,6.7,3.5,5,,5,,5
02/04/2012,Harvard,57,Columbia,52,15.5,15.59,15.71,16.54,15.44,0,13,17.91,,14.5,15.5,13.86,,15,,18.5
02/04/2012,Dartmouth,59,Cornell,68,-3.5,-3.07,-4.21,-8.02,-3.69,0,2,-4.77,,-3.86,-3.5,-3.22,,-2,,-1
02/04/2012,Northern Iowa,65,Creighton,62,-1,-3.07,-3.18,-6.31,-2.74,0,1,-5.28,,-3.6,-2.5,-0.58,,-4,,
02/04/2012,Saint Louis,58,Dayton,50,12.5,10.51,10.32,6.69,11.62,0,6,11.78,,8.87,11,11.09,,13,,15
02/04/2012,Cincinnati,74,DePaul,66,13.5,13.09,12.32,10.14,12.78,0,11,14.92,,11.28,13,12.56,,17,,15
02/04/2012,James Madison,80,Delaware,85,4.5,1.17,0.59,1.55,0.26,0,1,0.76,,0.45,5.5,3.17,,1,,
02/04/2012,Butler,61,Detroit,65,3.5,3.92,4.61,7.17,3.87,0,4,3,,2.66,3.5,3.68,,3,,4
02/04/2012,Towson,57,Drexel,65,-17,-19.49,-21.08,-20.04,-21.47,0,-10,-24.09,,-19.93,-18.5,-17.88,,-22,,-20.5
02/04/2012,Akron,77,Eastern Michigan,47,14.5,16.17,17.57,15.01,18.21,0,13,16.83,,17.58,14.5,14.76,,17,,17
02/04/2012,Southern Illinois,53,Evansville,52,-2,-2.24,-2.17,-1.09,-2.54,0,3,-4.77,,-2.44,,-0.56,,-6,,-3.5
02/04/2012,Florida Atlantic,56,Florida International,76,10,8.14,8.24,8.74,8.01,0,8,7.75,,8.09,9.5,9.03,,8,,7.5
02/04/2012,Tennessee,73,Georgia,62,7.5,6.54,5.35,2.17,6.09,0,5,6.89,,5.74,8,6.89,,9,,10.5
02/04/2012,Western Carolina,65,Georgia Southern,68,6.5,4.2,3,3.12,2.87,0,5,6.24,,3.25,7.5,5.13,,6,,2
02/04/2012,Hofstra,43,Georgia St.,59,-3,-2.34,-4.04,-3.37,-4.51,0,1,-1.54,,-3.91,-4.5,-3.89,,-3,,0.5
02/04/2012,Pepperdine,60,Gonzaga,72,-13.5,-13.13,-13.18,-13.02,-13.35,0,-10,-15.08,,-16.09,-13,-13.34,,-11,,
02/04/2012,San Jose St.,81,Hawaii,83,-3,-3.54,-2.84,-2.55,-3.02,0,-2,-5.46,,-4.95,-3,-1.86,,-5,,-3.5
02/04/2012,Tulane,75,Houston,54,8,5.8,6.18,4.62,6.48,0,5,5.26,,4.43,8.5,6.58,,7,,7
02/04/2012,Nevada,68,Idaho,72,9.5,11.37,9.15,16.7,7.43,0,13,13.09,,8.14,9.5,9.09,,9,,14.5
02/04/2012,Purdue,61,Indiana,78,3,0.61,-0.89,0.35,-1.41,0,-1,1.9,,-4.22,4.5,3.25,,4,,2
02/04/2012,Wichita St.,71,Indiana St.,66,14,15.28,16.31,11.99,17.38,0,15,15.67,,16.26,15,13.92,,18,,14
02/04/2012,Manhattan,73,Iona,85,-3.5,-1.44,-1.26,-0.57,-1.57,0,-1,-2.55,,-4.4,-4.5,-3.42,,0.01,,2
02/04/2012,Oklahoma,70,Iowa St.,77,2.5,1.13,0.77,1.64,0.46,0,3,0.05,,0.19,1,1.71,,1,,1
02/04/2012,Missouri,74,Kansas,71,3,2.26,2.25,5.67,1.02,0,3,0.82,,3.55,2,3,,-2,,3
02/04/2012,South Carolina,52,Kentucky,86,-12,-13.68,-14.84,-16.58,-14.49,0,-10,-13.77,,-15.09,-10.5,-11.82,,-14,,
02/04/2012,St. Joseph's PA,,La Salle,66,2,2.86,3.1,4.24,2.65,0,2,2.23,,1.23,-1,3.07,,3,,4.5
02/04/2012,New Mexico St.,83,Louisiana Tech,72,13.5,13.04,13.72,11.38,14.24,0,14,13.36,,14.25,12.5,12.08,,14,,11
02/04/2012,Troy St.,78,Louisiana-Lafayette,83,-2.5,-2.69,-1.63,-1.98,-1.66,0,0.01,-5.3,,-1.39,-1.5,-2.15,,-6,,-3
02/04/2012,Arkansas-Little Rock,70,Louisiana-Monroe,66,12,15.83,15.09,16.62,14.62,0,17,17.43,,14.13,11,11.83,,18,,17
02/04/2012,Notre Dame,76,Marquette,59,-1.5,-0.58,-3.5,-2.69,-3.8,0,0.01,-0.08,,-3.89,-1,-1.68,,3,,4.5
02/04/2012,Tulsa,79,Marshall,70,3,3.14,1.13,0.77,1.12,0,5,2.47,,1.43,3.5,2.86,,5,,6.5
02/04/2012,George Washington,75,Massachusetts,86,-1.5,-2.91,-3.89,-4.75,-3.78,0,-1,0.31,,-6.06,,-1.07,,-4,,
02/04/2012,Ball St.,53,Miami-Ohio,59,7,6.29,6.41,7.99,5.94,0,7,4.5,,4.63,6.5,5.77,,7,,7.5
02/04/2012,Denver,75,Middle Tenn St.,60,2.5,-0.69,-1.49,-2.65,-1.34,0,3,-1.96,,-1.21,,1.31,,-2,,
02/04/2012,Alabama,69,Mississippi,67,11,10.36,10.96,4.43,12.5,0,9,11.57,,12.11,12,11.28,,12,,10
02/04/2012,Montana St.,58,Montana,67,-7,-7.63,-8.29,-4.97,-9.38,0,-5,-11.81,,-8.8,-5.5,-6.57,,-8,,-6.5
02/04/2012,Eastern Illinois,55,Morehead St.,56,-1.5,-1.57,-1.73,-2.6,-1.61,0,5,-5.71,,-1.33,-1.5,-0.76,,-4,,
02/04/2012,Tennessee-Martin,58,Murray St.,65,-16,-19.84,-20.59,-32.59,-19.09,0,-13,-19,,-22.06,-15.5,-16.14,,-17,,
02/04/2012,Fordham,62,NC Charlotte,69,-3.5,-2.54,-4.85,-0.04,-6.39,0,4,-3.58,,-4.94,-2.5,-3.83,,-3,,
02/04/2012,Furman,93,NC Greensboro,85,6,7.33,7.9,6.41,8.29,0,7,4.64,,8.05,7,7.75,,8,,8.5
02/04/2012,Boise St.,49,New Mexico,65,-7.5,-8.17,-7.65,-7.37,-8.02,0,-2,-12.83,,-8.27,-6.5,-7.72,,-11,,
02/04/2012,Maryland,74,North Carolina,83,-12.5,-10.9,-12.23,-6.88,-13.69,0,-7,-13.37,,-13.63,-12.5,-11.74,,-10,,
02/04/2012,VA Commonwealth,59,Northeastern,56,13,13.38,13.44,11.19,13.92,0,12,13.17,,14.37,13.5,12.89,,15,,14.5
02/04/2012,Weber St.,93,Northern Colorado,81,13,14.5,13.27,17.8,12.12,0,15,15.28,,11.1,13.5,11.72,,16,,17
02/04/2012,Bowling Green,65,Northern Illinois,40,15.5,20.25,21.92,20.55,22.18,0,13,22.68,,19.45,20,17.66,,22,,24.5
02/04/2012,Western Illinois,70,Oakland,74,1.5,1.09,3.25,2.86,3.24,0,5,-2.6,,1.71,,0.51,,-3,,1
02/04/2012,Wisconsin,52,Ohio St.,58,-3.5,-1.99,0.7,1.57,-0.42,0,-1,-4.56,,-3.33,-2,-1.2,,-4,,-3
02/04/2012,George Mason,54,Old Dominion,50,5,4.37,4.96,4.89,4.87,0,6,3.83,,4.34,4.5,5.01,,2,,4
02/04/2012,North Dakota St.,76,Oral Roberts,85,1,0.1,-0.26,-2.81,0.23,0,4,-1.13,,-2.58,1,0.61,,2,,0.5
02/04/2012,Colorado,72,Oregon,71,6,5.35,4.93,1.96,5.5,0,4,5.98,,3.69,6.5,5.67,,8,,8
