date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linegreen,lineopen,linedok,linedunk,linefox,linerpi,lineash
02/17/2007,Fresno St.,78,Sam Houston St.,60,6.5,3.18,4.73,4.84,4.63,0,,5.78,2.8,6.5,3.47,-2.29,3,2.33,
02/17/2007,Santa Clara,80,San Diego,72,9.5,12.68,11.9,13.22,10.78,0,,13.54,9.5,10.5,11.14,14.61,16,12.35,
02/17/2007,Wyoming,80,San Diego St.,71,-3,-0.95,-0.35,-2.54,1.17,0,,-3.34,-0.7,,0.56,1.23,-3,-2.41,-1
02/17/2007,Northern Arizona,78,San Jose St.,67,6.5,6.73,7.66,8.43,6.9,0,,7.69,6.1,6.5,5.99,4.02,8,6.15,
02/17/2007,West Virginia,81,Seton Hall,71,11.5,11.77,13.29,14.23,12.38,0,,11.57,10,11.5,12.07,7.91,14,12.29,12
02/17/2007,Butler,64,Southern Illinois,68,3,2.49,5.66,2.89,7.74,0,,0.14,1.9,3.5,4.33,-2.54,3,0.28,
02/17/2007,Providence,71,St. John's,66,9,9.45,9.8,7.63,12.09,0,,11.13,7.3,8.5,7.65,6.8,13,10.4,10
02/17/2007,St. Bonaventure,68,St. Joseph's PA,76,-10.5,-10.78,-10.23,-10.64,-9.88,0,,-12.1,-8.2,-10,-7.61,-14.81,-14,-10.85,-9
02/17/2007,Tennessee-Martin,59,St. Peter's,58,5,4.09,5.4,8.81,3.6,0,,2.59,3.9,5,4.8,-1.07,6,5.88,
02/17/2007,New Mexico,74,TCU,58,10,9.97,10.59,10.44,10.88,0,,11.19,7,10.5,8.28,7.97,14,9.53,10
02/17/2007,George Washington,84,Temple,72,4,3.87,7.74,10.6,4.71,0,,1.82,5,5,6.86,-5.02,4,9.7,3
02/17/2007,South Carolina,81,Tennessee,64,-4,-4.78,-5.03,-3.5,-6.42,0,,-5.02,-3.6,-4,-2.11,-11.61,-3,-6,-3
02/17/2007,Baylor,67,Texas,68,-6,-6.45,-4.9,-6.12,-3.61,0,,-6.49,-4.7,-7,-4.39,-13.27,-8,-6.19,-5
02/17/2007,Oklahoma,49,Texas A&M,56,-3,-4.36,-3.91,-4.45,-3.62,0,,-4.78,-4,-2.5,-3.49,-9.52,-2,-2.36,-3
02/17/2007,Bucknell,73,Towson,63,8,6.92,8.04,8.94,7.15,0,,8.73,5,6.5,6.35,2.27,10,9.16,
02/17/2007,Marshall,65,Tulane,73,2.5,1.89,4.42,4.54,4.32,0,,1.75,1.1,2,5.25,-5.86,1,6.04,3
02/17/2007,UTEP,51,Tulsa,66,5,3.83,2.96,2.16,3.77,0,,6.99,2.2,5,2.8,-1.27,8,0.74,6
02/17/2007,Houston,70,UAB,64,4,5.49,5.35,6,4.66,0,,5.76,3.1,4,4.66,6.76,8,5.98,5
02/17/2007,San Francisco,76,UC Irvine,62,6.5,5.36,6.07,4.89,7.26,0,,7.11,3.3,6,4.74,4.23,6,5.73,
02/17/2007,Arizona,66,UCLA,81,1,0.04,0.45,-1.77,2.16,0,,2.16,0.6,0,-0.26,-5.55,2,-0.98,1
02/17/2007,Utah,57,UNLV,70,-2.5,-3.01,-5.14,-8.73,-2.61,0,,-2.05,-2.9,-2,-3.62,-0.14,-2,-8.11,-2
02/17/2007,Oral Roberts,65,Utah St.,71,4,2.92,3.46,1.02,5.47,0,,4.38,2.4,4,2.76,-2.6,7,0.92,
02/17/2007,Western Michigan,89,Valparaiso,80,7,6.03,5.05,3.87,6.28,0,,9.53,3.9,7,4.63,5.01,9,4.43,
02/17/2007,Pittsburgh,65,Washington,61,13,11.63,11.79,11.07,12.43,0,,12.85,7.9,12,11.38,9.37,15,14.88,13
02/17/2007,Troy St.,74,Western Kentucky,75,-3.5,-4.82,-4.52,-3.78,-5.32,0,,-4.59,-4,-3.5,-3.34,-9.68,-3,-5.94,
02/17/2007,Fairfield,61,William & Mary,45,3.5,1.63,0.98,-0.83,2.8,0,,4.67,1.6,4,0.45,-2.28,5,2.23,
02/17/2007,Northern Illinois,76,Wisconsin-Green Bay,82,-1,-1.42,-4.05,-3.92,-4.32,0,,1.07,-1.9,,-1.59,-3.26,4,-3.61,
02/17/2007,Drake,84,Wisconsin-Milwaukee,76,13,13.23,12.55,14.22,10.94,0,,14.57,10,14,11.44,15.46,16,12.94,
02/18/2007,Fordham,86,Duquesne,83,4,8.54,8.33,8.79,7.9,0,,12.91,5.6,7,7.16,5.94,10,9.09,10
02/18/2007,Duke,71,Georgia Tech,62,7.5,5.94,5.23,5.5,4.76,0,,7.28,4.5,7,5.55,2.91,8,8.3,9
02/18/2007,Clemson,66,Maryland,82,4.5,3.78,4.76,5.66,3.53,0,,3.39,3.4,3,4.48,-3.18,6,4.11,7
02/18/2007,Dayton,69,Massachusetts,77,1,-0.48,-0.58,1.78,-2.76,0,,-0.66,-0.7,0,0.37,-3.87,1,4.23,1
02/18/2007,Illinois,48,Northwestern,37,13,12.92,14.04,13.61,14.61,0,,16.17,9.9,,11.96,10.12,16,14.01,11
02/18/2007,Cincinnati,64,Notre Dame,76,-6,-6.67,-7.62,-7.57,-8.24,0,,-7.33,-5.5,-6,-5.7,-10.98,-4,-5.94,-4
02/18/2007,Minnesota,67,Ohio St.,85,-12,-13.66,-16.21,-18.3,-14.4,0,,-12.07,-12.2,-11,-13.06,-18.28,-11,-15.42,-10
02/18/2007,Florida International,69,South Alabama,67,-7,-9.32,-7.26,-7.54,-7.64,0,,-9.99,-6.4,-7,,-15.37,-9,-7.87,
02/18/2007,Arizona St.,68,USC,58,-5.5,-8.61,-11.91,-17.34,-7.24,0,,-6.94,-7.2,-5,-7.33,-12.84,-5,-11.32,-5
02/18/2007,North Carolina St.,81,Virginia Tech,56,-5.5,-5.04,-5.6,-4.04,-7.21,0,,-5.12,-4.1,-6,-4.45,-9.43,-5,-6.49,-1
02/19/2007,Western Carolina,65,Appalachian St.,76,-7,-10.89,-11.32,-13.13,-9.8,0,,-11.49,-8.5,-8,-6.33,-17.98,-9,-10.18,
02/19/2007,Wisconsin-Green Bay,58,Butler,68,-5.5,-7.78,-8.7,-9.31,-8.18,0,,-5.22,-6.1,-6,-7.27,-13.41,-5,-7.73,
02/19/2007,Furman,77,Charleston,80,-1.5,-1.89,-1.19,-1.78,-0.61,0,,-2.19,-0.6,-1.5,0.34,-7.41,-1,-1.74,
02/19/2007,Georgia Southern,81,Citadel,62,12,11.01,11.18,10.95,11.43,0,,14.18,7.6,12,9.65,7.28,16,8.27,
02/19/2007,Chattanooga,62,Elon,59,8.5,9.48,10.99,11.43,10.64,0,,10.89,6.9,8.5,8.6,5.87,12,9.32,
02/19/2007,Southern Miss,74,Houston,69,2.5,0.36,1.44,1.33,1.54,0,,-0.35,0.3,2,2.22,-3.18,3,0.34,-2
02/19/2007,Kansas St.,62,Kansas,71,-5.5,-6.52,-3.01,-1.02,-6.49,0,,-8.96,-3.4,-6,-2.26,-15.04,-8,-0.33,-7
02/19/2007,Fairfield,60,Marist,67,-1.5,0.15,-3.28,-3.9,-2.67,0,,1.29,-1.1,0,-1,5.42,3,-1.51,
02/19/2007,Seton Hall,68,Pittsburgh,71,-9,-7.81,-9.54,-11.99,-6.99,0,,-7.39,-7.9,-9,-7.6,-6.58,-5,-11.02,-9
02/19/2007,Gonzaga,87,Portland,67,17,20.22,21.49,20.08,23,0,,22.42,15.6,18,18.59,19.85,22,19.39,
02/19/2007,St. Mary's,92,San Francisco,83,6,5.11,5.07,3.22,7.02,0,,6.21,3.8,5.5,5.14,3.37,7,2.07,
02/19/2007,Marquette,80,Villanova,67,2,1.27,2.38,4.65,-0.62,0,,0.73,1.7,2.5,2.29,-3.62,3,1.88,2
02/19/2007,Davidson,80,Wofford,73,18.5,20.48,20.88,23.34,18.68,0,,22.07,15.2,19,16,22.05,26,22.11,
02/20/2007,UNLV,60,Air Force,50,3,0.09,1.54,2.14,1.13,0,,-0.19,0.9,2.5,0.52,-4.78,1,4.02,0.01
02/20/2007,Tennessee Tech,73,Austin Peay,72,3,1.76,3.22,2.25,4.16,0,,1.71,2.4,3,3.5,-3.73,2,1.13,
02/20/2007,Illinois St.,65,Creighton,55,-2.5,-2.03,-2.66,-2.92,-2.41,0,,-2.82,-1.7,-2.5,-1.54,0.12,-1,-5.68,-4
02/20/2007,Notre Dame,78,DePaul,54,6.5,6.42,7.35,6.77,8.48,0,,7.54,4.9,5.5,6.54,3.12,8,4.52,6
02/20/2007,George Mason,60,Georgia St.,54,16,14.78,13.98,10.36,18,0,,19.83,9.7,15.5,11.97,13.62,20,11,
02/20/2007,Kentucky,70,LSU,63,8,8.67,9.84,12.07,7.08,0,,9.02,7.2,5.5,8.51,5.49,11,15.11,9
02/20/2007,Bradley,70,Northern Iowa,79,7,8.02,7.3,6.86,7.71,0,,10.39,4.9,8.5,6.06,11.27,11,9.8,6
02/20/2007,Missouri,72,Oklahoma,68,3,2.31,3.39,5.24,0.62,0,,2.76,3.8,2.5,3.64,-2.55,3,5.15,2
02/20/2007,Wichita St.,65,SW Missouri St.,71,1.5,0.56,0.7,1.25,0,0,,1.5,0.3,1,1.54,-3.12,2,-0.03,1
02/20/2007,New Mexico,74,San Diego St.,81,0,-0.8,0.29,-1.09,1.29,0,,-1.71,-0.6,0,0.83,-6.09,2,-2.05,-1
02/20/2007,Texas,80,Texas Tech,51,7,6.09,6.06,5.59,6.55,0,,7.72,4.3,6,5.24,3.31,10,3.66,6
02/20/2007,Providence,64,West Virginia,61,2.5,1.16,0.16,0.24,-0.02,0,,3.69,0.6,3.5,-0.07,-2.14,3,2.44,4
02/20/2007,Michigan St.,64,Wisconsin,55,-2,-0.9,-2.42,-5.97,0.65,0,,-0.14,-1.7,-1,-1.69,0.68,2,-1.41,-1
02/21/2007,Miami-Ohio,64,Akron,62,-2.5,-2.9,-1.61,-0.46,-3.21,0,,-2.94,-1.4,-2.5,-0.66,-9.61,-2,0.56,
02/21/2007,Tennessee,69,Alabama,66,4.5,3.7,4.44,4.18,4.67,0,,4.2,3.2,4,2.97,-0.59,6,5.59,5
02/21/2007,Auburn,67,Arkansas,59,-2,-1.51,-1.38,-0.07,-2.85,0,,-2.39,-1.8,-1.5,-1.1,0.16,-2,-2.94,-2
02/21/2007,Virginia Tech,79,Boston College,62,4.5,3.4,4.14,4.23,4.01,0,,2.9,2.8,3.5,5.09,-1.84,7,4.21,3
02/21/2007,Kent St.,68,Buffalo,64,13,14.2,13.77,12.17,15.57,0,,17.08,9.8,15.5,12.32,12.48,20,14.5,
02/21/2007,Detroit,60,Cleveland St.,48,8.5,8.04,8.05,8.19,7.98,0,,10.75,6.3,7.5,7.24,5.84,10,8.33,
02/21/2007,Iowa St.,55,Colorado,53,11,9.82,10.4,9.87,11.13,0,,11.17,7.6,12.5,10.75,6.03,14,10.07,8
02/21/2007,BYU,76,Colorado St.,67,11.5,12.43,11.76,11.74,11.87,0,,14.01,8.3,11,10.28,15.21,17,14.23,11
02/21/2007,Rutgers,55,Connecticut,65,-5,-6.09,-6.63,-3.16,-11.67,0,,-5.16,-5,-4,-5.47,-9.24,-5,-3.11,-4
02/21/2007,Saint Louis,66,Dayton,56,5,4.77,5.91,5.34,6.44,0,,5.95,3.4,4.5,4.7,0.31,7,3.88,5
02/21/2007,Drake,82,Evansville,79,5,3.33,3.24,4.76,1.73,0,,4.4,1.9,5,3.48,1.35,6,4.14,3
02/21/2007,Maryland,73,Florida St.,55,8.5,6.37,6.89,6.76,7.07,0,,8.68,4.4,8.5,5.87,4.19,9,7.14,5
02/21/2007,Cincinnati,65,Georgetown,75,-11,-12,-11.35,-11.87,-11.04,0,,-13.94,-9.9,-11.5,-8.96,-19.32,-11,-10.31,-10
02/21/2007,Mississippi,67,Georgia,49,3,1.42,1.19,2.09,0.32,0,,2.98,1.1,2,1.66,-2.78,5,3.28,1
02/21/2007,VA Commonwealth,83,James Madison,72,20,21.56,23.47,23.6,23.35,0,,24.82,17.6,19.5,20.34,18.21,23,23.06,
02/21/2007,East Carolina,51,Marshall,54,-5,-6.79,-6.03,-7.75,-4.85,0,,-8.34,-5.1,-5.5,-5.82,-14.47,-4,-6.43,-4
02/21/2007,Illinois,54,Michigan,42,7.5,6.66,6.02,4.81,7.25,0,,8.74,4.2,8,5.78,4.5,10,5.32,8
02/21/2007,Indiana,71,Minnesota,59,16,16.73,18.14,18.35,18.02,0,,17.36,13.5,16,15.54,18.07,19,18,14
02/21/2007,Duquesne,90,NC Charlotte,99,-1,-0.61,-0.16,-0.36,0.03,0,,-1.88,-0.4,1,0.01,-4.26,3,0.44,-1
02/21/2007,Baylor,63,Nebraska,59,2,-0.86,-0.94,-2.75,1.01,0,,1.48,-1.6,2,-0.88,-5.12,2,-2.99,-1
02/21/2007,North Carolina,83,North Carolina St.,64,20,20.5,20.55,17.42,26.4,0,,24.79,14.9,20.5,17.93,17.54,26,19.18,19
02/21/2007,Delaware,61,Northeastern,70,-3,-3.22,-3.24,-4.55,-2.05,0,,-1.52,-2.6,-3,-1.82,-6.97,-3,-2.28,
02/21/2007,Bowling Green,63,Ohio,88,-2.5,-2.45,-4,-4.11,-3.9,0,,-3.32,-3.3,-2.5,-2.52,-0.01,0.01,-7.17,
02/21/2007,Ohio St.,68,Penn St.,60,19.5,21.24,24.3,27.08,21.71,0,,21.21,17.4,19,20.42,23.12,22,24.34,17
02/21/2007,Iowa,78,Purdue,59,2.5,0.38,-1.45,0.05,-3.52,0,,2.01,0.5,1,0.08,-4.06,3,-0.67,5
02/21/2007,Xavier,98,Rhode Island,72,11.5,11.46,11.52,7.93,15.74,0,,14.43,8.6,11,10.76,8.21,15,9.66,11
02/21/2007,George Washington,68,Richmond,49,16,17.54,18.52,21.29,16.18,0,,18.87,14.4,15.5,15.98,18.57,20,18.81,15
02/21/2007,UTEP,85,SMU,56,6,5.2,4.7,4.13,5.28,0,,8.99,3.8,5.5,4.2,0.16,9,3.6,6
02/21/2007,Florida Atlantic,79,South Alabama,69,-3,-2.98,-2.54,-2,-3.5,0,,-3.49,-2.2,-3,-1.43,-7.26,-1,-0.33,
02/21/2007,Florida,63,South Carolina,49,19.5,18.42,19.54,17.33,21.6,0,,21.71,14,19,16.95,16.78,21,14.89,18
02/21/2007,Indiana St.,50,Southern Illinois,58,-9,-9.06,-7.7,-9.4,-6.86,0,,-10.73,-6.3,-10,-6.54,-13.67,-11,-11.24,-8
02/21/2007,Central Florida,59,Southern Miss,56,7,5.89,5.63,5.37,5.89,0,,6.72,5,7.5,4.69,4.45,8,5.64,7
02/21/2007,Massachusetts,83,St. Bonaventure,44,20,20.49,22.94,23.76,22.21,0,,22.5,16.9,20.5,18.3,17.29,26,22.1,17
02/21/2007,Louisville,72,St. John's,48,13,13.28,12.21,10.55,13.94,0,,16.13,9.6,12.5,10.35,17.69,16,11.67,12
02/21/2007,Oklahoma St.,46,Texas A&M,66,-4.5,-6.46,-3.83,-0.88,-7.54,0,,-7.97,-5.3,-6,-5.02,-13.96,-7,1.36,-4
02/21/2007,Old Dominion,79,Towson,65,14,13.67,13.63,15.13,12.24,0,,17.42,10.2,15,12.47,12.24,16,14.47,
02/21/2007,Houston,78,Tulane,70,6.5,7.09,9.53,9.87,9.2,0,,9.12,4.8,6.5,8.78,-2.05,9,11.15,8
02/21/2007,Tulsa,57,UAB,62,3,2.67,3.8,4.03,3.56,0,,3.12,2.4,3,3.6,-1.36,5,4.25,1
02/21/2007,Wyoming,86,Utah,78,7,5.67,6.67,7.58,5.79,0,,7.46,3.7,5.5,5.41,3.42,8,5.87,4
02/21/2007,Mississippi St.,83,Vanderbilt,70,6,3.68,4.29,0.75,8.55,0,,5.34,3.6,6.5,3.69,-1.51,5,1.11,4
02/21/2007,Miami-Florida,68,Virginia,60,-3,-4.58,-7.01,-8.67,-5.27,0,,-4.12,-4.8,-2.5,-4.13,-7.66,1,-7.49,-3
02/21/2007,Georgia Tech,75,Wake Forest,61,12.5,13.12,12.44,9.84,15.89,0,,15.98,8.6,12,11.39,15.24,17,11.3,11
02/21/2007,Drexel,64,William & Mary,57,14,13.29,13.83,14.67,13.18,0,,14.35,11.1,13.5,13.08,10.63,16,15.54,
02/21/2007,Illinois-Chicago,72,Wisconsin-Milwaukee,59,7.5,5.85,6.18,6.48,5.92,0,,6.7,5.3,7.5,6.11,3.43,7,7.74,
02/22/2007,North Texas,71,Arkansas St.,74,8,7.59,8.3,9.01,7.6,0,,8.63,6,8.5,6.98,5.93,9,8.49,
02/22/2007,New Orleans,64,Arkansas-Little Rock,65,3.5,3.95,5.47,4.77,6.3,0,,4.22,3.6,3,5.19,-2.45,6,4.84,
02/22/2007,Portland St.,100,CS Sacramento,73,11,11.05,11.4,10.61,12.49,0,,13.52,8.4,11,9.14,8.21,15,11.43,
02/22/2007,Cal Riverside,54,Cal Poly SLO,70,-5.5,-6.3,-6.08,-7.57,-4.52,0,,-8.72,-4.2,-5,-3.83,-12.26,-3,-5.53,
02/22/2007,UCLA,85,California,75,15.5,16.25,16.39,16.48,16.48,0,,17.95,11.8,16.5,13.93,17.34,22,16.64,14
02/22/2007,Ball St.,59,Central Michigan,61,6.5,4.89,4.16,3.26,5.01,0,,6.49,3,6,3.85,3.65,9,3.84,
02/22/2007,Charleston,50,Citadel,40,19.5,21.89,20.46,21.78,19.2,0,,25.64,14.8,21,,23.92,26,18.79,
02/22/2007,Louisiana-Monroe,87,Denver,51,10.5,10.91,14.97,17.94,11.69,0,,9.4,8.9,10,11.28,6.17,11,20.08,
02/22/2007,Clemson,66,Duke,71,-1,0.35,2.26,3.04,1.05,0,,-0.12,0.8,-1,1.28,-4.22,0.01,0.49,1
02/22/2007,Jacksonville St.,65,Eastern Illinois,69,4.5,4.2,4.6,4.34,4.86,0,,6.85,3.4,5.5,4.66,-1.7,7,4.9,
02/22/2007,Austin Peay,77,Eastern Kentucky,68,7,7.95,6.25,7.09,5.41,0,,10.19,4.9,7,5.24,10.82,12,7.63,
02/22/2007,Louisiana Tech,63,Fresno St.,64,0,-2.5,-4.64,-4.87,-4.45,0,,-2.1,-3.2,-2,-3.08,-6.3,3,-2.95,1
02/22/2007,Davidson,75,Furman,57,12.5,15.79,16.12,17.52,14.87,0,,17.26,11.2,13.5,11.8,17.86,20,15.72,
02/22/2007,Wofford,46,Georgia Southern,68,2.5,4.1,2.28,1.55,2.86,0,,4.76,2.5,3.5,3.16,6.84,7,2.14,
02/22/2007,Eastern Washington,82,Idaho St.,79,5,1.9,0.73,2.66,-1.23,0,,4.5,0.4,4,1.87,-0.9,6,1.64,
02/22/2007,Florida International,71,Louisiana-Lafayette,68,4,1.37,3.12,5.02,0.52,0,,2.71,1.7,3,,-2.71,1,4.95,
02/22/2007,Butler,71,Loyola-Chicago,75,10,12.41,13.74,13.37,14.21,0,,11.43,8.5,8.5,12.14,13.25,14,11.72,
02/22/2007,Siena,78,Manhattan,61,10,10.09,10.41,9.19,11.63,0,,13.29,7.6,11,8.3,8.6,12,8.61,
02/22/2007,Troy St.,73,Middle Tenn St.,70,2.5,2.26,2.52,2.5,2.52,0,,3.2,2.2,2.5,2.85,-2.48,5,0.85,
02/22/2007,Tennessee St.,62,Morehead St.,46,4,3.94,4.87,6.12,3.45,0,,4.97,2.9,4,4.55,-2.4,8,8.35,
02/22/2007,Appalachian St.,80,NC Greensboro,66,11,13.74,14.95,17.15,13.14,0,,13.3,10.5,12,11.38,14.72,16,16.85,
02/22/2007,Hofstra,68,NC Wilmington,65,12,14.94,15.5,18.17,13.06,0,,15.76,11.5,13,13.29,15.83,17,19.07,
02/22/2007,Idaho,68,Nevada,84,-16,-18.48,-20.95,-27.63,-16.95,0,,-18.91,-15.9,-16,-15.24,-21.23,-17,-19.24,-15
02/22/2007,Montana,81,Northern Arizona,88,4,2.61,2.9,2.67,3.11,0,,4.28,1.3,3,3.52,-1.64,5,2.04,
02/22/2007,Memphis,99,Rice,63,22,22.35,22.08,21.35,23.08,0,,27.01,16.3,22,19.23,26.8,26,21.33,19
02/22/2007,Samford,67,SE Missouri St.,70,9.5,8.21,10.94,10.93,11,0,,9.63,6.1,8.5,7.86,3.97,8,13.12,
02/22/2007,Boise St.,83,San Jose St.,64,11,12.18,14.47,14.48,14.49,0,,13.99,9.7,11,11.45,9.37,13,12.33,11
02/22/2007,USC,69,Stanford,65,5,4.28,4.49,3.71,5.09,0,,5.2,3.1,5,5.22,-1.12,8,2.59,5
02/22/2007,St. Joseph's PA,92,Temple,76,5,6.15,6.63,8.99,4.13,0,,6.63,5.2,5,7.13,2.13,8,10.22,7
02/22/2007,Murray St.,60,Tennessee Tech,56,2.5,0.95,0.84,0.52,1.16,0,,2.61,0.3,2.5,0.59,-1.56,3,0.98,
02/22/2007,Northern Illinois,83,Toledo,86,-3.5,-5.71,-7.89,-9.06,-6.86,0,,-4.39,-4.5,-4,-4.61,-8.56,-2,-9.63,
02/22/2007,Cal St. Fullerton,79,UC Santa Barbara,73,6.5,4.21,3.8,5.25,2.43,0,,5.8,1.6,7,2.57,2.84,9,5.99,
02/22/2007,New Mexico St.,76,Utah St.,73,5.5,3.45,5.05,4.44,5.5,0,,3.48,2.7,4,2.91,-1.4,6,2.39,4
02/22/2007,Oregon St.,73,Washington,65,-5,-6.34,-5.88,-7.25,-4.55,0,,-6.13,-4.8,-5.5,-4.31,-11.72,-6,-4.04,-6
02/22/2007,Oregon,64,Washington St.,59,3,1.08,1.6,1.12,1.78,0,,0.44,0.5,1,2.08,-4.25,5,2.81,2
02/22/2007,Elon,74,Western Carolina,65,2,0.89,-0.98,-1.92,-0.14,0,,3.16,0.6,3.5,-0.13,-1.36,6,-0.33,
02/22/2007,Eastern Michigan,61,Western Michigan,80,-2.5,-2.8,-2.63,-1.35,-3.94,0,,-1.5,-2.4,-2,-1.26,-7.18,-2,-1.79,
02/22/2007,Youngstown St.,72,Wright St.,57,-3,-4.11,-2.62,-3.54,-1.75,0,,-5.87,-2.4,-3.5,-1.17,-13.02,-1,-2.48,
02/23/2007,Brown,64,Columbia,59,4.5,2.78,2.38,1.9,2.86,0,,4.73,1.9,5,3.36,-1.32,6,2.28,
02/23/2007,Yale,68,Cornell,55,7,5.12,5.15,3.38,6.93,0,,7.5,4.1,7,3.95,3,7,4.49,
02/23/2007,Niagara,73,Loyola-Maryland,71,5.5,4.12,4.56,5,4.12,0,,5.74,2.5,5,3.75,1.72,6,4.51,
02/23/2007,Harvard,67,Pennsylvania,83,-10,-7.87,-5.45,-4.47,-6.47,0,,-11.23,-5.3,-10,-4.38,-15.24,-8,-4.76,
02/23/2007,Dartmouth,53,Princeton,43,-1.5,-0.06,-1.62,-0.44,-3,0,,-0.73,-0.8,-1.5,-0.59,3.16,2,2.01,
02/23/2007,Canisius,72,Rider,81,4,3.13,3.07,1.7,4.48,0,,5.15,2.5,4,2.9,-1.84,7,1.62,
02/23/2007,Iona,52,St. Peter's,54,3,3.02,2.3,3.25,1.84,0,,5.23,1.6,3,2.07,0.15,7,5.74,
02/24/2007,TCU,71,Air Force,66,-11,-12.97,-13.3,-13.85,-13.22,0,,-13.41,-9.5,-12,-10.67,-18.1,-11,-13.28,-14
02/24/2007,Elon,63,Appalachian St.,72,-10,-13.12,-15.85,-18.57,-13.58,0,,-12.26,-10.4,-10,-10.14,-17.89,-9,-14.39,
02/24/2007,Arkansas-Little Rock,55,Arkansas St.,61,4,2.09,2.51,3.67,1.18,0,,3.84,1.9,4,1.96,-0.9,3,3.17,
02/24/2007,Alabama,77,Auburn,86,9,9.13,9.65,9.65,9.66,0,,10.9,6.1,9.5,8.69,5.04,13,12.42,10
02/24/2007,San Diego St.,86,BYU,74,3.5,0.46,0.87,1.99,0.02,0,,1.87,0.1,1.5,0.62,-3.91,2,0.38,1
02/24/2007,Texas A&M,97,Baylor,87,18,20.11,19.21,19.17,20.06,0,,22.58,14.5,17.5,18.76,22.82,25,18.73,18
02/24/2007,Akron,93,Bowling Green,87,17.5,19.99,18.26,15.97,21.11,0,,24.78,13.5,17.5,15.13,23.45,26,17.22,
02/24/2007,Miami-Ohio,80,Buffalo,68,11,12.19,11.73,11.17,12.3,0,,14.11,8.5,,10.06,14.18,15,13.1,
02/24/2007,Eastern Washington,80,CS Sacramento,72,13,11.68,11.69,10.47,13.36,0,,15.18,8.8,,9.77,9.2,15,12.33,
02/24/2007,Cal St. Fullerton,80,Cal Poly SLO,90,7,5.29,7.34,7.99,6.86,0,,6.47,3.5,6.5,5.37,-1.19,8,8.06,
02/24/2007,USC,84,California,66,10,8.55,8.06,8.43,7.81,0,,10.57,6,10,7.52,7.08,14,5.52,7
02/24/2007,Tulsa,66,Central Florida,64,3,1.67,1.86,1.04,2.7,0,,3.84,1.2,2.5,1.83,-3.22,3,1.79,3
02/24/2007,Georgia Southern,74,Charleston,65,-2.5,-3.28,-4.16,-5.68,-2.7,0,,-2.49,-3.1,-2.5,-1.97,-5.99,-1,-5.13,
02/24/2007,DePaul,58,Cincinnati,45,12,11.46,12.38,13.4,11.4,0,,12.61,8.9,11.5,10.51,8.9,15,13.87,11
02/24/2007,Boston College,59,Clemson,54,5,3.4,3.74,3.4,4.2,0,,5.38,1.8,5,2.84,-0.38,6,5.51,4
02/24/2007,Yale,64,Columbia,82,10,8.76,7.89,7.12,8.68,0,,12.02,6.4,11,8.1,8.01,11,9.28,
02/24/2007,Brown,67,Cornell,79,3,0.93,1.18,0.1,2.27,0,,2.78,0.5,3,0.58,-3.75,4,-0.25,
02/24/2007,Citadel,70,Davidson,87,-16,-18.87,-18.4,-20.53,-16.55,0,,-20.97,-14.4,-16.5,-13.5,-26.11,-20,-15.18,
02/24/2007,NC Wilmington,75,Delaware,66,10,8.48,9.09,8.9,9.3,0,,10.86,5.8,9.5,7.92,4.58,12,7.17,
02/24/2007,Butler,56,Detroit,36,14,17.02,18.84,18.68,19.35,0,,16.09,11.1,13.5,15.73,20.17,18,17.28,
02/24/2007,SW Missouri St.,92,Drake,74,10.5,11.18,12.49,10.48,14.59,0,,13.08,8.5,9.5,9.57,6.21,14,11.39,13
02/24/2007,Towson,68,Drexel,77,-2.5,-3.4,-4.03,-6.39,-1.92,0,,-1.63,-3.4,-2,-4.25,-6.18,0.01,-5.69,
02/24/2007,Samford,71,Eastern Illinois,45,8,7.21,10.22,10.68,9.72,0,,9.21,5.9,,7.59,0.35,7,13.23,
02/24/2007,Tennessee St.,53,Eastern Kentucky,65,0,-1.93,-2.12,-1.33,-3.04,0,,0.06,-0.7,1,-0.04,-7.44,-1,-2.25,
02/24/2007,Southern Illinois,76,Evansville,71,14,12.82,13.59,17,11.08,0,,14.45,9.5,13.5,11.9,9.6,16,18.22,13
02/24/2007,LSU,66,Florida,56,-7,-7.21,-7.81,-9.54,-5.47,0,,-6.18,-5.8,-7.5,-5.61,-13.07,-5,-7.27,-7
02/24/2007,Middle Tenn St.,79,Florida Atlantic,59,4,1.74,4.21,2.33,6.39,0,,2.98,2.3,3,3.91,-7.74,2,1.54,
02/24/2007,Western Kentucky,82,Florida International,64,13,13.6,15.28,13.29,17.92,0,,14.88,11.6,12,13.53,8.99,15,14.9,
02/24/2007,Rhode Island,62,Fordham,71,6,7.3,6,6.43,5.68,0,,8.63,4.9,8.5,5.89,11.85,10,5.25,5
02/24/2007,New Mexico St.,58,Fresno St.,60,7.5,5.72,5.5,7.22,4.3,0,,4.84,4.4,7.5,5.02,4.02,10,8.2,6
02/24/2007,Northeastern,73,George Mason,50,-4,-3.36,-2.55,-0.12,-5.23,0,,-4.46,-1.6,-3.5,-1.99,-9.12,-1,0.38,
02/24/2007,La Salle,74,George Washington,86,-3.5,-5.57,-8.09,-10.71,-5.81,0,,-3.16,-5.4,-4,-5.38,-9.07,-3,-9.24,-2
