date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey
01/30/2016,Arizona,80,Oregon St.,63,11,12.96,11.9,11.36,12.21,11.61,14.45,13.5,12.97,18,2.6,11.18,12.4,0,14,,12,12,14,9,12,17.6,12.77
01/30/2016,Arkansas,75,Texas Tech,68,6,3.58,3.32,2.41,3.97,2.63,3.75,6,4.41,9,2.15,3.43,1.4,0,4,,4,3,10,1,4.2,2.56,4.09
01/30/2016,Arkansas St.,66,Georgia Southern,71,4.5,6.11,7.05,7.59,6.66,7.62,4.82,4.5,5.03,3,1.53,6.82,7.3,0,4,,,,,5,6.1,7.52,7.05
01/30/2016,Arkansas-Little Rock,63,Georgia St.,53,7.5,10.55,11.17,13.42,10.68,10.33,8.17,8,8.33,10,2.69,11.2,10.5,0,9,,,,,5,12.5,15.41,12
01/30/2016,Auburn,63,Oklahoma St.,74,0,-2.03,-2.44,-1.86,-2.76,-2.09,-1.59,-1.5,-1.9,-3,2.07,-3.66,-1.7,0,-3,,-3,-1,2,3,0.1,-6.14,-1.39
01/30/2016,BYU,88,Pepperdine,77,11,9.16,8.71,6.34,9.56,8.65,8.68,9.5,9.08,10,2.33,9.73,9,0,10,,,,,6,8.5,15.47,8.47
01/30/2016,Ball St.,64,Akron,73,-1.5,-2.99,-3.57,-3.84,-3.21,-4.39,-4.45,-2.5,-2.38,-2,0.86,-3.43,-2.5,0,-3,,,,,-2,-0.5,-2.96,-3.57
01/30/2016,Baylor,83,Georgia,73,11.5,10.27,9.78,9.64,10,9.24,8.29,9.5,10.01,10,4.09,9.89,10.1,0,11,,11,6,15,1,14.4,19.97,10.49
01/30/2016,Boise St.,83,New Mexico,88,8,6.63,5.21,7.99,3.87,6.14,7.06,5,6.5,7,2.05,2.79,8.8,0,7,,,,,4,11.5,9.43,5.52
01/30/2016,Brown,89,Pennsylvania,83,2.5,1.74,1.41,0.46,1.68,1.49,0.27,1,2.07,3,1.13,-0.05,1.6,0,4,,,,,4,1.8,1.59,0.98
01/30/2016,Cal St. Fullerton,71,Cal Riverside,81,-1.5,0.98,2.15,-0.76,3.18,1.88,-1.05,0,2.48,0.01,2.57,2.88,2.2,0,3,,,,,-1,3.1,-5.96,1.6
01/30/2016,Central Michigan,77,Bowling Green,65,7.5,6.83,5.81,5.56,6.12,5.21,7.03,8,8.3,7,1.56,5.8,7.1,0,7,,,,,9,6.5,10.38,4.76
01/30/2016,Citadel,78,VMI,75,6,5.1,4.39,4.71,4.26,4.41,2.31,4,2.54,5,2.47,6.3,5.8,0,2,,,,,5,7.5,12.01,5.11
01/30/2016,Creighton,65,Seton Hall,75,6,5.58,4.04,3.84,4.22,3.67,5.06,4,5.31,6,2.83,4.29,4.5,0,6,,5,5,2,7,6.2,13.92,4.02
01/30/2016,Dartmouth,73,Cornell,77,4,4.36,3.03,0.82,4.08,2.46,4.09,4,3.97,7,2.14,4.97,2.2,0,7,,,,,3,9.9,8.75,-0.19
01/30/2016,Dayton,59,La Salle,44,20,22.79,23.03,23.29,23.15,22.73,23.53,21,19.92,21,3.51,23.21,18.9,0,20,,,,,21,22.5,32.84,23.89
01/30/2016,DePaul,65,Xavier,86,-10,-12.57,-12.19,-13.02,-11.79,-12.7,-14.02,-9.5,-9,-8,4.18,-14.04,-9.1,0,-11,,-12,-14,-15,-12,-10.9,-24.06,-14.2
01/30/2016,Denver,56,South Dakota St.,67,-6,-6.61,-7.31,-7.73,-7.18,-7.28,-8.74,-6.5,-6.13,-6,1.4,-7.16,-6,0,-6,,,,,-3,-5.6,-7.17,-7.2
01/30/2016,Drake,80,Bradley,70,11,11.1,11.01,9.69,11.52,10.73,11.23,10.5,11.01,10,2.46,10.8,10.6,0,12,,,,,7,11.8,17.85,10.14
01/30/2016,Drexel,64,Hofstra,70,-7.5,-7.92,-8.21,-10.81,-7.17,-8.77,-8.84,-8,-7.41,-8,1.51,-7.59,-6.5,0,-7,,,,,-5,-7.4,-9.82,-8.33
01/30/2016,East Carolina,93,Houston,97,-3.5,-3.36,-3.83,-2.05,-4.6,-3.57,-2.7,-4,-3.36,-4,0.99,-4.49,-3.7,0,-1,,,,,-2,-3.8,-5.3,-2.61
01/30/2016,Eastern Kentucky,67,Morehead St.,70,-1,-1.22,-2.32,-2.58,-2.41,-1.9,-1.71,-1,-0.7,0.01,1.65,-2.46,-3,0,0,,,,,3,-1,-0.63,-1.45
01/30/2016,Eastern Washington,74,CS Sacramento,67,8,7.64,6.21,7.5,5.92,5.77,7.11,8.5,6.27,11,3.64,5.58,7.4,0,7,,,,,6,5.8,18.47,6.87
01/30/2016,Florida,88,West Virginia,71,1,-1.38,-1.83,-1.64,-2.1,-1.66,-0.81,1.5,0.22,-1,1.78,-3.01,-1.4,0,-2,,-1,2,-1,2,-0.3,-4.37,-1.42
01/30/2016,Florida Atlantic,82,NC Charlotte,77,-6,-3.05,-1.62,-4,-0.75,-1.62,-3.6,-3,-2.71,-4,1.82,-4.64,-2.7,0,-1,,,,,-1,-2.5,-7.28,-5.28
01/30/2016,Florida International,60,Old Dominion,64,-3.5,-3.13,-4.06,-2.23,-4.66,-4.36,-5.46,-4,-4.58,-1,2.62,-4.57,-1.9,0,-5,,,,,3,-7.8,1.11,-2.35
01/30/2016,Florida St.,76,Clemson,65,3.5,3.35,3.82,2.82,3.7,5.14,0.33,3.5,4.58,3,2.15,1.08,6.4,0,5,,6,5,8,5,3,-1.07,4.12
01/30/2016,Furman,74,East Tennessee St.,70,3,3.19,1.97,1.58,2.37,1.16,3.92,3,3,3,1.97,2.27,1.1,0,3,,,,,4,5.8,8.48,2.96
01/30/2016,Georgetown,69,Providence,73,2.5,2.16,1.73,0.22,2.32,0.89,0.9,3,1.8,4,1.32,1.6,3.7,0,5,,3,2,1,3,0.8,4.3,-0.03
01/30/2016,Gonzaga,86,San Francisco,48,15.5,18.4,18.23,16.47,18.83,18.4,18.6,17.5,17.79,17,1.77,19.08,16.4,0,22,,,,,20,15.3,22.89,16.61
01/30/2016,Harvard,54,Columbia,55,-1.5,-0.17,0.28,-3.51,1.88,-0.49,2.83,0,2.12,2,3.11,2.93,-2.5,0,4,,,,,-4,0.2,-6.7,-1.45
01/30/2016,Hawaii,64,Long Beach St.,78,8,8.99,7.57,8.54,7.2,7.6,11.28,7,6.55,6,5.11,9.92,9.6,0,7,,,,,2,12.1,23.34,7.17
01/30/2016,Idaho,56,Portland St.,55,2,6.17,6.11,6.3,5.82,6.71,5.01,3,3.94,9,1.65,6.59,7.9,0,6,,,,,6,6.6,4.57,5.77
01/30/2016,Idaho St.,88,Northern Arizona,66,7,7.74,8.32,7.96,8.74,7.55,6.19,6.5,4.79,9,2.21,8.56,8,0,5,,,,,5,10.3,13.21,5.68
01/30/2016,Illinois-Chicago,72,Cleveland St.,70,-3.5,-3.81,-4.85,-4.6,-4.87,-5.09,-4.39,-5,-4.32,-3,3.08,-6.02,-6.4,0,-4,,,,,-2,-3.3,5.26,-5.79
01/30/2016,Indiana,74,Minnesota,68,18.5,20.51,20.43,21.86,20.13,20.05,20.72,20,18.19,21,3.7,20.46,17,0,19,,19,19,23,17,20,31.39,19.9
01/30/2016,Jacksonville St.,53,Tennessee St.,78,-4.5,-1.19,-2.2,-2.02,-1.97,-3.12,-0.28,-2,-1.64,3,1.96,-2.39,-3.9,0,1,,,,,1,-1.6,0.63,-3.1
01/30/2016,Kansas,90,Kentucky,84,5.5,5.4,5.54,4.61,5.98,5.61,4.78,5,5.92,1,1.64,5.86,7.2,0,9,,6,4,8,3,7.8,3.8,5.43
01/30/2016,Kansas St.,69,Mississippi,64,7,7.82,8.52,6.61,9.43,7.86,4.69,9,7.12,6,2.4,10.31,10.1,0,10,,9,10,12,9,8.3,2.18,9.43
01/30/2016,LSU,75,Oklahoma,77,-3.5,-6.53,-8.11,-7.51,-8.22,-8.46,-7.9,-4.5,-3.12,-6,1.86,-9.14,-5.9,0,-6,,-7,-5,-4,-5,-2,-5.69,-8.4
01/30/2016,Louisiana-Lafayette,90,Texas Arlington,75,6,2.16,1.1,4.46,-0.23,0.87,6.18,5.5,3.85,4,2.98,-1.85,0.9,0,1,,,,,-1,2.1,7.13,1.68
01/30/2016,Louisiana-Monroe,72,Texas St.,59,6,7.08,7.49,7.36,7.65,7.14,10.67,7,5.51,9,1.36,7.6,6.3,0,5,,,,,6,2.4,7.8,9.18
01/30/2016,Louisville,47,Virginia,63,5,6.01,6.16,4.16,7.36,5.23,3.83,6.5,5.91,9,1.5,6.24,3.7,0,7,,8,7,5,6,7.5,5.55,6.55
01/30/2016,Loyola-Chicago,104,Indiana St.,96,-2,-2.51,-3.65,-4.67,-3.61,-2.73,-2.93,-3.5,-1.56,-1,1.21,-4.16,-0.8,0,-1,,,,,-3,-0.3,-2.43,-3.34
01/30/2016,Marquette,75,Butler,69,-3.5,-4.36,-4.98,-2.83,-6.07,-4.36,-7.7,-3.5,-3.78,-5,2.6,-5.96,-3.2,0,-5,,1,1,-1,2,-2,-7.77,-4.35
01/30/2016,Marshall,78,UAB,81,2,-0.35,0.18,0.73,0.42,-1.19,0.1,1.5,-0.09,-1,1.39,0.36,-2.1,0,-2,,,,,2,-1.4,-2.78,1.86
01/30/2016,Massachusetts,72,Fordham,78,4.5,2.04,1.94,2.66,1.31,3.09,1.63,3,2.5,3,1.02,-0.19,3.1,0,4,,,,,1,0.2,2.5,1.84
01/30/2016,Mercer,81,NC Greensboro,67,8.5,10.05,11.16,11.59,10.69,12.1,6.42,9,8.89,7,2.13,10.67,12.5,0,10,,,,,12,9.1,7.48,11.1
01/30/2016,Miami-Ohio,72,Northern Illinois,59,-5.5,-5.48,-5.32,-7.81,-4.4,-5.65,-4.67,-5.5,-3.1,-6,1.79,-5.15,-3.7,0,-2,,,,,-4,-9.6,-9.55,-5.79
01/30/2016,Michigan,79,Penn St.,72,10.5,12.23,15.03,12.67,16.25,13.93,14.54,11.5,10.88,13,3.06,11.22,8,0,17,,,,,15,8.8,5.82,9.15
01/30/2016,Missouri,62,Mississippi St.,76,-2,-0.24,-0.46,0.47,-0.99,0,-1.3,-2,-1.48,0.01,1.04,-1.68,0.4,0,1,,1,-1,-2,1,1,-1.97,0.7
01/30/2016,Monmouth,73,St. Peter's,57,12,13.57,14.79,15.67,14.52,14.7,13.94,12.5,12.79,13,1.19,14.97,12.5,0,12,,,,,12,12.3,13.42,13.38
01/30/2016,Montana St.,72,Montana,80,-4.5,-3.32,-3.19,-3.85,-2.78,-3.72,-7.53,-4,-3.61,-2,1.93,-2.81,-3.9,0,-3,,,,,1,-3.3,-4.25,-3.52
01/30/2016,NC Wilmington,89,Charleston,62,8,6.6,6.11,6.33,6.29,5.34,5.91,6,7.77,10,1.82,5.76,7.1,0,5,,,,,5,6,10.87,4.95
01/30/2016,NC Wilmington,65,Charleston,55,8,6.6,6.11,6.33,6.29,5.34,5.91,6,7.77,10,1.82,5.76,7.1,0,5,,,,,5,6,10.87,4.95
01/30/2016,Nebraska Omaha,96,South Dakota,83,7.5,8.89,9.3,10.51,9.21,8.3,9.19,8.5,8.05,9,1.91,9.26,9.5,0,8,,,,,4,10.3,12.28,7.62
01/30/2016,North Carolina St.,85,Miami-Florida,69,-5,-6.08,-6.73,-6.34,-6.94,-6.66,-5.63,-5,-4.42,-5,2.51,-7.28,-4.5,0,-4,,,,,-4,-3.3,-13.51,-6.81
01/30/2016,Northeastern,67,Elon,71,7.5,7.14,6.61,4.47,7.45,6.41,9.82,7,8.14,7,1.89,6.37,4.6,0,10,,,,,8,6,11.08,4.01
01/30/2016,Northern Colorado,71,North Dakota,70,-1,-2.45,-3.09,-1.6,-3.92,-2.34,-1.59,-2,-2.92,-4,1.85,-6.54,-2.3,0,0,,,,,-1,-2.5,1.03,-3.53
01/30/2016,Pacific,65,St. Mary's,68,-11.5,-14.66,-15.91,-14.85,-16.46,-16.07,-11.38,-12,-11.67,-11,3.44,-18.37,-13.2,0,-11,,,,,-11,-14.9,-22.04,-17.44
01/30/2016,Portland,84,Santa Clara,90,5.5,5.13,5.02,3.3,5.64,4.95,3.59,5,5.95,8,1.28,5.1,4.9,0,7,,,,,5,6.7,3.32,3.4
01/30/2016,Purdue,89,Nebraska,74,12.5,13.58,13.65,12.29,14.28,14.3,14.21,11,13.25,12,1.09,14.13,13.3,0,17,,13,13,10,12,14.1,12.7,12.92
01/30/2016,Quinnipiac,82,Niagara,68,2,2.94,2.91,2.96,2.67,3.63,4.64,4,3.54,4,1.89,1.73,4.5,0,5,,,,,4,2.4,-2.38,1.58
01/30/2016,Rhode Island,55,St. Joseph's PA,64,3.5,1.92,1.48,-0.99,2.47,1.02,2.46,3.5,3.22,5,1.9,1.64,0.5,0,3,,,,,-1,2.4,4.27,1.45
01/30/2016,Rice,95,North Texas,87,8,5.69,5.04,4.31,5.45,4.68,8.41,6.5,4.97,7,2.35,4.75,7.1,0,5,,,,,1,5.4,10.4,6.18
01/30/2016,SE Missouri St.,80,Austin Peay,86,-6.5,-3.06,-2.67,-0.4,-3.66,-2.43,-2.92,-3,-4.24,-2,1.42,-5.47,-4.8,0,-4,,,,,-2,-3.4,-1.7,-3.1
01/30/2016,SMU,80,Memphis,68,10,11.63,12.16,13.23,11.56,12.7,11.35,9.5,10.12,11,1.7,8.41,12.5,0,9,,,,,11,15,14.67,10.08
01/30/2016,SW Missouri St.,84,Illinois St.,81,1,-0.4,-0.61,-0.63,-0.49,-1.02,-1.01,0,-0.02,0.01,1.48,-0.84,0.5,0,0,,,,,-4,-0.1,2.59,0.08
01/30/2016,Saint Louis,67,Duquesne,78,-4.5,-2.73,-2.4,-2.35,-2.55,-2.17,-5.74,-3.5,-1.33,-5,1.94,-2.46,-1.5,0,2,,,,,-3,-1.9,-7.9,-1.9
01/30/2016,Samford,56,Chattanooga,63,-4.5,-6.15,-6.58,-8.28,-6.02,-6.5,-10.14,-4.5,-4.44,-6,2.17,-7.21,-4.1,0,-5,,,,,-3,-4.1,-9.4,-5.29
01/30/2016,San Diego,77,Loyola Marymount,69,0,-0.56,-1.4,-1.22,-1.58,-1.15,1.93,0,0.06,3,1.59,-1.91,-1.8,0,1,,,,,1,-2.2,-1.11,-2.48
01/30/2016,San Jose St.,75,Air Force,54,2.5,1.37,0.82,-0.54,1.8,-0.8,3.91,2,1.8,5,1.76,1.29,-0.8,0,1,,,,,1,3,1.84,-0.09
01/30/2016,Siena,77,Marist,66,13.5,16.49,17.11,18.71,16.67,16.83,14.38,14,14.12,17,4.01,16.83,13.1,0,14,,,,,13,15.2,27.94,15.94
01/30/2016,South Alabama,73,Appalachian St.,60,1.5,1.82,1.95,1.07,2.11,2.5,-1.88,2.5,2.34,0.01,1.59,0.79,-0.4,0,3,,,,,1,7,4.05,2.01
01/30/2016,South Carolina,78,Alabama,64,9.5,9.12,8.05,7.42,8.17,8.39,8.55,7,7.27,5,2.72,8,10.2,0,10,,8,10,8,9,12.1,16.28,9.21
01/30/2016,Southern Miss,86,Texas San Antonio,70,6,8.82,9.81,11.07,9.4,9.58,6.54,7,5.64,10,2.45,9.14,9.5,0,7,,,,,6,6.7,14.36,8.74
01/30/2016,Syracuse,60,Georgia Tech,57,5,5.01,5.12,5.94,4.91,4.86,7.34,6,5.72,7,1.44,3.87,4.3,0,6,,6,5,9,3,4,2.7,5.39
01/30/2016,TCU,75,Tennessee,63,-2.5,-0.48,-1.16,-1.05,-1.32,-0.79,-1.05,-1.5,0.78,-1,0.9,-2.13,-1.1,0,0,,-2,-4,-1,1,2.7,-1.31,-0.32
01/30/2016,Tennessee Tech,89,Belmont,79,-3,-1.72,-2.08,-2.75,-1.71,-2.55,-3.77,-3,-2.49,1,1.26,-1.01,-2.7,0,-2,,,,,-3,4.3,-3.31,-2.04
01/30/2016,Tennessee-Martin,63,Murray St.,59,-3,-2.33,-2.26,-2.75,-2.1,-2.26,-2.81,-1,-2.01,0.01,1.5,-4.12,-1.8,0,-1,,,,,-6,-1.3,-2.75,-1.46
01/30/2016,Texas,72,Vanderbilt,58,2,2.61,1.8,5.38,-0.26,2.37,1.87,2,1.23,2,2.15,-0.91,3.7,0,0,,5,3,6,4,4.8,6.58,4
01/30/2016,Texas A&M,72,Iowa St.,62,4.5,3.84,3.86,1.62,4.77,3.16,1.72,4.5,3.67,5,1.18,5.06,4.1,0,5,,2,4,5,3,7.4,2.77,2.65
01/30/2016,Toledo,68,Buffalo,73,5.5,5.07,4.62,2.75,5.55,3.84,0.92,5,6.71,4,1.78,5.71,6.4,0,6,,,,,6,7.6,7.06,3.86
01/30/2016,Towson,101,Delaware,97,9.5,12.12,11.13,13.73,10.31,10.88,10.57,10.5,10.46,12,4.75,10.8,10.7,0,9,,,,,8,14.3,26.66,11.1
